Gene	5637	SV-HUC-1	T24	UM-Uc-3
LOC729862	0.5	0.5	0.5	0.5
LOC729911	0.5	0.5	0.5	0.5
LOC729950	0.5	0.5	0.5	0.5
LOC730159	0.5	0.5	0.5	0.5
LOC730441	0.5	0.5	0.5	0.5
LOC730811	0.5	0.5	0.5	0.5
LOC731223	0.5	0.5	1.803725363	1.523925808
LOC731424	0.5	0.5	0.5	3.047851616
LOC731779	0.5	0.5	0.5	0.5
LOC731789	0.5	0.5	0.5	0.5
LOC732275	0.5	0.5	0.5	0.5
LOC100093698	0.5	0.5	0.5	0.5
LOC100101266	0.5	0.5	0.5	0.5
LOC100127888	0.5	0.5	0.5	0.5
LOC100128023	0.5	0.5	0.5	0.5
LOC100128054	0.5	0.5	0.5	0.5
LOC100128076	0.5	0.5	0.5	0.5
LOC100128098	0.5	0.5	0.5	0.5
LOC100128176	0.5	0.5	0.5	0.5
LOC100128264	0.5	0.5	0.5	0.5
LOC100128420	0.5	0.5	0.5	0.5
LOC100128505	0.5	0.5	0.5	0.5
LOC100128554	0.5	0.5	0.5	0.5
LOC100128590	0.5	0.5	0.5	0.5
LOC100128593	0.5	0.5	0.5	0.5
LOC100128675	0.5	0.5	0.5	0.5
LOC100128682	0.5	0.5	0.5	0.5
LOC100128770	0.5	0.5	0.5	0.5
LOC100128787	0.5	0.5	0.5	0.5
LOC100128811	0.5	0.5	0.5	0.5
LOC100128946	0.5	0.5	0.5	0.5
LOC100128993	0.5	0.5	0.5	0.5
LOC100129027	0.5	0.5	0.5	0.5
LOC100129046	0.5	0.5	0.5	1.523925808
LOC100129055	0.5	0.5	0.5	3.047851616
LOC100129138	0.5	0.5	1.803725363	108.1987324
LOC100129213	0.5	0.5	0.5	0.5
LOC100129216	0.5	0.5	0.5	0.5
LOC100129316	0.5	0.5	1.803725363	0.5
LOC100129345	0.5	0.5	0.5	0.5
LOC100129427	0.5	0.5	0.5	0.5
LOC100129515	0.5	0.5	0.5	0.5
LOC100129520	0.5	0.5	0.5	1.523925808
LOC100129620	0.5	0.5	0.5	0.5
LOC100129662	0.5	0.5	0.5	9.143554848
LOC100129924	0.5	0.5	0.5	1.523925808
LOC100129935	0.5	0.5	0.5	0.5
LOC100130155	0.5	0.5	0.5	0.5
LOC100130197	0.5	0.5	0.5	0.5
LOC100130231	0.5	0.5	0.5	0.5
LOC100130264	0.5	0.5	0.5	0.5
LOC100130298	0.5	0.5	0.5	0.5
LOC100130301	0.5	0.5	0.5	1.523925808
LOC100130452	0.5	0.5	0.5	0.5
LOC100130480	0.5	0.5	0.5	0.5
LOC100130539	0.5	0.5	0.5	0.5
LOC100130700	0.5	0.5	0.5	0.5
LOC100130849	0.5	0.5	0.5	0.5
LOC100130872	0.5	0.5	0.5	1.523925808
LOC100130880	0.5	0.5	0.5	0.5
LOC100130894	0.5	0.5	0.5	3.047851616
LOC100130954	0.5	0.5	1.803725363	1.523925808
LOC100130964	0.5	0.5	0.5	0.5
LOC100131047	0.5	0.5	0.5	0.5
LOC100131094	0.5	0.5	0.5	1.523925808
LOC100131138	0.5	0.5	0.5	1.523925808
LOC100131234	0.5	0.5	0.5	1.523925808
LOC100131320	0.5	0.5	0.5	0.5
LOC100131626	0.5	0.5	0.5	0.5
LOC100131635	0.5	0.5	0.5	0.5
LOC100131726	0.5	0.5	0.5	0.5
LOC100131825	0.5	0.5	0.5	0.5
LOC100132078	0.5	0.5	0.5	3.047851616
LOC100132146	0.5	0.5	0.5	0.5
LOC100132163	0.5	0.5	0.5	0.5
LOC100132354	0.5	0.5	0.5	1.523925808
LOC100132396	0.5	0.5	0.5	0.5
LOC100132526	0.5	0.5	0.5	0.5
LOC100132735	0.5	0.5	0.5	0.5
LOC100132741	0.5	0.5	0.5	0.5
LOC100132781	0.5	0.5	0.5	0.5
LOC100132831	0.5	0.5	0.5	0.5
LOC100132987	0.5	0.5	0.5	0.5
LOC100133050	0.5	0.5	0.5	0.5
LOC100133123	0.5	0.5	0.5	0.5
LOC100133286	0.5	0.5	0.5	1.523925808
LOC100133308	0.5	0.5	0.5	0.5
LOC100133461	0.5	0.5	0.5	0.5
LOC100134015	0.5	0.5	0.5	0.5
LOC100144595	0.5	0.5	0.5	0.5
LOC100144597	0.5	0.5	0.5	0.5
LOC100169752	0.5	0.5	0.5	0.5
LOC100189589	0.5	0.5	0.5	0.5
LOC100190940	0.5	0.5	0.5	0.5
LOC100192426	0.5	0.5	0.5	0.5
LOC100216479	0.5	0.5	0.5	39.62207101
LOC100240734	0.5	0.5	0.5	0.5
LOC100240735	0.5	0.5	0.5	0.5
LOC100270679	0.5	0.5	0.5	7.61962904
LOC100271702	0.5	0.5	0.5	0.5
LOC100271832	0.5	0.5	0.5	0.5
LOC100286922	0.5	0.5	0.5	0.5
LOC100286938	0.5	0.5	0.5	0.5
LOC100287010	0.5	0.5	0.5	0.5
LOC100287144	0.5	0.5	0.5	0.5
LOC100287225	0.5	0.5	0.5	103.6269549
LOC100287238	0.5	0.5	0.5	0.5
LOC100287327	0.5	0.5	0.5	0.5
LOC100287404	0.5	0.5	0.5	0.5
LOC100287632	0.5	0.5	0.5	0.5
LOC100287704	0.5	0.5	0.5	0.5
LOC100287718	0.5	0.5	0.5	0.5
LOC100287792	0.5	0.5	0.5	0.5
LOC100287879	0.5	0.5	0.5	0.5
LOC100287944	0.5	0.5	0.5	0.5
LOC100288079	0.5	0.5	0.5	0.5
LOC100288122	0.5	0.5	0.5	1.523925808
LOC100288346	0.5	0.5	0.5	0.5
LOC100288432	0.5	0.5	3.607450726	1.523925808
LOC100288524	0.5	0.5	0.5	0.5
LOC100289211	0.5	0.5	0.5	0.5
LOC100289255	0.5	0.5	0.5	0.5
LOC100289673	0.5	0.5	0.5	0.5
LOC100303749	0.5	0.5	0.5	0.5
LOC100329135	0.5	0.5	0.5	0.5
LOC100422737	0.5	0.5	0.5	0.5
LOC100499194	0.5	0.5	0.5	0.5
LOC100499405	0.5	0.5	0.5	0.5
LOC100500773	0.5	0.5	0.5	1.523925808
LOC100500938	0.5	0.5	0.5	0.5
LOC100505474	0.5	0.5	0.5	0.5
LOC100505495	0.5	0.5	0.5	0.5
LOC100505536	0.5	0.5	0.5	1.523925808
LOC100505540	0.5	0.5	0.5	0.5
LOC100505545	0.5	0.5	0.5	0.5
LOC100505583	0.5	0.5	0.5	0.5
LOC100505619	0.5	0.5	0.5	0.5
LOC100505622	0.5	0.5	23.44842972	0.5
LOC100505658	0.5	0.5	0.5	0.5
LOC100505659	0.5	0.5	0.5	0.5
LOC100505676	0.5	0.5	3.607450726	0.5
LOC100505702	0.5	0.5	9.018626814	10.66748066
LOC100505718	0.5	0.5	0.5	0.5
LOC100505768	0.5	0.5	0.5	0.5
LOC100505776	0.5	0.5	0.5	0.5
LOC100505782	0.5	0.5	0.5	0.5
LOC100505795	0.5	0.5	0.5	0.5
LOC100505835	0.5	0.5	0.5	0.5
LOC100505841	0.5	0.5	0.5	0.5
LOC100505918	0.5	0.5	0.5	0.5
LOC100505964	0.5	0.5	0.5	0.5
LOC100505967	0.5	0.5	0.5	7.61962904
LOC100505978	0.5	0.5	0.5	0.5
LOC100506013	0.5	0.5	0.5	0.5
LOC100506025	0.5	0.5	0.5	0.5
LOC100506035	0.5	0.5	0.5	0.5
LOC100506050	0.5	0.5	0.5	0.5
LOC100506068	0.5	0.5	0.5	0.5
LOC100506071	0.5	0.5	0.5	1.523925808
LOC100506085	0.5	0.5	0.5	0.5
LOC100506122	0.5	0.5	0.5	0.5
LOC100506134	0.5	0.5	0.5	0.5
LOC100506172	0.5	0.5	0.5	0.5
LOC100506195	0.5	0.5	0.5	0.5
LOC100506241	0.5	0.5	0.5	0.5
LOC100506274	0.5	0.5	0.5	0.5
LOC100506321	0.5	0.5	0.5	0.5
LOC100506384	0.5	0.5	0.5	0.5
LOC100506388	0.5	0.5	0.5	0.5
LOC100506393	0.5	0.5	0.5	0.5
LOC100506421	0.5	0.5	0.5	1.523925808
LOC100506422	0.5	0.5	0.5	0.5
LOC100506474	0.5	0.5	0.5	1.523925808
LOC100506497	0.5	0.5	0.5	0.5
LOC100506585	0.5	0.5	0.5	0.5
LOC100506655	0.5	0.5	0.5	0.5
LOC100506688	0.5	0.5	0.5	15.23925808
LOC100506733	0.5	0.5	0.5	0.5
LOC100506776	0.5	0.5	0.5	7.61962904
LOC100506795	0.5	0.5	0.5	0.5
LOC100507055	0.5	0.5	0.5	0.5
LOC100507066	0.5	0.5	0.5	0.5
LOC100507091	0.5	0.5	0.5	0.5
LOC100507096	0.5	0.5	0.5	0.5
LOC100507140	0.5	0.5	0.5	0.5
LOC100507194	0.5	0.5	0.5	0.5
LOC100507203	0.5	0.5	0.5	0.5
LOC100507205	0.5	0.5	0.5	0.5
LOC100507206	0.5	0.5	0.5	0.5
LOC100507254	0.5	0.5	0.5	0.5
LOC100507300	0.5	0.5	0.5	0.5
LOC100507341	0.5	0.5	0.5	0.5
LOC100507351	0.5	0.5	0.5	0.5
LOC100507377	0.5	0.5	0.5	1.523925808
LOC100507384	0.5	0.5	0.5	0.5
LOC100507387	0.5	0.5	0.5	0.5
LOC100507389	0.5	0.5	0.5	0.5
LOC100507391	0.5	0.5	0.5	0.5
LOC100507423	0.5	0.5	0.5	0.5
LOC100507443	0.5	0.5	0.5	0.5
LOC100507470	0.5	0.5	0.5	1.523925808
LOC100507500	0.5	0.5	0.5	0.5
LOC100507537	0.5	0.5	0.5	0.5
LOC100507584	0.5	0.5	0.5	0.5
LOC100507600	0.5	0.5	0.5	0.5
LOC100507605	0.5	0.5	0.5	0.5
LOC100507629	0.5	0.5	0.5	0.5
LOC100507632	0.5	0.5	0.5	1.523925808
LOC100507651	0.5	0.5	0.5	0.5
LOC100526771	0.5	0.5	0.5	0.5
LOC100616530	0.5	0.5	0.5	0.5
LOC100628307	0.5	0.5	0.5	0.5
LOC100631378	0.5	0.5	0.5	0.5
LOC100652759	0.5	0.5	0.5	4.571777424
LOC100652770	0.5	0.5	0.5	0.5
LOC100652846	0.5	0.5	0.5	0.5
LOC100652909	0.5	0.5	0.5	0.5
LOC100652999	0.5	0.5	1.803725363	1.523925808
LOR	0.5	0.5	0.5	0.5
LPA	0.5	0.5	0.5	3.047851616
LPAR4	0.5	0.5	1.803725363	0.5
LPO	0.5	0.5	0.5	0.5
LPPR1	0.5	0.5	0.5	6.095703232
LPPR4	0.5	0.5	0.5	3.047851616
LRFN2	0.5	0.5	0.5	0.5
LRIT1	0.5	0.5	0.5	0.5
LRIT2	0.5	0.5	0.5	0.5
LRIT3	0.5	0.5	0.5	0.5
LRRC3B	0.5	0.5	1.803725363	0.5
LRRC3C	0.5	0.5	0.5	0.5
LRRC4C	0.5	0.5	0.5	1.523925808
LRRC10	0.5	0.5	0.5	0.5
LRRC14B	0.5	0.5	0.5	0.5
LRRC18	0.5	0.5	0.5	0.5
LRRC19	0.5	0.5	0.5	0.5
LRRC30	0.5	0.5	0.5	0.5
LRRC31	0.5	0.5	0.5	0.5
LRRC36	0.5	0.5	0.5	0.5
LRRC37A5P	0.5	0.5	0.5	0.5
LRRC37A6P	0.5	0.5	1.803725363	0.5
LRRC52	0.5	0.5	0.5	0.5
LRRC72	0.5	0.5	0.5	0.5
LRRN3	0.5	0.5	0.5	0.5
LRRTM1	0.5	0.5	0.5	0.5
LRRTM2	0.5	0.5	0.5	10.66748066
LRRTM3	0.5	0.5	0.5	0.5
LRTM1	0.5	0.5	0.5	1.523925808
LRTM2	0.5	0.5	3.607450726	1.523925808
LSAMP-AS3	0.5	0.5	0.5	0.5
LUST	0.5	0.5	0.5	0.5
LUZP6	0.5	0.5	0.5	0.5
LY6H	0.5	0.5	0.5	0.5
LY9	0.5	0.5	0.5	1.523925808
LY86	0.5	0.5	0.5	0.5
LY86-AS1	0.5	0.5	0.5	0.5
LYG2	0.5	0.5	0.5	0.5
LYPD4	0.5	0.5	0.5	0.5
LYVE1	0.5	0.5	0.5	0.5
LYZL1	0.5	0.5	0.5	0.5
LYZL2	0.5	0.5	0.5	0.5
LYZL4	0.5	0.5	0.5	0.5
LYZL6	0.5	0.5	0.5	0.5
M1	0.5	0.5	0.5	1.523925808
MAB21L2	0.5	0.5	0.5	0.5
MACROD2-AS1	0.5	0.5	0.5	0.5
MADCAM1	0.5	0.5	0.5	0.5
MAEL	0.5	0.5	0.5	0.5
MAGEA5	0.5	0.5	0.5	0.5
MAGEA8	0.5	0.5	0.5	0.5
MAGEA10-MAGEA5	0.5	0.5	0.5	22.85888712
MAGEB1	0.5	0.5	0.5	0.5
MAGEB4	0.5	0.5	0.5	0.5
MAGEB10	0.5	0.5	0.5	0.5
MAGEB16	0.5	0.5	0.5	0.5
MAGEB18	0.5	0.5	0.5	0.5
MAGEE2	0.5	0.5	0.5	1.523925808
MAGEL2	0.5	0.5	0.5	0.5
MANSC4	0.5	0.5	0.5	0.5
11-Mar	0.5	0.5	0.5	0.5
MAS1	0.5	0.5	0.5	0.5
MASP1	0.5	0.5	0.5	0.5
MBD3L1	0.5	0.5	0.5	0.5
MBD3L2	0.5	0.5	0.5	0.5
MBD3L3	0.5	0.5	0.5	1.523925808
MBD3L4	0.5	0.5	0.5	0.5
MBD3L5	0.5	0.5	0.5	0.5
MBL2	0.5	0.5	0.5	0.5
MBOAT4	0.5	0.5	0.5	1.523925808
MC2R	0.5	0.5	0.5	0.5
MC3R	0.5	0.5	0.5	0.5
MC4R	0.5	0.5	0.5	0.5
MCF2	0.5	0.5	0.5	9.143554848
MCHR1	0.5	0.5	0.5	0.5
MCHR2	0.5	0.5	0.5	0.5
MDS2	0.5	0.5	0.5	0.5
MEG8	0.5	0.5	0.5	0.5
MEG9	0.5	0.5	0.5	0.5
MEP1A	0.5	0.5	0.5	0.5
MEPE	0.5	0.5	0.5	0.5
MESTIT1	0.5	0.5	0.5	0.5
METTL11B	0.5	0.5	0.5	1.523925808
METTL21C	0.5	0.5	0.5	0.5
MFAP4	0.5	0.5	0.5	0.5
MFRP	0.5	0.5	0.5	0.5
MFSD2B	0.5	0.5	1.803725363	0.5
MFSD7	0.5	0.5	0.5	7.61962904
MGAT4C	0.5	0.5	0.5	0.5
MGC2889	0.5	0.5	0.5	7.61962904
MGC4473	0.5	0.5	0.5	0.5
MGC16025	0.5	0.5	0.5	0.5
MGC27382	0.5	0.5	0.5	0.5
MGC34034	0.5	0.5	0.5	18.2871097
MIA	0.5	0.5	0.5	0.5
MIA-RAB4B	0.5	0.5	0.5	0.5
MIP	0.5	0.5	0.5	0.5
MIR1-1	0.5	0.5	0.5	0.5
MIR1-2	0.5	0.5	0.5	0.5
MIR7-1	0.5	0.5	0.5	0.5
MIR7-2	0.5	0.5	0.5	0.5
MIR7-3	0.5	0.5	0.5	0.5
MIR9-1	0.5	0.5	0.5	0.5
MIR9-2	0.5	0.5	0.5	0.5
MIR9-3	0.5	0.5	0.5	0.5
MIR10A	0.5	0.5	0.5	0.5
MIR10B	0.5	0.5	0.5	0.5
MIR15A	0.5	0.5	0.5	0.5
MIR15B	0.5	0.5	0.5	0.5
MIR16-1	0.5	0.5	0.5	0.5
MIR16-2	0.5	0.5	0.5	0.5
MIR17	0.5	0.5	0.5	0.5
MIR18A	0.5	0.5	0.5	0.5
MIR18B	0.5	0.5	0.5	0.5
MIR19A	0.5	0.5	0.5	0.5
MIR19B1	0.5	0.5	0.5	0.5
MIR19B2	0.5	0.5	0.5	0.5
MIR20A	0.5	0.5	0.5	0.5
MIR20B	0.5	0.5	0.5	0.5
MIR21	0.5	0.5	0.5	0.5
MIR22	0.5	0.5	0.5	0.5
MIR23A	0.5	0.5	0.5	0.5
MIR23B	0.5	0.5	0.5	0.5
MIR23C	0.5	0.5	0.5	0.5
MIR24-1	0.5	0.5	0.5	0.5
MIR24-2	0.5	0.5	0.5	0.5
MIR25	0.5	0.5	0.5	0.5
MIR26A1	0.5	0.5	0.5	0.5
MIR26A2	0.5	0.5	0.5	0.5
MIR26B	0.5	0.5	0.5	0.5
MIR27A	0.5	0.5	0.5	0.5
MIR27B	0.5	0.5	0.5	0.5
MIR29A	0.5	0.5	0.5	0.5
MIR29B1	0.5	0.5	0.5	0.5
MIR29B2	0.5	0.5	0.5	0.5
MIR29C	0.5	0.5	0.5	0.5
MIR30A	0.5	0.5	0.5	0.5
MIR30B	0.5	0.5	0.5	0.5
MIR30C1	0.5	0.5	0.5	0.5
MIR30C2	0.5	0.5	0.5	0.5
MIR30D	0.5	0.5	0.5	0.5
MIR30E	0.5	0.5	0.5	0.5
MIR31	0.5	0.5	0.5	0.5
MIR32	0.5	0.5	0.5	0.5
MIR33A	0.5	0.5	0.5	0.5
MIR33B	0.5	0.5	0.5	0.5
MIR34A	0.5	0.5	0.5	0.5
MIR34B	0.5	0.5	0.5	0.5
MIR34C	0.5	0.5	0.5	0.5
MIR92A1	0.5	0.5	0.5	0.5
MIR92A2	0.5	0.5	0.5	0.5
MIR92B	0.5	0.5	0.5	0.5
MIR93	0.5	0.5	0.5	0.5
MIR96	0.5	0.5	0.5	0.5
MIR98	0.5	0.5	0.5	0.5
MIR99A	0.5	0.5	0.5	0.5
MIR99B	0.5	0.5	0.5	0.5
MIR100	0.5	0.5	0.5	0.5
MIR101-1	0.5	0.5	0.5	0.5
MIR101-2	0.5	0.5	0.5	0.5
MIR103A1	0.5	0.5	0.5	0.5
MIR103A2	0.5	0.5	0.5	0.5
MIR103B1	0.5	0.5	0.5	0.5
MIR103B2	0.5	0.5	0.5	0.5
MIR105-1	0.5	0.5	0.5	0.5
MIR105-2	0.5	0.5	0.5	0.5
MIR106A	0.5	0.5	0.5	0.5
MIR106B	0.5	0.5	0.5	0.5
MIR107	0.5	0.5	0.5	0.5
MIR122	0.5	0.5	0.5	0.5
MIR124-1	0.5	0.5	0.5	0.5
MIR124-2	0.5	0.5	0.5	0.5
MIR124-3	0.5	0.5	0.5	0.5
MIR125A	0.5	0.5	0.5	0.5
MIR125B1	0.5	0.5	0.5	0.5
MIR125B2	0.5	0.5	0.5	0.5
MIR126	0.5	0.5	0.5	0.5
MIR127	0.5	0.5	0.5	0.5
MIR128-1	0.5	0.5	0.5	0.5
MIR128-2	0.5	0.5	0.5	0.5
MIR129-1	0.5	0.5	0.5	0.5
MIR129-2	0.5	0.5	0.5	0.5
MIR130A	0.5	0.5	0.5	0.5
MIR130B	0.5	0.5	0.5	0.5
MIR132	0.5	0.5	0.5	0.5
MIR133A1	0.5	0.5	0.5	0.5
MIR133A2	0.5	0.5	0.5	0.5
MIR133B	0.5	0.5	0.5	0.5
MIR134	0.5	0.5	0.5	0.5
MIR135A1	0.5	0.5	0.5	0.5
MIR135A2	0.5	0.5	0.5	0.5
MIR135B	0.5	0.5	0.5	0.5
MIR136	0.5	0.5	0.5	0.5
MIR137	0.5	0.5	0.5	0.5
MIR138-1	0.5	0.5	0.5	0.5
MIR138-2	0.5	0.5	0.5	0.5
MIR139	0.5	0.5	0.5	0.5
MIR140	0.5	0.5	0.5	0.5
MIR141	0.5	0.5	0.5	0.5
MIR142	0.5	0.5	0.5	0.5
MIR143	0.5	0.5	0.5	0.5
MIR143HG	0.5	0.5	0.5	0.5
MIR144	0.5	0.5	0.5	0.5
MIR145	0.5	0.5	0.5	0.5
MIR146A	0.5	0.5	0.5	0.5
MIR146B	0.5	0.5	0.5	0.5
MIR147A	0.5	0.5	0.5	0.5
MIR147B	0.5	0.5	0.5	0.5
MIR148A	0.5	0.5	0.5	0.5
MIR148B	0.5	0.5	0.5	0.5
MIR149	0.5	0.5	0.5	0.5
MIR150	0.5	0.5	0.5	0.5
MIR152	0.5	0.5	0.5	0.5
MIR153-1	0.5	0.5	0.5	0.5
MIR153-2	0.5	0.5	0.5	0.5
MIR154	0.5	0.5	0.5	0.5
MIR155	0.5	0.5	0.5	0.5
MIR181A1	0.5	0.5	0.5	0.5
MIR181A2	0.5	0.5	0.5	0.5
MIR181B1	0.5	0.5	0.5	0.5
MIR181B2	0.5	0.5	0.5	0.5
MIR181C	0.5	0.5	0.5	0.5
MIR181D	0.5	0.5	0.5	0.5
MIR182	0.5	0.5	0.5	0.5
MIR183	0.5	0.5	0.5	0.5
MIR184	0.5	0.5	0.5	0.5
MIR185	0.5	0.5	0.5	0.5
MIR186	0.5	0.5	0.5	0.5
MIR187	0.5	0.5	0.5	0.5
MIR188	0.5	0.5	0.5	0.5
MIR190A	0.5	0.5	0.5	0.5
MIR190B	0.5	0.5	0.5	0.5
MIR191	0.5	0.5	0.5	0.5
MIR192	0.5	0.5	0.5	0.5
MIR193A	0.5	0.5	0.5	0.5
MIR193B	0.5	0.5	0.5	0.5
MIR194-1	0.5	0.5	0.5	0.5
MIR194-2	0.5	0.5	0.5	0.5
MIR195	0.5	0.5	0.5	0.5
MIR196A1	0.5	0.5	0.5	0.5
MIR196A2	0.5	0.5	0.5	0.5
MIR196B	0.5	0.5	0.5	0.5
MIR197	0.5	0.5	0.5	0.5
MIR198	0.5	0.5	0.5	0.5
MIR199A1	0.5	0.5	0.5	0.5
MIR199A2	0.5	0.5	0.5	0.5
MIR199B	0.5	0.5	0.5	0.5
MIR200A	0.5	0.5	0.5	0.5
MIR200B	0.5	0.5	0.5	0.5
MIR200C	0.5	0.5	0.5	0.5
MIR202	0.5	0.5	0.5	0.5
MIR203	0.5	0.5	0.5	0.5
MIR204	0.5	0.5	0.5	0.5
MIR206	0.5	0.5	0.5	0.5
MIR208A	0.5	0.5	0.5	0.5
MIR208B	0.5	0.5	0.5	0.5
MIR210	0.5	0.5	0.5	0.5
MIR211	0.5	0.5	0.5	0.5
MIR212	0.5	0.5	0.5	0.5
MIR214	0.5	0.5	0.5	0.5
MIR215	0.5	0.5	0.5	0.5
MIR216A	0.5	0.5	0.5	0.5
MIR216B	0.5	0.5	0.5	0.5
MIR217	0.5	0.5	0.5	0.5
MIR218-1	0.5	0.5	0.5	0.5
MIR218-2	0.5	0.5	0.5	0.5
MIR219-2	0.5	0.5	0.5	0.5
MIR221	0.5	0.5	0.5	1.523925808
MIR222	0.5	0.5	0.5	0.5
MIR223	0.5	0.5	0.5	0.5
MIR296	0.5	0.5	0.5	0.5
MIR298	0.5	0.5	0.5	0.5
MIR299	0.5	0.5	0.5	0.5
MIR300	0.5	0.5	0.5	0.5
MIR301A	0.5	0.5	0.5	0.5
MIR301B	0.5	0.5	0.5	0.5
MIR302A	0.5	0.5	0.5	0.5
MIR302B	0.5	0.5	0.5	0.5
MIR302C	0.5	0.5	0.5	0.5
MIR302D	0.5	0.5	0.5	0.5
MIR302F	0.5	0.5	0.5	0.5
MIR320A	0.5	0.5	0.5	0.5
MIR320B1	0.5	0.5	0.5	0.5
MIR320B2	0.5	0.5	0.5	0.5
MIR320C1	0.5	0.5	0.5	0.5
MIR320C2	0.5	0.5	0.5	0.5
MIR320D1	0.5	0.5	0.5	0.5
MIR320D2	0.5	0.5	0.5	0.5
MIR320E	0.5	0.5	0.5	0.5
MIR323A	0.5	0.5	0.5	0.5
MIR323B	0.5	0.5	0.5	0.5
MIR324	0.5	0.5	0.5	0.5
MIR326	0.5	0.5	0.5	0.5
MIR328	0.5	0.5	0.5	0.5
MIR329-1	0.5	0.5	0.5	0.5
MIR329-2	0.5	0.5	0.5	0.5
MIR330	0.5	0.5	0.5	0.5
MIR331	0.5	0.5	0.5	0.5
MIR335	0.5	0.5	0.5	0.5
MIR337	0.5	0.5	0.5	0.5
MIR338	0.5	0.5	0.5	0.5
MIR339	0.5	0.5	0.5	0.5
MIR340	0.5	0.5	0.5	0.5
MIR345	0.5	0.5	0.5	0.5
MIR346	0.5	0.5	0.5	0.5
MIR362	0.5	0.5	0.5	0.5
MIR363	0.5	0.5	0.5	0.5
MIR365A	0.5	0.5	0.5	0.5
MIR365B	0.5	0.5	0.5	0.5
MIR367	0.5	0.5	0.5	0.5
MIR369	0.5	0.5	0.5	0.5
MIR371A	0.5	0.5	0.5	0.5
MIR371B	0.5	0.5	0.5	0.5
MIR372	0.5	0.5	0.5	0.5
MIR373	0.5	0.5	0.5	0.5
MIR374A	0.5	0.5	0.5	0.5
MIR374B	0.5	0.5	0.5	0.5
MIR374C	0.5	0.5	0.5	0.5
MIR375	0.5	0.5	0.5	0.5
MIR376A1	0.5	0.5	0.5	0.5
MIR376A2	0.5	0.5	0.5	0.5
MIR376B	0.5	0.5	0.5	0.5
MIR376C	0.5	0.5	0.5	0.5
MIR377	0.5	0.5	0.5	0.5
MIR378C	0.5	0.5	0.5	0.5
MIR378D1	0.5	0.5	0.5	0.5
MIR378D2	0.5	0.5	0.5	0.5
MIR378E	0.5	0.5	0.5	0.5
MIR378F	0.5	0.5	0.5	0.5
MIR379	0.5	0.5	0.5	0.5
MIR380	0.5	0.5	0.5	0.5
MIR381	0.5	0.5	0.5	0.5
MIR382	0.5	0.5	0.5	0.5
MIR383	0.5	0.5	0.5	0.5
MIR384	0.5	0.5	0.5	0.5
MIR409	0.5	0.5	0.5	0.5
MIR410	0.5	0.5	0.5	0.5
MIR411	0.5	0.5	0.5	0.5
MIR412	0.5	0.5	0.5	0.5
MIR421	0.5	0.5	0.5	0.5
MIR423	0.5	0.5	0.5	0.5
MIR424	0.5	0.5	0.5	0.5
MIR425	0.5	0.5	0.5	0.5
MIR429	0.5	0.5	0.5	0.5
MIR431	0.5	0.5	0.5	0.5
MIR432	0.5	0.5	0.5	0.5
MIR433	0.5	0.5	0.5	0.5
MIR448	0.5	0.5	0.5	0.5
MIR449A	0.5	0.5	0.5	0.5
MIR449B	0.5	0.5	0.5	0.5
MIR449C	0.5	0.5	0.5	0.5
MIR450A1	0.5	0.5	0.5	0.5
MIR450A2	0.5	0.5	0.5	0.5
MIR450B	0.5	0.5	0.5	0.5
MIR451A	0.5	0.5	0.5	0.5
MIR451B	0.5	0.5	0.5	0.5
MIR452	0.5	0.5	0.5	0.5
MIR454	0.5	0.5	0.5	0.5
MIR455	0.5	0.5	0.5	0.5
MIR483	0.5	0.5	0.5	0.5
MIR484	0.5	0.5	0.5	0.5
MIR485	0.5	0.5	0.5	0.5
MIR486	0.5	0.5	0.5	0.5
MIR487A	0.5	0.5	0.5	0.5
MIR487B	0.5	0.5	0.5	0.5
MIR488	0.5	0.5	0.5	0.5
MIR489	0.5	0.5	0.5	0.5
MIR490	0.5	0.5	0.5	0.5
MIR491	0.5	0.5	0.5	0.5
MIR492	0.5	0.5	0.5	0.5
MIR493	0.5	0.5	0.5	0.5
MIR494	0.5	0.5	0.5	0.5
MIR495	0.5	0.5	0.5	0.5
MIR496	0.5	0.5	0.5	0.5
MIR497	0.5	0.5	0.5	0.5
MIR498	0.5	0.5	0.5	0.5
MIR499A	0.5	0.5	0.5	0.5
MIR499B	0.5	0.5	0.5	0.5
MIR500A	0.5	0.5	0.5	0.5
MIR500B	0.5	0.5	0.5	0.5
MIR501	0.5	0.5	0.5	0.5
MIR502	0.5	0.5	0.5	0.5
MIR503	0.5	0.5	0.5	0.5
MIR504	0.5	0.5	0.5	0.5
MIR505	0.5	0.5	0.5	0.5
MIR506	0.5	0.5	0.5	0.5
MIR507	0.5	0.5	0.5	0.5
MIR508	0.5	0.5	0.5	0.5
MIR510	0.5	0.5	0.5	0.5
MIR514A1	0.5	0.5	0.5	0.5
MIR514B	0.5	0.5	0.5	0.5
MIR516A1	0.5	0.5	0.5	0.5
MIR516A2	0.5	0.5	0.5	0.5
MIR516B1	0.5	0.5	0.5	0.5
MIR516B2	0.5	0.5	0.5	0.5
MIR517A	0.5	0.5	0.5	0.5
MIR517B	0.5	0.5	0.5	0.5
MIR517C	0.5	0.5	0.5	0.5
MIR518A1	0.5	0.5	0.5	0.5
MIR518A2	0.5	0.5	0.5	0.5
MIR518B	0.5	0.5	0.5	0.5
MIR518C	0.5	0.5	0.5	0.5
