Run,Age,Assay Type,AvgSpotLen,Bases,Biomaterial_provider,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,samplenumber,sex,SRA Study,tissue
SRR10223646,not applicable,AMPLICON,252,123818688,not applicable,PRJNA574555,SAMN12904439,Human,55010377,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6943050,Illumina HiSeq 2500,not applicable,normal.ct.741,PAIRED,PCR,OTHER,123,52,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471202,normal.ct.741,normal.ct.741,missing,SRP223644,blood
SRR10223647,not applicable,AMPLICON,252,146286504,not applicable,PRJNA574555,SAMN12904438,Human,65551638,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6943049,Illumina HiSeq 2500,not applicable,normal.ct.740,PAIRED,PCR,OTHER,146,62,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471201,normal.ct.740,normal.ct.740,missing,SRP223644,blood
SRR10223648,not applicable,AMPLICON,252,117910044,not applicable,PRJNA574555,SAMN12904437,Human,45199051,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6943048,Illumina HiSeq 2500,not applicable,normal.ct.74,PAIRED,PCR,OTHER,117,43,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471200,normal.ct.74,normal.ct.74,missing,SRP223644,blood
SRR10223649,not applicable,AMPLICON,252,116607960,not applicable,PRJNA574555,SAMN12904436,Human,52207784,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6943047,Illumina HiSeq 2500,not applicable,normal.ct.739,PAIRED,PCR,OTHER,116,49,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471199,normal.ct.739,normal.ct.739,missing,SRP223644,blood
SRR10223650,not applicable,AMPLICON,252,66354372,not applicable,PRJNA574555,SAMN12904435,Human,29656061,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6943046,Illumina HiSeq 2500,not applicable,normal.ct.738,PAIRED,PCR,OTHER,66,28,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471198,normal.ct.738,normal.ct.738,missing,SRP223644,blood
SRR10223651,not applicable,AMPLICON,252,128638692,not applicable,PRJNA574555,SAMN12904434,Human,56458329,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6943045,Illumina HiSeq 2500,not applicable,normal.ct.737,PAIRED,PCR,OTHER,128,53,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471197,normal.ct.737,normal.ct.737,missing,SRP223644,blood
SRR10223653,not applicable,AMPLICON,252,109438056,not applicable,PRJNA574555,SAMN12904433,Human,48797073,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6943043,Illumina HiSeq 2500,not applicable,normal.ct.736,PAIRED,PCR,OTHER,109,46,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471195,normal.ct.736,normal.ct.736,missing,SRP223644,blood
SRR10223654,not applicable,AMPLICON,104,71287424,not applicable,PRJNA574555,SAMN12904432,Human,40579035,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6943042,Illumina HiSeq 2500,not applicable,normal.ct.735,PAIRED,PCR,OTHER,71,38,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471194,normal.ct.735,normal.ct.735,missing,SRP223644,blood
SRR10223655,not applicable,AMPLICON,104,83651568,not applicable,PRJNA574555,SAMN12904431,Human,47776852,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6943041,Illumina HiSeq 2500,not applicable,normal.ct.734,PAIRED,PCR,OTHER,83,45,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471193,normal.ct.734,normal.ct.734,missing,SRP223644,blood
SRR10223656,not applicable,AMPLICON,252,131306868,not applicable,PRJNA574555,SAMN12904430,Human,57234261,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6943040,Illumina HiSeq 2500,not applicable,normal.ct.733,PAIRED,PCR,OTHER,131,54,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471192,normal.ct.733,normal.ct.733,missing,SRP223644,blood
SRR10223657,not applicable,AMPLICON,252,121203432,not applicable,PRJNA574555,SAMN12904429,Human,53652034,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6943039,Illumina HiSeq 2500,not applicable,normal.ct.732,PAIRED,PCR,OTHER,121,51,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471191,normal.ct.732,normal.ct.732,missing,SRP223644,blood
SRR10223658,not applicable,AMPLICON,252,103721688,not applicable,PRJNA574555,SAMN12904428,Human,46198623,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6943038,Illumina HiSeq 2500,not applicable,normal.ct.731,PAIRED,PCR,OTHER,103,44,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471190,normal.ct.731,normal.ct.731,missing,SRP223644,blood
SRR10223659,not applicable,AMPLICON,104,61722960,not applicable,PRJNA574555,SAMN12904427,Human,35794415,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6943037,Illumina HiSeq 2500,not applicable,normal.ct.730,PAIRED,PCR,OTHER,61,34,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471189,normal.ct.730,normal.ct.730,missing,SRP223644,blood
SRR10223660,not applicable,AMPLICON,252,146327328,not applicable,PRJNA574555,SAMN12904426,Human,60144403,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6943036,Illumina HiSeq 2500,not applicable,normal.ct.73,PAIRED,PCR,OTHER,146,57,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471188,normal.ct.73,normal.ct.73,missing,SRP223644,blood
SRR10223661,not applicable,AMPLICON,104,45795464,not applicable,PRJNA574555,SAMN12904425,Human,26444847,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6943035,Illumina HiSeq 2500,not applicable,normal.ct.729,PAIRED,PCR,OTHER,45,25,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471187,normal.ct.729,normal.ct.729,missing,SRP223644,blood
SRR10223662,not applicable,AMPLICON,104,61741160,not applicable,PRJNA574555,SAMN12904424,Human,35295049,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6943034,Illumina HiSeq 2500,not applicable,normal.ct.728,PAIRED,PCR,OTHER,61,33,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471186,normal.ct.728,normal.ct.728,missing,SRP223644,blood
SRR10223663,not applicable,AMPLICON,252,125287092,not applicable,PRJNA574555,SAMN12903776,Human,50492054,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6943033,Illumina HiSeq 2500,not applicable,normal.ct.144,PAIRED,PCR,OTHER,125,48,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471185,normal.ct.144,normal.ct.144,missing,SRP223644,blood
SRR10223664,not applicable,AMPLICON,104,48915880,not applicable,PRJNA574555,SAMN12904423,Human,28224834,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6943032,Illumina HiSeq 2500,not applicable,normal.ct.727,PAIRED,PCR,OTHER,48,26,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471184,normal.ct.727,normal.ct.727,missing,SRP223644,blood
SRR10223666,not applicable,AMPLICON,104,54514928,not applicable,PRJNA574555,SAMN12904421,Human,31019468,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6943030,Illumina HiSeq 2500,not applicable,normal.ct.725,PAIRED,PCR,OTHER,54,29,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471182,normal.ct.725,normal.ct.725,missing,SRP223644,blood
SRR10223667,not applicable,AMPLICON,252,143323488,not applicable,PRJNA574555,SAMN12904420,Human,62843296,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6943029,Illumina HiSeq 2500,not applicable,normal.ct.724,PAIRED,PCR,OTHER,143,59,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471181,normal.ct.724,normal.ct.724,missing,SRP223644,blood
SRR10223668,not applicable,AMPLICON,252,105312312,not applicable,PRJNA574555,SAMN12904419,Human,46943238,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6943028,Illumina HiSeq 2500,not applicable,normal.ct.723,PAIRED,PCR,OTHER,105,44,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471180,normal.ct.723,normal.ct.723,missing,SRP223644,blood
SRR10223669,not applicable,AMPLICON,252,134534232,not applicable,PRJNA574555,SAMN12904418,Human,59816284,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6943027,Illumina HiSeq 2500,not applicable,normal.ct.722,PAIRED,PCR,OTHER,134,57,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471179,normal.ct.722,normal.ct.722,missing,SRP223644,blood
SRR10223670,not applicable,AMPLICON,252,161995932,not applicable,PRJNA574555,SAMN12904417,Human,72634242,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6943026,Illumina HiSeq 2500,not applicable,normal.ct.721,PAIRED,PCR,OTHER,161,69,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471178,normal.ct.721,normal.ct.721,missing,SRP223644,blood
SRR10223671,not applicable,AMPLICON,252,123403896,not applicable,PRJNA574555,SAMN12904416,Human,54529606,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6943025,Illumina HiSeq 2500,not applicable,normal.ct.720,PAIRED,PCR,OTHER,123,52,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471177,normal.ct.720,normal.ct.720,missing,SRP223644,blood
SRR10223672,not applicable,AMPLICON,252,143891244,not applicable,PRJNA574555,SAMN12904415,Human,59570836,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6943024,Illumina HiSeq 2500,not applicable,normal.ct.72,PAIRED,PCR,OTHER,143,56,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471176,normal.ct.72,normal.ct.72,missing,SRP223644,blood
SRR10223673,not applicable,AMPLICON,252,116373348,not applicable,PRJNA574555,SAMN12904414,Human,52186690,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6943023,Illumina HiSeq 2500,not applicable,normal.ct.719,PAIRED,PCR,OTHER,116,49,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471175,normal.ct.719,normal.ct.719,missing,SRP223644,blood
SRR10223674,not applicable,AMPLICON,252,99337644,not applicable,PRJNA574555,SAMN12903775,Human,44578587,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6943022,Illumina HiSeq 2500,not applicable,normal.ct.143,PAIRED,PCR,OTHER,99,42,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471174,normal.ct.143,normal.ct.143,missing,SRP223644,blood
SRR10223675,not applicable,AMPLICON,252,139394304,not applicable,PRJNA574555,SAMN12904413,Human,61296108,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6943021,Illumina HiSeq 2500,not applicable,normal.ct.718,PAIRED,PCR,OTHER,139,58,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471173,normal.ct.718,normal.ct.718,missing,SRP223644,blood
SRR10223676,not applicable,AMPLICON,252,143130960,not applicable,PRJNA574555,SAMN12904412,Human,62950388,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6943020,Illumina HiSeq 2500,not applicable,normal.ct.717,PAIRED,PCR,OTHER,143,60,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471172,normal.ct.717,normal.ct.717,missing,SRP223644,blood
SRR10223677,not applicable,AMPLICON,104,68092856,not applicable,PRJNA574555,SAMN12904411,Human,38686141,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6943019,Illumina HiSeq 2500,not applicable,normal.ct.716,PAIRED,PCR,OTHER,68,36,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471171,normal.ct.716,normal.ct.716,missing,SRP223644,blood
SRR10223678,not applicable,AMPLICON,104,59849712,not applicable,PRJNA574555,SAMN12904410,Human,33568085,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6943018,Illumina HiSeq 2500,not applicable,normal.ct.715,PAIRED,PCR,OTHER,59,32,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471170,normal.ct.715,normal.ct.715,missing,SRP223644,blood
SRR10223679,not applicable,AMPLICON,110,52690220,not applicable,PRJNA574555,SAMN12904409,Human,30268273,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6943017,Illumina HiSeq 2500,not applicable,normal.ct.714,PAIRED,PCR,OTHER,52,28,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471169,normal.ct.714,normal.ct.714,missing,SRP223644,blood
SRR10223680,not applicable,AMPLICON,104,58532344,not applicable,PRJNA574555,SAMN12904408,Human,33528619,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6943016,Illumina HiSeq 2500,not applicable,normal.ct.713,PAIRED,PCR,OTHER,58,31,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471168,normal.ct.713,normal.ct.713,missing,SRP223644,blood
SRR10223681,not applicable,AMPLICON,252,100625112,not applicable,PRJNA574555,SAMN12904407,Human,43907972,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6943015,Illumina HiSeq 2500,not applicable,normal.ct.712,PAIRED,PCR,OTHER,100,41,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471167,normal.ct.712,normal.ct.712,missing,SRP223644,blood
SRR10223682,not applicable,AMPLICON,252,116544204,not applicable,PRJNA574555,SAMN12904406,Human,51773201,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6943014,Illumina HiSeq 2500,not applicable,normal.ct.711,PAIRED,PCR,OTHER,116,49,Homo sapiens,ILLUMINA,2019-10-04T00:00:00Z,SRS5471166,normal.ct.711,normal.ct.711,missing,SRP223644,blood
SRR10223683,not applicable,AMPLICON,252,111854232,not applicable,PRJNA574555,SAMN12904405,Human,49733495,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6943013,Illumina HiSeq 2500,not applicable,normal.ct.710,PAIRED,PCR,OTHER,111,47,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471165,normal.ct.710,normal.ct.710,missing,SRP223644,blood
SRR10223684,not applicable,AMPLICON,252,101219328,not applicable,PRJNA574555,SAMN12904404,Human,45045202,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6943012,Illumina HiSeq 2500,not applicable,normal.ct.71,PAIRED,PCR,OTHER,101,42,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471164,normal.ct.71,normal.ct.71,missing,SRP223644,blood
SRR10223685,not applicable,AMPLICON,252,150566976,not applicable,PRJNA574555,SAMN12903774,Human,66580725,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6943011,Illumina HiSeq 2500,not applicable,normal.ct.142,PAIRED,PCR,OTHER,150,63,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471163,normal.ct.142,normal.ct.142,missing,SRP223644,blood
SRR10223686,not applicable,AMPLICON,104,72523672,not applicable,PRJNA574555,SAMN12903711,Human,41908168,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6943010,Illumina HiSeq 2500,not applicable,normal.ct.1004,PAIRED,PCR,OTHER,72,39,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471162,normal.ct.1004,normal.ct.1004,missing,SRP223644,blood
SRR10223687,not applicable,AMPLICON,252,119536704,not applicable,PRJNA574555,SAMN12904403,Human,52634516,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6943009,Illumina HiSeq 2500,not applicable,normal.ct.709,PAIRED,PCR,OTHER,119,50,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471161,normal.ct.709,normal.ct.709,missing,SRP223644,blood
SRR10223688,not applicable,AMPLICON,104,54615912,not applicable,PRJNA574555,SAMN12904402,Human,31103108,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6943008,Illumina HiSeq 2500,not applicable,normal.ct.708,PAIRED,PCR,OTHER,54,29,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471160,normal.ct.708,normal.ct.708,missing,SRP223644,blood
SRR10223689,not applicable,AMPLICON,104,54630264,not applicable,PRJNA574555,SAMN12904401,Human,31013961,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6943007,Illumina HiSeq 2500,not applicable,normal.ct.707,PAIRED,PCR,OTHER,54,29,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471159,normal.ct.707,normal.ct.707,missing,SRP223644,blood
SRR10223690,not applicable,AMPLICON,104,61166248,not applicable,PRJNA574555,SAMN12904400,Human,35463392,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6943006,Illumina HiSeq 2500,not applicable,normal.ct.706,PAIRED,PCR,OTHER,61,33,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471158,normal.ct.706,normal.ct.706,missing,SRP223644,blood
SRR10223692,not applicable,AMPLICON,104,54115568,not applicable,PRJNA574555,SAMN12904398,Human,30880325,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6943004,Illumina HiSeq 2500,not applicable,normal.ct.704,PAIRED,PCR,OTHER,54,29,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471156,normal.ct.704,normal.ct.704,missing,SRP223644,blood
SRR10223693,not applicable,AMPLICON,110,72556770,not applicable,PRJNA574555,SAMN12904397,Human,41674578,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6943003,Illumina HiSeq 2500,not applicable,normal.ct.703,PAIRED,PCR,OTHER,72,39,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471155,normal.ct.703,normal.ct.703,missing,SRP223644,blood
SRR10223694,not applicable,AMPLICON,104,55820856,not applicable,PRJNA574555,SAMN12904396,Human,31974139,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6943002,Illumina HiSeq 2500,not applicable,normal.ct.702,PAIRED,PCR,OTHER,55,30,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471154,normal.ct.702,normal.ct.702,missing,SRP223644,blood
SRR10223695,not applicable,AMPLICON,104,69500600,not applicable,PRJNA574555,SAMN12904395,Human,40057009,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6943001,Illumina HiSeq 2500,not applicable,normal.ct.701,PAIRED,PCR,OTHER,69,38,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471153,normal.ct.701,normal.ct.701,missing,SRP223644,blood
SRR10223696,not applicable,AMPLICON,104,76014432,not applicable,PRJNA574555,SAMN12904394,Human,43573231,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6943000,Illumina HiSeq 2500,not applicable,normal.ct.700,PAIRED,PCR,OTHER,76,41,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471152,normal.ct.700,normal.ct.700,missing,SRP223644,blood
SRR10223697,not applicable,AMPLICON,252,166164516,not applicable,PRJNA574555,SAMN12903773,Human,74060515,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6942999,Illumina HiSeq 2500,not applicable,normal.ct.141,PAIRED,PCR,OTHER,166,70,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471151,normal.ct.141,normal.ct.141,missing,SRP223644,blood
SRR10223699,not applicable,AMPLICON,252,118829088,not applicable,PRJNA574555,SAMN12904392,Human,53786625,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6942997,Illumina HiSeq 2500,not applicable,normal.ct.7,PAIRED,PCR,OTHER,118,51,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471149,normal.ct.7,normal.ct.7,missing,SRP223644,blood
SRR10223700,not applicable,AMPLICON,252,209941452,not applicable,PRJNA574555,SAMN12904701,Human,87253774,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6943340,Illumina HiSeq 2500,not applicable,normal.ct.978,PAIRED,PCR,OTHER,209,83,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471492,normal.ct.978,normal.ct.978,missing,SRP223644,blood
SRR10223702,not applicable,AMPLICON,252,216821556,not applicable,PRJNA574555,SAMN12904699,Human,89168732,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6943338,Illumina HiSeq 2500,not applicable,normal.ct.976,PAIRED,PCR,OTHER,216,85,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471490,normal.ct.976,normal.ct.976,missing,SRP223644,blood
SRR10223703,not applicable,AMPLICON,252,224604324,not applicable,PRJNA574555,SAMN12904698,Human,83055855,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6943337,Illumina HiSeq 2500,not applicable,normal.ct.975,PAIRED,PCR,OTHER,224,79,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471489,normal.ct.975,normal.ct.975,missing,SRP223644,blood
SRR10223704,not applicable,AMPLICON,252,213145128,not applicable,PRJNA574555,SAMN12904697,Human,88255732,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6943336,Illumina HiSeq 2500,not applicable,normal.ct.974,PAIRED,PCR,OTHER,213,84,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471488,normal.ct.974,normal.ct.974,missing,SRP223644,blood
SRR10223705,not applicable,AMPLICON,252,223013448,not applicable,PRJNA574555,SAMN12904696,Human,89990469,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6943335,Illumina HiSeq 2500,not applicable,normal.ct.973,PAIRED,PCR,OTHER,223,85,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471487,normal.ct.973,normal.ct.973,missing,SRP223644,blood
SRR10223706,not applicable,AMPLICON,127,182909464,not applicable,PRJNA574555,SAMN12904695,Human,71245304,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6943334,Illumina HiSeq 2500,not applicable,normal.ct.972,PAIRED,PCR,OTHER,182,67,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471486,normal.ct.972,normal.ct.972,missing,SRP223644,blood
SRR10223707,not applicable,AMPLICON,104,76453208,not applicable,PRJNA574555,SAMN12904694,Human,42868776,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6943333,Illumina HiSeq 2500,not applicable,normal.ct.971,PAIRED,PCR,OTHER,76,40,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471485,normal.ct.971,normal.ct.971,missing,SRP223644,blood
SRR10223708,not applicable,AMPLICON,252,100341360,not applicable,PRJNA574555,SAMN12903803,Human,38392572,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6943332,Illumina HiSeq 2500,not applicable,normal.ct.169,PAIRED,PCR,OTHER,100,36,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471484,normal.ct.169,normal.ct.169,missing,SRP223644,blood
SRR10223709,not applicable,AMPLICON,252,227126592,not applicable,PRJNA574555,SAMN12904693,Human,91895976,SUN YAT-SEN UNIVERSITY,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6943331,Illumina HiSeq 2500,not applicable,normal.ct.970,PAIRED,PCR,OTHER,227,87,Homo sapiens,ILLUMINA,2019-10-03T00:00:00Z,SRS5471483,normal.ct.970,normal.ct.970,missing,SRP223644,blood
