bcr_sample_barcode	bcr_portion_barcode	bcr_portion_uuid	LCE	date_of_creation	is_ffpe	portion_number	weight
TCGA-05-4420-01A	TCGA-05-4420-01A-01	43512c58-0be1-4b08-b289-979f9530e970	[Not Available]	2010-07-02	NO	01	124.00
TCGA-05-4420-10A	TCGA-05-4420-10A-01	199be16d-6f49-4918-860c-cb6eb2a3f5df	[Not Available]	2010-07-28	NO	01	[Not Available]
TCGA-05-4422-01A	TCGA-05-4422-01A-01	3ee5ad7a-b4d6-4622-b126-b75e63a295ec	[Not Available]	2010-07-02	NO	01	123.00
TCGA-05-4422-10A	TCGA-05-4422-10A-01	b79099ff-c36e-4687-9bce-4b35b25149f9	[Not Available]	2010-07-28	NO	01	[Not Available]
TCGA-05-4426-01A	TCGA-05-4426-01A-01	ab6a6597-51f4-4936-8ad9-47a71594556b	[Not Available]	2010-07-02	NO	01	133.00
TCGA-05-4426-10A	TCGA-05-4426-10A-01	89aa000d-b0f5-40be-ad14-1aae2e94d9b0	[Not Available]	2010-07-29	NO	01	[Not Available]
TCGA-05-4430-01A	TCGA-05-4430-01A-02	8e3c02ab-ecee-426b-81e2-01c41683fb2c	[Not Available]	2010-07-02	NO	02	125.00
TCGA-05-4430-10A	TCGA-05-4430-10A-01	7503247e-aea0-43ac-ad5e-f5998eeda435	[Not Available]	2010-07-29	NO	01	[Not Available]
TCGA-05-4432-01A	TCGA-05-4432-01A-01	49ef8a60-161e-40b4-a595-99049f7d8815	[Not Available]	2010-07-02	NO	01	158.00
TCGA-05-4432-10A	TCGA-05-4432-10A-01	b22da9f4-3ab7-48b7-8ed3-3e988d7a9992	[Not Available]	2010-07-29	NO	01	[Not Available]
TCGA-05-4434-01A	TCGA-05-4434-01A-01	d30ed8a6-5c25-42c2-b111-6ed361557e0a	[Not Available]	2010-07-02	NO	01	122.00
TCGA-05-4434-10A	TCGA-05-4434-10A-01	f0873645-7b19-4440-8c78-5f502c1989a0	[Not Available]	2010-08-04	NO	01	[Not Available]
TCGA-38-4625-01A	TCGA-38-4625-01A-01	fb7fb894-4fab-42e6-8768-39605a4cd491	[Not Available]	2010-06-29	NO	01	135.00
TCGA-38-4625-10A	TCGA-38-4625-10A-01	c257c369-6e84-4270-b295-7cb1a1127e55	[Not Available]	2010-06-17	NO	01	[Not Available]
TCGA-38-4625-11A	TCGA-38-4625-11A-01	62f9feb3-b65c-4562-92a0-8cd6709a9c67	[Not Available]	2010-06-29	NO	01	92.00
TCGA-38-4626-01A	TCGA-38-4626-01A-01	0f519dc7-4521-4e14-bf00-b0f94c96d076	[Not Available]	2010-06-29	NO	01	99.00
TCGA-38-4626-10A	TCGA-38-4626-10A-01	e5985dd4-c43d-4098-9592-69bc609b7e33	[Not Available]	2010-06-17	NO	01	[Not Available]
TCGA-38-4626-11A	TCGA-38-4626-11A-01	41963e76-855c-42e3-9e7e-b3a926e8a98d	[Not Available]	2010-06-29	NO	01	133.00
TCGA-38-4627-01A	TCGA-38-4627-01A-01	e9459ad5-116d-4899-ade9-41fb31a140db	[Not Available]	2010-06-29	NO	01	124.00
TCGA-38-4627-10A	TCGA-38-4627-10A-01	51c428c0-2861-4d99-887e-c7451695631a	[Not Available]	2010-06-17	NO	01	[Not Available]
TCGA-38-4627-11A	TCGA-38-4627-11A-01	551f7ea3-8982-4a41-b562-4be7ff31aed1	[Not Available]	2010-06-29	NO	01	123.00
TCGA-38-4628-01A	TCGA-38-4628-01A-01	4f55ed1e-b55e-4b57-91a4-b6b31992d97a	[Not Available]	2010-06-29	NO	01	94.00
TCGA-38-4628-11A	TCGA-38-4628-11A-01	9ec45beb-955b-4494-acff-4ee1801d45d3	[Not Available]	2010-06-29	NO	01	121.00
TCGA-38-4629-01A	TCGA-38-4629-01A-02	1ab07adb-d209-4510-94f1-1a9b523033e6	[Not Available]	2010-06-29	NO	02	62.00
TCGA-38-4629-11A	TCGA-38-4629-11A-01	16209682-3a8a-45cb-9c9f-5620267d3a34	[Not Available]	2010-06-29	NO	01	55.00
TCGA-38-4630-01A	TCGA-38-4630-01A-01	c98bb18b-519b-44b5-b85b-9939685fa5c7	[Not Available]	2010-06-29	NO	01	133.00
TCGA-38-4630-11A	TCGA-38-4630-11A-01	bb4bc6ba-ac36-475c-bcfe-ae3875e6b641	[Not Available]	2010-06-29	NO	01	95.00
TCGA-44-3396-01A	TCGA-44-3396-01A-01	c4768900-e7dd-4b07-89cc-391b5cfd34bb	[Not Available]	2010-01-07	NO	01	108.00
TCGA-44-3396-10A	TCGA-44-3396-10A-01	874485a4-4b6c-487a-81be-2310048c39b4	[Not Available]	2010-01-22	NO	01	[Not Available]
TCGA-44-3396-11A	TCGA-44-3396-11A-01	cc6c197c-413c-46bc-8170-96fe3fd520b6	[Not Available]	2010-12-16	NO	01	63.00
TCGA-49-4486-01A	TCGA-49-4486-01A-01	1d50fb34-7630-418c-92ea-fbec95eda2d0	[Not Available]	2010-06-29	NO	01	117.00
TCGA-49-4486-11A	TCGA-49-4486-11A-01	a04a3f7a-5753-40c8-9216-6c302534dd04	[Not Available]	2010-06-29	NO	01	150.00
TCGA-49-4494-01A	TCGA-49-4494-01A-01	cd570439-041b-4815-a9cf-b7384dbe023b	[Not Available]	2010-06-29	NO	01	110.00
TCGA-49-4494-11A	TCGA-49-4494-11A-01	631b0fef-de97-46eb-8330-a4fb5b292381	[Not Available]	2010-06-29	NO	01	126.00
TCGA-49-4501-01A	TCGA-49-4501-01A-01	ba330adf-95f2-4b1e-8da7-ba17803952ea	[Not Available]	2010-06-29	NO	01	109.00
TCGA-49-4501-11A	TCGA-49-4501-11A-01	0eb840e3-e992-4164-bd1d-f8d91802b86c	[Not Available]	2010-06-29	NO	01	101.00
TCGA-49-4505-01A	TCGA-49-4505-01A-01	3178a2bd-773b-4be6-8e75-15f2721efbea	[Not Available]	2010-06-29	NO	01	133.00
TCGA-49-4505-11A	TCGA-49-4505-11A-01	bcd6aa0b-bd6c-4c1e-a844-228ddb55b09e	[Not Available]	2010-06-29	NO	01	106.00
TCGA-49-4506-01A	TCGA-49-4506-01A-01	9ff290d6-7784-48c2-a014-a47f021d4a36	[Not Available]	2010-06-29	NO	01	120.00
TCGA-49-4506-11A	TCGA-49-4506-11A-01	2a05b8a1-c1fd-4b6c-9409-5064754f9f51	[Not Available]	2010-06-29	NO	01	104.00
TCGA-49-4507-01A	TCGA-49-4507-01A-01	327cf5c5-f1aa-4e46-8ca6-73c7232676e1	[Not Available]	2010-06-29	NO	01	102.00
TCGA-49-4507-11A	TCGA-49-4507-11A-01	f8010481-ad0e-47c1-9efe-812f8f141043	[Not Available]	2010-06-29	NO	01	134.00
TCGA-49-4510-01A	TCGA-49-4510-01A-01	f531a8ca-5d23-44c0-aba4-07bee89eb348	[Not Available]	2010-06-29	NO	01	130.00
TCGA-49-4510-11A	TCGA-49-4510-11A-01	a2740240-7962-4e63-ad28-eac6d80639cd	[Not Available]	2010-06-29	NO	01	100.00
TCGA-73-4659-01A	TCGA-73-4659-01A-01	2d326477-e8d9-4c99-be8a-2c08b2526a84	[Not Available]	2010-07-21	NO	01	148.00
TCGA-73-4659-11A	TCGA-73-4659-11A-01	7d9697cf-04b7-4d8a-9f31-913dbbc2595c	[Not Available]	2010-07-21	NO	01	143.00
TCGA-73-4662-01A	TCGA-73-4662-01A-01	ef5596de-fe3e-4f01-a2b3-ee1e1400a2f6	[Not Available]	2010-07-21	NO	01	76.00
TCGA-73-4662-11A	TCGA-73-4662-11A-01	72b680d3-7f69-4909-b91f-c90f31331822	[Not Available]	2010-07-21	NO	01	152.00
TCGA-73-4666-01A	TCGA-73-4666-01A-01	87e9757e-d6a0-49da-8383-968e93980200	[Not Available]	2010-07-21	NO	01	97.00
TCGA-73-4666-11A	TCGA-73-4666-11A-01	8d6c4493-0328-4549-a1e3-fc924a6d2667	[Not Available]	2010-07-21	NO	01	114.00
TCGA-73-4668-01A	TCGA-73-4668-01A-01	f810ae08-777d-4be4-a589-30ccb745b263	[Not Available]	2010-07-21	NO	01	58.00
TCGA-73-4668-11A	TCGA-73-4668-11A-01	e726f46d-4a36-4d20-911f-829e48c15ec8	[Not Available]	2010-07-21	NO	01	73.00
TCGA-73-4670-01A	TCGA-73-4670-01A-01	a2759345-4ff3-40ed-85a4-189a4e7ce0d0	[Not Available]	2010-07-21	NO	01	144.00
TCGA-73-4670-11A	TCGA-73-4670-11A-01	a57aff2e-0046-4f86-8489-46f6860f6978	[Not Available]	2010-07-21	NO	01	56.00
TCGA-73-4675-01A	TCGA-73-4675-01A-01	c7444102-10da-45f0-a595-26b36af669e2	[Not Available]	2010-07-21	NO	01	141.00
TCGA-73-4675-11A	TCGA-73-4675-11A-01	15370e77-d99e-47bd-8d61-19fe6744a1d4	[Not Available]	2010-07-21	NO	01	145.00
TCGA-73-4677-01A	TCGA-73-4677-01A-01	35058c36-614a-485e-bf52-760a8d8f6f96	[Not Available]	2010-07-21	NO	01	119.00
TCGA-73-4677-11A	TCGA-73-4677-11A-01	2aa971b6-5ed4-42ef-8fbd-0ca9695c9828	[Not Available]	2010-07-21	NO	01	126.00
TCGA-05-5420-01A	TCGA-05-5420-01A-01	660cfed8-2751-47e5-aca6-95ed35db2c73	[Not Available]	2010-11-15	NO	01	127.00
TCGA-05-5420-11A	TCGA-05-5420-11A-01	3c4ce0c4-e90b-4828-999d-71b4f260e721	[Not Available]	2010-11-15	NO	01	114.00
TCGA-05-5423-01A	TCGA-05-5423-01A-01	89c18f22-da41-4e96-bf8e-592ce5ea4ce8	[Not Available]	2010-11-15	NO	01	141.00
TCGA-05-5423-10A	TCGA-05-5423-10A-01	c886b720-ed80-4a88-a5dc-84e7b9e32f21	[Not Available]	2010-11-29	NO	01	[Not Available]
TCGA-05-5425-01A	TCGA-05-5425-01A-02	08e58fee-5c2c-4daa-b8a9-0974877e8e72	[Not Available]	2010-11-15	NO	02	99.00
TCGA-05-5425-10A	TCGA-05-5425-10A-01	30fa4c4b-34b7-4e1c-80e7-aaa3cba85abb	[Not Available]	2010-11-29	NO	01	[Not Available]
TCGA-05-5428-01A	TCGA-05-5428-01A-01	b76e4407-59c1-43ab-89d4-81af83f32aa1	[Not Available]	2010-11-15	NO	01	142.00
TCGA-05-5428-10A	TCGA-05-5428-10A-01	1fa2e2c0-20ab-440f-92a3-6ff093623b81	[Not Available]	2010-11-29	NO	01	[Not Available]
TCGA-05-5429-01A	TCGA-05-5429-01A-01	79d731d9-2f08-4c4e-8aaf-fa2e77e951e8	[Not Available]	2010-11-15	NO	01	109.00
TCGA-05-5429-10A	TCGA-05-5429-10A-01	e5f0112c-7839-450a-b2c5-d1d65c5c5c0e	[Not Available]	2010-11-29	NO	01	[Not Available]
TCGA-05-5715-01A	TCGA-05-5715-01A-01	41e73c4b-4254-47ae-9940-bbce75113617	[Not Available]	2011-01-13	NO	01	62.00
TCGA-05-5715-10A	TCGA-05-5715-10A-01	bcc334bb-b67d-4079-b6a1-190499a485b8	[Not Available]	2011-01-21	NO	01	[Not Available]
TCGA-35-5375-01A	TCGA-35-5375-01A-01	95bc8fa3-01a4-4b20-9e3b-b7ed1d78bd71	[Not Available]	2010-11-01	NO	01	129.00
TCGA-35-5375-10A	TCGA-35-5375-10A-01	957ea991-be36-427a-b4a3-ab24abd369e4	[Not Available]	2010-11-03	NO	01	[Not Available]
TCGA-44-5643-01A	TCGA-44-5643-01A-01	af7b0f88-2f00-43e1-b523-0187d0732972	[Not Available]	2011-01-09	NO	01	62.00
TCGA-44-5643-10A	TCGA-44-5643-10A-01	af14e452-f9a8-4d5f-92f7-a0c7d5737a4d	[Not Available]	2011-01-18	NO	01	[Not Available]
TCGA-44-5643-11A	TCGA-44-5643-11A-01	c83026ce-7f47-4b0d-93a6-21b8f7335c36	[Not Available]	2011-01-09	NO	01	66.00
TCGA-44-5645-01A	TCGA-44-5645-01A-01	cfdea2c3-4e8b-4f64-bdd6-cdba1623de4f	[Not Available]	2011-01-09	NO	01	61.00
TCGA-44-5645-01A	TCGA-44-5645-01A-21	E74E6ED6-C141-4F83-96C2-3E8A158D7CFB	[Not Available]	2013-02-15	NO	21	30.00
TCGA-44-5645-01A	TCGA-44-5645-01A-51	17D88A09-187C-4D25-BDA5-453792CA86BD	[Not Available]	2013-03-07	NO	51	30.00
TCGA-44-5645-01B	TCGA-44-5645-01B-04	B0BE3479-66D1-453E-BF3B-319DC1BBDEB9	[Not Available]	2013-02-07	YES	04	400.00
TCGA-44-5645-10A	TCGA-44-5645-10A-01	b790a24e-201a-4a9e-a7a1-4c6a221d951f	[Not Available]	2011-01-18	NO	01	[Not Available]
TCGA-44-5645-11A	TCGA-44-5645-11A-01	2b1b2aa8-a347-455f-a82a-3609860b430c	[Not Available]	2011-01-09	NO	01	69.00
TCGA-44-5645-11A	TCGA-44-5645-11A-21	77C93F9A-BCDE-47E1-8066-89E1483AF5B8	[Not Available]	2013-02-14	NO	21	30.00
TCGA-44-5645-11A	TCGA-44-5645-11A-31	947E2AEC-E8D1-4456-9CA8-495F7DA8252C	[Not Available]	2013-02-25	NO	31	30.00
TCGA-50-5045-01A	TCGA-50-5045-01A-01	3216714e-fb4a-4166-86e2-8551550398b9	[Not Available]	2010-09-08	NO	01	124.00
TCGA-50-5045-10A	TCGA-50-5045-10A-01	85996c72-9929-48a0-84a4-cc9aa4941b6f	[Not Available]	2010-12-01	NO	01	[Not Available]
TCGA-50-5049-01A	TCGA-50-5049-01A-01	8b57a42a-5c6b-4d81-8926-dec16dbc02a3	[Not Available]	2010-09-08	NO	01	136.00
TCGA-50-5049-10A	TCGA-50-5049-10A-01	e23548ba-80f1-44af-9c45-6dbc414ec17c	[Not Available]	2010-12-01	NO	01	[Not Available]
TCGA-50-5055-01A	TCGA-50-5055-01A-01	4e6f16d5-7149-4500-9c99-a74bd9dd7143	[Not Available]	2010-09-08	NO	01	97.00
TCGA-50-5055-10A	TCGA-50-5055-10A-01	379d8356-74db-4127-86ac-c7b15d2619aa	[Not Available]	2010-12-01	NO	01	[Not Available]
TCGA-50-5066-01A	TCGA-50-5066-01A-01	e23bee87-3625-49fb-b7a5-aace825dfc8a	[Not Available]	2010-09-08	NO	01	114.00
TCGA-50-5066-02A	TCGA-50-5066-02A-11	d3a8b260-c3e8-4257-9af6-87b6f5e6794e	[Not Available]	2011-11-17	NO	11	35.00
TCGA-50-5066-10A	TCGA-50-5066-10A-01	81fb79e7-b84b-48f9-bde3-3c16eabc904c	[Not Available]	2010-12-01	NO	01	[Not Available]
TCGA-50-5068-01A	TCGA-50-5068-01A-01	aa4ef538-89a8-48b4-bef8-79251a33211e	[Not Available]	2010-09-08	NO	01	127.00
TCGA-50-5068-10A	TCGA-50-5068-10A-01	2abc840a-7fa9-4a5f-be54-390aa65c975d	[Not Available]	2010-12-01	NO	01	[Not Available]
TCGA-50-5936-01A	TCGA-50-5936-01A-11	2ae19c74-1efd-4918-85ab-5d3211931e2d	[Not Available]	2011-02-17	NO	11	34.00
TCGA-50-5936-11A	TCGA-50-5936-11A-01	279372b4-5b4f-4525-82d5-fbc3923ff257	[Not Available]	2011-02-17	NO	01	36.00
TCGA-50-5939-01A	TCGA-50-5939-01A-11	48762bf2-a398-4ba0-b104-058ec226d927	[Not Available]	2011-02-17	NO	11	30.00
TCGA-50-5939-11A	TCGA-50-5939-11A-01	4670b1a5-4465-49cf-93fe-c760a2585169	[Not Available]	2011-02-17	NO	01	35.00
TCGA-55-5899-01A	TCGA-55-5899-01A-11	3505071c-8813-4883-8914-0bfd2bf85d1f	[Not Available]	2011-02-15	NO	11	32.00
TCGA-55-5899-10A	TCGA-55-5899-10A-01	33670022-339a-4f6f-955d-2be3573e2e11	[Not Available]	2011-02-08	NO	01	[Not Available]
TCGA-64-5774-01A	TCGA-64-5774-01A-01	b9c203a4-6e5d-44fe-aef8-be683a7c0bee	[Not Available]	2011-01-13	NO	01	69.00
TCGA-64-5774-10A	TCGA-64-5774-10A-01	95b9ed44-7f0c-4799-a373-c4494dd859cb	[Not Available]	2011-01-19	NO	01	300.00
TCGA-64-5775-01A	TCGA-64-5775-01A-01	22e4c056-fc6d-4a15-aa46-a7cd9803af3b	[Not Available]	2011-01-13	NO	01	66.00
TCGA-64-5775-10A	TCGA-64-5775-10A-01	c81c3a08-bf15-4861-83c9-a5943c16f0d5	[Not Available]	2011-01-19	NO	01	300.00
TCGA-64-5778-01A	TCGA-64-5778-01A-01	e92ccc22-afd5-4981-a42b-28fbe76948aa	[Not Available]	2011-01-13	NO	01	63.00
TCGA-64-5778-10A	TCGA-64-5778-10A-01	95ae54b4-a9d0-4917-9b34-56b625420f9c	[Not Available]	2011-01-19	NO	01	300.00
TCGA-64-5779-01A	TCGA-64-5779-01A-01	31af605d-96a7-49d9-aa10-cf7280cfb6f2	[Not Available]	2011-01-13	NO	01	60.00
TCGA-64-5779-10A	TCGA-64-5779-10A-01	16bb1134-39a1-4e3f-aa34-dc30f1df2f3f	[Not Available]	2011-01-19	NO	01	300.00
TCGA-64-5781-01A	TCGA-64-5781-01A-01	678f90ab-3059-4a4a-ba21-c1b5f81c8301	[Not Available]	2011-01-13	NO	01	66.00
TCGA-64-5781-10A	TCGA-64-5781-10A-01	6e075b09-c56f-457e-bdfa-3e256a846418	[Not Available]	2011-01-19	NO	01	300.00
TCGA-64-5815-01A	TCGA-64-5815-01A-01	89d58ef9-a6dd-4978-8419-c125d514aacf	[Not Available]	2011-01-19	NO	01	61.00
TCGA-64-5815-10A	TCGA-64-5815-10A-01	55274437-5d39-48e0-93ea-f4eaa53dda57	[Not Available]	2011-01-19	NO	01	300.00
TCGA-75-5146-01A	TCGA-75-5146-01A-01	ec4893a1-40fc-4bb7-b727-a8bf6cd82763	[Not Available]	2010-09-08	NO	01	90.00
TCGA-75-5146-10A	TCGA-75-5146-10A-01	1aabff1f-9119-45d6-bdd9-c14e2d67aa98	[Not Available]	2010-09-15	NO	01	[Not Available]
TCGA-75-5147-01A	TCGA-75-5147-01A-01	20161bb0-0478-47dd-aed7-f7ae17631b47	[Not Available]	2010-09-08	NO	01	72.00
TCGA-75-5147-10A	TCGA-75-5147-10A-01	2276604b-ee32-473a-b708-47e53b17875b	[Not Available]	2010-12-01	NO	01	[Not Available]
TCGA-80-5611-01A	TCGA-80-5611-01A-01	d45ffa86-ca27-4115-b228-eb316dabf9a7	[Not Available]	2010-12-29	NO	01	61.00
TCGA-80-5611-10A	TCGA-80-5611-10A-01	7dca93b8-108f-4ffe-b565-ec8477a0f492	[Not Available]	2011-01-05	NO	01	[Not Available]
TCGA-83-5908-01A	TCGA-83-5908-01A-21	a015fabb-10f2-4f08-a2c3-51ca092d230c	[Not Available]	2012-04-16	NO	21	25.00
TCGA-83-5908-10A	TCGA-83-5908-10A-01	f5be9f42-6317-49b8-ba19-77185d82aa95	[Not Available]	2011-02-08	NO	01	[Not Available]
