bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-62-8397-01A	TCGA-62-8397-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-62-8397-01A	TCGA-62-8397-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-62-8397-01A	TCGA-62-8397-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-62-8397-01A	TCGA-62-8397-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-62-8397-10A	TCGA-62-8397-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-62-8397-10A	TCGA-62-8397-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-62-8397-11A	TCGA-62-8397-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-62-8397-11A	TCGA-62-8397-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-62-8398-01A	TCGA-62-8398-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-62-8398-01A	TCGA-62-8398-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-62-8398-01A	TCGA-62-8398-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-62-8398-01A	TCGA-62-8398-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-62-8398-10A	TCGA-62-8398-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-62-8398-10A	TCGA-62-8398-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-62-8398-11A	TCGA-62-8398-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-62-8398-11A	TCGA-62-8398-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-62-8399-01A	TCGA-62-8399-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-62-8399-01A	TCGA-62-8399-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-62-8399-01A	TCGA-62-8399-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-62-8399-01A	TCGA-62-8399-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-62-8399-10A	TCGA-62-8399-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-62-8399-10A	TCGA-62-8399-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-62-8399-11A	TCGA-62-8399-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-62-8399-11A	TCGA-62-8399-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-62-8402-01A	TCGA-62-8402-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-62-8402-01A	TCGA-62-8402-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-62-8402-01A	TCGA-62-8402-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-62-8402-01A	TCGA-62-8402-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-62-8402-10A	TCGA-62-8402-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-62-8402-10A	TCGA-62-8402-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-62-8402-11A	TCGA-62-8402-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-62-8402-11A	TCGA-62-8402-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-69-8453-01A	TCGA-69-8453-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-69-8453-01A	TCGA-69-8453-01A-12H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-69-8453-01A	TCGA-69-8453-01A-12R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-69-8453-01A	TCGA-69-8453-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-69-8453-10A	TCGA-69-8453-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-69-8453-10A	TCGA-69-8453-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-86-8358-01A	TCGA-86-8358-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-8358-01A	TCGA-86-8358-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-8358-01A	TCGA-86-8358-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-8358-01A	TCGA-86-8358-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-86-8358-10A	TCGA-86-8358-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-8358-10A	TCGA-86-8358-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-86-8359-01A	TCGA-86-8359-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-8359-01A	TCGA-86-8359-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-8359-01A	TCGA-86-8359-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-8359-01A	TCGA-86-8359-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-86-8359-10A	TCGA-86-8359-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-8359-10A	TCGA-86-8359-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-95-8494-01A	TCGA-95-8494-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-95-8494-01A	TCGA-95-8494-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-95-8494-01A	TCGA-95-8494-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-95-8494-01A	TCGA-95-8494-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-95-8494-10A	TCGA-95-8494-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-95-8494-10A	TCGA-95-8494-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-8505-01A	TCGA-55-8505-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8505-01A	TCGA-55-8505-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8505-01A	TCGA-55-8505-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8505-01A	TCGA-55-8505-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8505-10A	TCGA-55-8505-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8505-10A	TCGA-55-8505-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8505-11A	TCGA-55-8505-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8505-11A	TCGA-55-8505-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8506-01A	TCGA-55-8506-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8506-01A	TCGA-55-8506-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8506-01A	TCGA-55-8506-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8506-01A	TCGA-55-8506-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8506-10A	TCGA-55-8506-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8506-10A	TCGA-55-8506-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8506-11A	TCGA-55-8506-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8506-11A	TCGA-55-8506-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8507-01A	TCGA-55-8507-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8507-01A	TCGA-55-8507-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8507-01A	TCGA-55-8507-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8507-01A	TCGA-55-8507-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8507-10A	TCGA-55-8507-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8507-10A	TCGA-55-8507-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8507-11A	TCGA-55-8507-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8507-11A	TCGA-55-8507-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8508-01A	TCGA-55-8508-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8508-01A	TCGA-55-8508-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8508-01A	TCGA-55-8508-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8508-01A	TCGA-55-8508-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8508-10A	TCGA-55-8508-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8508-10A	TCGA-55-8508-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8508-11A	TCGA-55-8508-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8508-11A	TCGA-55-8508-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8510-01A	TCGA-55-8510-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8510-01A	TCGA-55-8510-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8510-01A	TCGA-55-8510-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8510-01A	TCGA-55-8510-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8510-10A	TCGA-55-8510-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8510-10A	TCGA-55-8510-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8511-01A	TCGA-55-8511-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8511-01A	TCGA-55-8511-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8511-01A	TCGA-55-8511-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8511-01A	TCGA-55-8511-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8511-10A	TCGA-55-8511-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8511-10A	TCGA-55-8511-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8511-11A	TCGA-55-8511-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8511-11A	TCGA-55-8511-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8512-01A	TCGA-55-8512-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8512-01A	TCGA-55-8512-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8512-01A	TCGA-55-8512-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8512-01A	TCGA-55-8512-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8512-10A	TCGA-55-8512-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8512-10A	TCGA-55-8512-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8512-11A	TCGA-55-8512-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8512-11A	TCGA-55-8512-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8513-01A	TCGA-55-8513-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8513-01A	TCGA-55-8513-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8513-01A	TCGA-55-8513-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8513-01A	TCGA-55-8513-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8513-10A	TCGA-55-8513-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8513-10A	TCGA-55-8513-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8513-11A	TCGA-55-8513-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8513-11A	TCGA-55-8513-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8514-01A	TCGA-55-8514-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8514-01A	TCGA-55-8514-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8514-01A	TCGA-55-8514-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8514-01A	TCGA-55-8514-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8514-10A	TCGA-55-8514-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8514-10A	TCGA-55-8514-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8514-11A	TCGA-55-8514-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8514-11A	TCGA-55-8514-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8614-01A	TCGA-55-8614-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8614-01A	TCGA-55-8614-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8614-01A	TCGA-55-8614-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8614-01A	TCGA-55-8614-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8614-10A	TCGA-55-8614-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8614-10A	TCGA-55-8614-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8614-11A	TCGA-55-8614-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8614-11A	TCGA-55-8614-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8615-01A	TCGA-55-8615-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8615-01A	TCGA-55-8615-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8615-01A	TCGA-55-8615-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8615-01A	TCGA-55-8615-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8615-10A	TCGA-55-8615-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8615-10A	TCGA-55-8615-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8615-11A	TCGA-55-8615-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8615-11A	TCGA-55-8615-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8616-01A	TCGA-55-8616-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8616-01A	TCGA-55-8616-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8616-01A	TCGA-55-8616-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8616-01A	TCGA-55-8616-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8616-10A	TCGA-55-8616-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8616-10A	TCGA-55-8616-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8616-11A	TCGA-55-8616-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8616-11A	TCGA-55-8616-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8619-01A	TCGA-55-8619-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8619-01A	TCGA-55-8619-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8619-01A	TCGA-55-8619-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8619-01A	TCGA-55-8619-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8619-10A	TCGA-55-8619-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8619-10A	TCGA-55-8619-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8619-11A	TCGA-55-8619-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8619-11A	TCGA-55-8619-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8620-01A	TCGA-55-8620-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8620-01A	TCGA-55-8620-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8620-01A	TCGA-55-8620-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8620-01A	TCGA-55-8620-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8620-10A	TCGA-55-8620-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8620-10A	TCGA-55-8620-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8620-11A	TCGA-55-8620-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8620-11A	TCGA-55-8620-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8621-01A	TCGA-55-8621-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8621-01A	TCGA-55-8621-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-55-8621-01A	TCGA-55-8621-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-8621-01A	TCGA-55-8621-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8621-10A	TCGA-55-8621-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-55-8621-10A	TCGA-55-8621-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-55-8621-11A	TCGA-55-8621-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-8621-11A	TCGA-55-8621-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-71-8520-01A	TCGA-71-8520-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-71-8520-01A	TCGA-71-8520-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-71-8520-01A	TCGA-71-8520-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-71-8520-01A	TCGA-71-8520-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-71-8520-10A	TCGA-71-8520-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-71-8520-10A	TCGA-71-8520-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-78-8640-01A	TCGA-78-8640-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-8640-01A	TCGA-78-8640-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-8640-01A	TCGA-78-8640-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-8640-01A	TCGA-78-8640-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-78-8640-11A	TCGA-78-8640-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-8640-11A	TCGA-78-8640-11A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-78-8648-01A	TCGA-78-8648-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-8648-01A	TCGA-78-8648-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-8648-01A	TCGA-78-8648-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-8648-01A	TCGA-78-8648-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-78-8648-10A	TCGA-78-8648-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-78-8648-10A	TCGA-78-8648-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-78-8655-01A	TCGA-78-8655-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-8655-01A	TCGA-78-8655-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-8655-01A	TCGA-78-8655-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-8655-01A	TCGA-78-8655-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-78-8655-10A	TCGA-78-8655-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-78-8655-10A	TCGA-78-8655-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-78-8660-01A	TCGA-78-8660-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-8660-01A	TCGA-78-8660-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-8660-01A	TCGA-78-8660-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-8660-01A	TCGA-78-8660-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-78-8660-10A	TCGA-78-8660-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-78-8660-10A	TCGA-78-8660-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-78-8662-01A	TCGA-78-8662-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-78-8662-01A	TCGA-78-8662-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-78-8662-01A	TCGA-78-8662-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-78-8662-01A	TCGA-78-8662-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-78-8662-10A	TCGA-78-8662-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-78-8662-10A	TCGA-78-8662-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8585-01A	TCGA-86-8585-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-8585-01A	TCGA-86-8585-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-8585-01A	TCGA-86-8585-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-8585-01A	TCGA-86-8585-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8585-10A	TCGA-86-8585-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-8585-10A	TCGA-86-8585-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8668-01A	TCGA-86-8668-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-8668-01A	TCGA-86-8668-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-8668-01A	TCGA-86-8668-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-8668-01A	TCGA-86-8668-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8668-10A	TCGA-86-8668-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-8668-10A	TCGA-86-8668-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8669-01A	TCGA-86-8669-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-8669-01A	TCGA-86-8669-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-8669-01A	TCGA-86-8669-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-8669-01A	TCGA-86-8669-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8669-10A	TCGA-86-8669-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-8669-10A	TCGA-86-8669-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8671-01A	TCGA-86-8671-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-8671-01A	TCGA-86-8671-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-8671-01A	TCGA-86-8671-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-8671-01A	TCGA-86-8671-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8671-10A	TCGA-86-8671-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-8671-10A	TCGA-86-8671-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8672-01A	TCGA-86-8672-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-8672-01A	TCGA-86-8672-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-8672-01A	TCGA-86-8672-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-8672-01A	TCGA-86-8672-01A-21W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8672-10A	TCGA-86-8672-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-8672-10A	TCGA-86-8672-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8673-01A	TCGA-86-8673-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-8673-01A	TCGA-86-8673-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-86-8673-01A	TCGA-86-8673-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-86-8673-01A	TCGA-86-8673-01A-11W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8673-10A	TCGA-86-8673-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-86-8673-10A	TCGA-86-8673-10A-01W	Repli-G X	[Not Available]	[Not Available]
TCGA-86-8674-01A	TCGA-86-8674-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-86-8674-01A	TCGA-86-8674-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
