chr	start	end	H1	H2	H3	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P50	P51
chr3	188000001	190000000	0.795658758	0.810671517	0.820522319	0.806926407	0.781172291	0.818324607	0.81263343	0.803550296	0.793058568	0.81134993	0.79968119	0.785981059	0.791692498	0.794594595	0.820321812	0.782447793	0.804915125	0.798938679	0.809114279	0.82008139	0.767618491	0.791548171	0.810007669	0.81143824	0.805051017	0.815809098	0.801766925	0.808865068	0.793653275	0.803578451	0.798783287	0.792808417	0.790946752	0.798116397	0.792125984	0.782626766	0.804024145	0.796471283	0.78776435	0.795992714	0.768159666	0.652268405	0.76925	0.717276227	0.681824208	0.825889881	0.810356575	0.75625	0.781879195	0.788227447	0.781884647	0.78480715	0.799399593	0.795366795
chr3	190000001	192000000	0.758635961	0.781153977	0.770726257	0.764968076	0.735678392	0.781912388	0.794035674	0.764509826	0.748992652	0.795213738	0.777536779	0.747916362	0.747307968	0.764143632	0.757056091	0.748604993	0.778932179	0.781723042	0.77826191	0.793355147	0.737090758	0.75020145	0.782581322	0.779491188	0.780739935	0.772455991	0.76992784	0.768201842	0.749828061	0.794513237	0.77121291	0.762210797	0.766367564	0.75049449	0.755670513	0.762458862	0.767411935	0.773902537	0.754163362	0.756638379	0.725359911	0.515532468	0.704415657	0.644349223	0.57040023	0.779656241	0.762322581	0.694688415	0.753663198	0.749369824	0.749602724	0.744911805	0.770338697	0.749750463
chr3	192000001	194000000	0.746088252	0.780388429	0.736998725	0.764569763	0.709914484	0.759871146	0.773555111	0.741956557	0.728710686	0.734408241	0.768261787	0.737590981	0.72108001	0.738874586	0.742877493	0.74554764	0.731229597	0.733288636	0.770541746	0.783968719	0.7125745	0.715569763	0.759511845	0.774555603	0.769826042	0.771650976	0.748826685	0.752041403	0.7265625	0.766293562	0.750679612	0.758715163	0.747504815	0.75842638	0.748275862	0.716098864	0.756102672	0.73877111	0.758572706	0.718680567	0.680090206	0.486367837	0.641114983	0.577096327	0.541372675	0.764875987	0.754036244	0.696347032	0.734045711	0.732026944	0.698943115	0.692337165	0.77266741	0.726172943
chr3	194000001	196000000	0.76501996	0.80488295	0.79003861	0.780874605	0.73559917	0.786767052	0.784056004	0.787266091	0.741974126	0.787379876	0.759083801	0.766255646	0.754699497	0.74461775	0.745559567	0.776365761	0.753909797	0.758170796	0.795382416	0.799743392	0.738829927	0.737285661	0.787320425	0.791945417	0.786683217	0.7962739	0.776852602	0.776313388	0.737695377	0.771935415	0.777301298	0.778119508	0.76024103	0.765376692	0.747015942	0.746446788	0.75297519	0.752611536	0.775239499	0.729577709	0.713435528	0.59688163	0.723196632	0.617280255	0.679614344	0.800990712	0.767338443	0.734435484	0.752372382	0.760284698	0.741381033	0.750471332	0.79456573	0.766731771
chr3	196000001	198000000	0.764274902	0.812829253	0.79912218	0.795189269	0.735303808	0.804279421	0.780923994	0.78652968	0.772683989	0.77424496	0.782710541	0.778354684	0.763546008	0.758009543	0.788959946	0.774051593	0.756916996	0.771903624	0.805807623	0.80886654	0.737326271	0.73885495	0.799817518	0.803743177	0.800467882	0.800738007	0.771826319	0.78644153	0.736985834	0.788490239	0.770315735	0.784255377	0.778833773	0.764701118	0.771164403	0.737129119	0.761547127	0.771657041	0.782621928	0.737624814	0.681316572	0.599856964	0.710501624	0.622970601	0.669751046	0.804859203	0.755588004	0.738468428	0.773723314	0.763582849	0.74746533	0.746802739	0.809005548	0.776967487
chr4	1	2000000	0.737191332	0.783536585	0.763974342	0.759381999	0.702401713	0.769146308	0.786706673	0.760122387	0.747165151	0.75701938	0.753705949	0.744452421	0.727402998	0.742118817	0.748121184	0.727360892	0.716855535	0.722731029	0.780907005	0.797840921	0.701975091	0.713678428	0.780695804	0.770375296	0.772583234	0.77775788	0.733842887	0.761606444	0.721514445	0.770382856	0.751315551	0.769427641	0.747219461	0.762576119	0.739482309	0.708604128	0.730648884	0.74685664	0.769964413	0.707895585	0.65956151	0.568749448	0.667605894	0.602257496	0.65427624	0.75799747	0.746645506	0.68672063	0.737406076	0.732012912	0.701959545	0.713877834	0.784732272	0.737498742
chr4	2000001	4000000	0.750800104	0.797393484	0.771300448	0.777901139	0.72260274	0.780757917	0.78590768	0.767502639	0.752192739	0.76160796	0.76572909	0.753963242	0.738551716	0.734165744	0.744345353	0.772093602	0.726844315	0.738416596	0.792658181	0.791943153	0.710638418	0.727592589	0.773630401	0.77805475	0.787562952	0.77916363	0.747809064	0.763470719	0.728930995	0.761448852	0.76048022	0.767279721	0.76304447	0.756320418	0.766361717	0.725774585	0.744137692	0.7513131	0.761867202	0.726343437	0.663380377	0.579137513	0.646834745	0.603493243	0.66039604	0.783267357	0.752591676	0.719170654	0.746490381	0.734580653	0.732307148	0.731535066	0.770818995	0.747849925
chr4	4000001	6000000	0.72438966	0.771066108	0.737709631	0.752266667	0.686374334	0.768756658	0.759965636	0.75	0.730583258	0.728094743	0.750942571	0.736778063	0.727613271	0.729283315	0.745411594	0.73225487	0.728176495	0.717425672	0.774108972	0.781713091	0.711953173	0.70557323	0.754000648	0.755415261	0.779392055	0.761425648	0.732288441	0.734871726	0.708728562	0.773346431	0.741545721	0.747702724	0.739853494	0.752808018	0.725022018	0.710527896	0.736483646	0.724014495	0.736652503	0.672352523	0.652724968	0.427173459	0.489836251	0.504189071	0.530681288	0.740905716	0.710585989	0.630109952	0.70460794	0.724894998	0.706493196	0.705720949	0.76483189	0.726285357
chr4	6000001	8000000	0.718456592	0.74954991	0.724981317	0.727409004	0.686343999	0.751976285	0.752539672	0.734848863	0.725285171	0.729185291	0.742509952	0.725909423	0.705770148	0.720762021	0.732060566	0.723834537	0.710630102	0.715231532	0.756878991	0.763085843	0.688047616	0.695504649	0.739931362	0.745597946	0.742587541	0.743092115	0.715263012	0.728390632	0.714014043	0.74937662	0.735004295	0.724319364	0.733087778	0.725377985	0.736944325	0.694213763	0.707869774	0.714070126	0.726087604	0.672016341	0.641742523	0.433964793	0.516132295	0.537309687	0.626589791	0.755889382	0.719759638	0.670029396	0.72108582	0.717602418	0.701404741	0.694189883	0.744999212	0.716710255
chr4	8000001	10000000	0.730113783	0.78399909	0.743982819	0.74242593	0.694855869	0.760322983	0.766541107	0.752947944	0.728765648	0.724527782	0.740300438	0.722650639	0.70897126	0.714252282	0.741702316	0.729845084	0.692677712	0.718048527	0.762583344	0.770803376	0.702466219	0.698114922	0.745372834	0.768652739	0.768770053	0.759702947	0.719261494	0.739764486	0.705730733	0.749927355	0.726351546	0.737642312	0.732659568	0.73722395	0.720440717	0.715115969	0.734650577	0.727512318	0.728015564	0.676660476	0.646949625	0.408179254	0.483946981	0.493235177	0.564054481	0.736732524	0.704287873	0.640475455	0.69802112	0.719931936	0.688547912	0.695987304	0.741195204	0.723303956
chr4	10000001	12000000	0.760602679	0.806451613	0.783642496	0.760769844	0.734983766	0.793252863	0.794121295	0.775539568	0.749524815	0.770133549	0.77095573	0.763523666	0.777746158	0.758959044	0.760189838	0.76987013	0.76635514	0.769527256	0.787407798	0.802956074	0.738288997	0.745306412	0.771791885	0.795427196	0.789772292	0.788228588	0.761542169	0.773540424	0.750188793	0.777186312	0.765571413	0.766370886	0.770079827	0.777709586	0.772849462	0.749453889	0.781977505	0.771410623	0.758905051	0.72022608	0.734642708	0.47468621	0.480493431	0.528776272	0.531393568	0.744027304	0.775189046	0.650124844	0.761773805	0.760475569	0.769427503	0.74128234	0.782743924	0.774918811
chr4	12000001	14000000	0.690559035	0.767262465	0.699297629	0.748359414	0.662588601	0.732721181	0.749813628	0.74721498	0.707121086	0.713924477	0.735981543	0.713209324	0.691646614	0.712411441	0.71559322	0.736451613	0.670206972	0.724516613	0.759596526	0.763844098	0.690006798	0.680155371	0.735429625	0.757690487	0.768331282	0.752755125	0.71474622	0.716616213	0.705960485	0.744919411	0.708816393	0.737363726	0.708753623	0.716832566	0.717033512	0.684319707	0.715967167	0.709719504	0.717887306	0.693583469	0.649050795	0.475848828	0.642416769	0.530870576	0.609595666	0.744329443	0.723908413	0.652191558	0.708955224	0.7242877	0.694915254	0.711316397	0.757084519	0.70950489
chr4	14000001	16000000	0.785633098	0.804518127	0.817783094	0.793275514	0.757500949	0.802423936	0.794057377	0.783322019	0.760654113	0.783556216	0.790850979	0.776164096	0.77367688	0.776928765	0.781463748	0.795518207	0.779774678	0.785877863	0.800145389	0.808538526	0.756082248	0.75419831	0.804679776	0.810716033	0.81057377	0.799161426	0.757898962	0.799405527	0.769526035	0.80956589	0.789863254	0.779259451	0.78620283	0.779623962	0.762483131	0.768002717	0.789370965	0.774508197	0.783681214	0.741668694	0.699584679	0.540607055	0.68385704	0.629235716	0.618008727	0.784429372	0.791425819	0.703851527	0.769123783	0.771048999	0.761183913	0.765572499	0.781180263	0.754523436
chr4	16000001	18000000	0.763578275	0.811711712	0.780480343	0.779239625	0.752473752	0.796088523	0.800346821	0.780756798	0.77456761	0.787385291	0.794189627	0.770483742	0.748937301	0.747983015	0.77846568	0.766834412	0.776163403	0.787899337	0.795128734	0.799539524	0.732771475	0.749594352	0.783994334	0.79811609	0.79212826	0.79033395	0.767542069	0.7862814	0.755138394	0.793524044	0.774226488	0.781350828	0.772611043	0.767990919	0.788642123	0.748582055	0.768949549	0.775822892	0.77278576	0.767312488	0.70067285	0.552201562	0.599465445	0.555073892	0.575683891	0.769430835	0.780669856	0.703201787	0.746126341	0.781031887	0.766484002	0.748138958	0.792892545	0.758297093
chr4	18000001	20000000	0.726825843	0.764645215	0.735671514	0.730856495	0.706312454	0.735534817	0.756634078	0.723054293	0.728533491	0.721774194	0.74938918	0.703907436	0.731230564	0.735780423	0.746887967	0.715974075	0.724186704	0.749282187	0.744076969	0.754792414	0.700093526	0.700722997	0.733883857	0.753064004	0.754095106	0.741028781	0.720863925	0.748039216	0.723976608	0.751944221	0.727399814	0.726546906	0.722010984	0.720482331	0.743860511	0.706423402	0.739629134	0.749136003	0.704221375	0.666202576	0.703260146	0.461674528	0.664280891	0.612205976	0.550681818	0.729041673	0.748170732	0.615672573	0.704470826	0.721147577	0.700724263	0.709826179	0.729875017	0.713976945
chr4	20000001	22000000	0.724536227	0.757014487	0.726777197	0.74192725	0.690328486	0.719555331	0.752885469	0.726860146	0.703473945	0.719577666	0.7473889	0.706275884	0.68724125	0.714443219	0.743233618	0.711071107	0.725	0.732780243	0.738748032	0.7540424	0.690520039	0.687316004	0.720795071	0.738861967	0.751471825	0.728457447	0.701324623	0.721617418	0.700424809	0.754750727	0.716874292	0.752274607	0.718780488	0.721189591	0.73441503	0.699446349	0.752453469	0.716363949	0.697147037	0.65891701	0.666138823	0.379007239	0.574577801	0.430277778	0.446414803	0.700057737	0.725742835	0.581634889	0.691046386	0.712039877	0.689102564	0.693962941	0.72363022	0.703856749
chr4	22000001	24000000	0.751774648	0.780130022	0.777577668	0.783535829	0.745854146	0.77790793	0.773915462	0.758000441	0.765777002	0.77288762	0.767650834	0.752596861	0.743199129	0.756265356	0.76409396	0.773939394	0.756213018	0.786083732	0.776479751	0.79213198	0.732588134	0.732374356	0.768143578	0.775237952	0.793848644	0.775579988	0.756219201	0.767485209	0.770865467	0.781520797	0.762071756	0.764634639	0.759043243	0.758520245	0.774928775	0.749265066	0.77937844	0.773315296	0.756434929	0.760204082	0.737408185	0.562394015	0.694376826	0.615364308	0.61038961	0.778941328	0.770694341	0.69232387	0.763888889	0.745471014	0.758787346	0.741666667	0.766294006	0.75278103
chr4	24000001	26000000	0.768501805	0.795145372	0.786824114	0.801397927	0.744454192	0.794377218	0.794234491	0.782252454	0.76331667	0.773187442	0.785829308	0.764046105	0.764453041	0.765081007	0.787012987	0.768313458	0.770452192	0.776973563	0.803657153	0.803152203	0.749607833	0.745735175	0.773924262	0.79909075	0.802895256	0.796492337	0.776403126	0.775856444	0.765751023	0.795015106	0.784985613	0.778991597	0.783360129	0.778872959	0.762458472	0.758254717	0.772555816	0.7773264	0.770576232	0.770774068	0.714243102	0.57937078	0.722672878	0.574659278	0.716314112	0.807849811	0.770730958	0.706136146	0.770581624	0.74797614	0.749031297	0.741134144	0.796396565	0.764015152
chr4	26000001	28000000	0.777924855	0.790001672	0.786159844	0.783728227	0.753747135	0.780324074	0.784313725	0.769509044	0.750862069	0.780197714	0.780972479	0.745910422	0.744872592	0.767852637	0.774346045	0.773668231	0.762493815	0.790426676	0.780589668	0.787170995	0.741109322	0.754642374	0.769783434	0.793321044	0.79644539	0.775946395	0.757611366	0.776315789	0.764915694	0.796202787	0.785764956	0.773343098	0.767595856	0.771420787	0.77311828	0.756747967	0.772668856	0.764573991	0.747929665	0.739480752	0.708156244	0.510134222	0.636842105	0.516157989	0.556895252	0.749541405	0.765570175	0.680531584	0.745808441	0.7631452	0.745512144	0.741526457	0.764699127	0.774223769
chr4	28000001	30000000	0.71580709	0.743082163	0.752517051	0.735819975	0.71201904	0.730593607	0.758632306	0.710117302	0.744468682	0.731073944	0.734541063	0.705439413	0.726799242	0.729315628	0.739231126	0.715589052	0.736338253	0.758412322	0.736647307	0.752709057	0.697200741	0.714920343	0.730482487	0.745872218	0.732117671	0.713267709	0.720032358	0.733172825	0.731180584	0.756471844	0.722297988	0.712249296	0.722173404	0.732564059	0.748536381	0.713195548	0.746718622	0.734001462	0.696179332	0.717861206	0.70243725	0.434010774	0.668909619	0.44361391	0.448807854	0.681564704	0.720105995	0.604336807	0.689876957	0.722591362	0.720509194	0.714339059	0.724547664	0.717140799
chr4	30000001	32000000	0.707451956	0.753496503	0.736076818	0.724854651	0.672037236	0.740288568	0.747682119	0.711280531	0.700456882	0.734358317	0.733170135	0.690620542	0.700909091	0.746588694	0.722875817	0.70634355	0.701836514	0.746158911	0.735657859	0.759944724	0.695864738	0.694392066	0.724089095	0.74811463	0.750593607	0.720899318	0.704142012	0.724965262	0.707722008	0.745342413	0.715234931	0.699189479	0.714038359	0.714630225	0.742056955	0.706327273	0.727980827	0.723699534	0.702720377	0.642579391	0.653594771	0.37521574	0.591686696	0.393154487	0.428150499	0.686130256	0.729813665	0.5862878	0.687303507	0.717410916	0.683204134	0.710045662	0.737183647	0.717797443
chr4	32000001	34000000	0.73079825	0.765872132	0.76121372	0.744664517	0.720136519	0.755307438	0.745444705	0.729234407	0.720699901	0.749380268	0.748476936	0.714968963	0.720667384	0.742628322	0.755251588	0.727497936	0.743692431	0.767681729	0.746921944	0.758271865	0.710106988	0.709169398	0.748744461	0.748889896	0.759663184	0.744802361	0.727177882	0.744972187	0.744176106	0.764840183	0.730274902	0.732040852	0.729439459	0.72674976	0.759347765	0.72494335	0.745054945	0.736117184	0.691657272	0.755071929	0.705213642	0.509334736	0.695485985	0.503046458	0.478227848	0.722969606	0.768207516	0.622301094	0.699595609	0.742223355	0.720526631	0.706467662	0.746250172	0.725120308
chr4	34000001	36000000	0.745287155	0.779810855	0.770833333	0.753123999	0.741255962	0.764634882	0.768110666	0.742606628	0.74609375	0.768932482	0.761279542	0.733183198	0.743915344	0.745084019	0.783356578	0.755514019	0.76088647	0.77282299	0.751606496	0.76866208	0.728164976	0.727230911	0.746748502	0.774805404	0.7774877	0.746684928	0.73861107	0.763000853	0.754619198	0.785602281	0.742244283	0.74289513	0.741150112	0.762724014	0.767047036	0.732769831	0.780161427	0.745430809	0.728022383	0.716541353	0.721164614	0.4275	0.712901489	0.514378145	0.461257501	0.716288103	0.758365622	0.61784897	0.717680339	0.753474762	0.735065711	0.728807202	0.747608139	0.727290223
chr4	36000001	38000000	0.743975575	0.797895112	0.76448186	0.763380282	0.72698355	0.784419458	0.792169929	0.752634561	0.76235012	0.75768262	0.758734344	0.751925475	0.746800415	0.748667174	0.780674314	0.777154664	0.74925776	0.763360143	0.784152289	0.789943157	0.729201298	0.745157287	0.768684406	0.794386821	0.778290993	0.778545827	0.76171262	0.770843221	0.751819987	0.78397878	0.771504358	0.765866321	0.764193116	0.764583622	0.748774048	0.742241098	0.76817767	0.759336432	0.753669276	0.700660308	0.691662785	0.544248664	0.706995885	0.607713778	0.601456406	0.762804241	0.756887385	0.684290605	0.728689818	0.755473813	0.75297619	0.734274711	0.778820698	0.745833917
chr4	38000001	40000000	0.806555069	0.83038674	0.813303299	0.79994788	0.774509804	0.83404691	0.801640724	0.811153579	0.777897963	0.834254767	0.798177898	0.803641653	0.813741155	0.788747161	0.802911	0.829442283	0.798195967	0.810195913	0.824351932	0.830159547	0.773516177	0.792160632	0.819936192	0.826603186	0.816812739	0.825090663	0.798448416	0.810677239	0.786447639	0.81937972	0.815879906	0.816055746	0.796181722	0.800221306	0.794397463	0.778603512	0.797266979	0.80140225	0.813351367	0.804740406	0.749308331	0.674787812	0.787100627	0.732942853	0.756410256	0.816230796	0.817018744	0.802505433	0.818285227	0.812289073	0.77947232	0.803534884	0.822500988	0.803796839
chr4	40000001	42000000	0.754398164	0.79274285	0.770114943	0.765925926	0.735852393	0.77479287	0.775933202	0.773399015	0.730305839	0.763353116	0.772018681	0.753876891	0.75952381	0.742462102	0.766488046	0.773175146	0.752616714	0.74784247	0.793088294	0.79073015	0.743260204	0.738294481	0.788476604	0.779724376	0.796568339	0.792002935	0.760672466	0.760994657	0.756638139	0.786365959	0.769973369	0.772755147	0.769748029	0.757977972	0.757233163	0.732449857	0.760717453	0.754446145	0.773265495	0.747334902	0.721018039	0.568744747	0.727923628	0.647439852	0.722368604	0.792656006	0.762639853	0.733785205	0.765272497	0.763118117	0.747183614	0.766108247	0.775132275	0.749065378
chr4	42000001	44000000	0.767682511	0.812401194	0.753503185	0.780541331	0.75423981	0.77928306	0.796477773	0.761695412	0.752190847	0.768680851	0.78515472	0.753962148	0.774587222	0.759189189	0.766411196	0.786165509	0.762392689	0.776977727	0.773763055	0.802013129	0.749030423	0.747437567	0.776809267	0.782448146	0.803962901	0.769700158	0.757757118	0.772480684	0.744651244	0.791956249	0.786812298	0.765798752	0.768909568	0.784273901	0.780160858	0.743119266	0.7815876	0.764003051	0.75297619	0.724986904	0.751890705	0.448313492	0.646970112	0.449961009	0.486852282	0.727364987	0.777748963	0.654407356	0.730051282	0.764340519	0.746091169	0.745694295	0.774684484	0.759049774
