	value	Group
7643	0	LCP
7644	0	LCP
7645	0	LCP
7646	0.0196078431372549	LCP
7647	0.0104166666666667	LCP
7648	0	LCP
7649	0.351190476190476	LCP
7650	0	LCP
7651	0.0019047619047619	LCP
7652	0	LCP
7653	0.198309285921609	LCP
7654	0.0277777777777778	LCP
7655	0.166666666666667	LCP
7656	0	LCP
7657	0	LCP
7658	0	LCP
7659	0.00680272108843537	LCP
7660	0	LCP
7661	0.037037037037037	LCP
7662	0	LCP
7663	0.0555555555555556	LCP
7664	0	LCP
7665	0.00555555555555555	LCP
7666	NA	LCP
7667	NA	LCP
7668	0.0333333333333333	LCP
7669	0	LCP
7670	0	LCP
7671	0	LCP
7672	0.277777777777778	LCP
7673	NA	LCP
7674	0	LCP
7675	0	LCP
7676	0	LCP
7677	0.0016260162601626	LCP
7678	0	LCP
7679	0.0897985456808986	LCP
7680	0.0185185185185185	LCP
7681	0.0277777777777778	LCP
7682	0.0555555555555556	LCP
7683	0	LCP
7684	0	LCP
7685	0	LCP
7686	0.0238095238095238	LCP
7687	0.117521367521368	LCP
7688	0.0416666666666667	LCP
7689	0.4	LCP
7690	0	LCP
7691	0	LCP
7692	0	LCP
7693	0.0208333333333333	LCP
7694	0	LCP
7695	0	LCP
7696	0	LCP
7697	NA	LCP
7698	0.816449506506715	LCP
7699	0	LCP
7700	0	LCP
7701	0	LCP
7702	0	LCP
7703	0.0185185185185185	LCP
7704	0	LCP
7705	0.2	LCP
7706	0	LCP
7707	0	LCP
7708	0	LCP
7709	0	LCP
7710	0	LCP
7711	0.0277777777777778	LCP
7712	0	LCP
7713	NA	LCP
7714	0	LCP
7715	0.205967841682127	LCP
7716	0.276709401709402	LCP
7717	0	LCP
7718	0	LCP
7719	0	LCP
7720	0	LCP
7721	0	LCP
7722	0.438888888888889	LCP
7723	0	LCP
7724	0.19047619047619	LCP
7725	0.0384615384615385	LCP
7726	0	LCP
7727	0	LCP
7728	0	LCP
7729	0	LCP
7730	0	LCP
7731	0	LCP
7732	0	LCP
7733	0	LCP
7734	0	LCP
7735	0	LCP
7736	0.666666666666667	LCP
7737	0	LCP
7738	0.0158730158730159	LCP
7739	0	LCP
7740	0	LCP
7741	0	LCP
7742	0	LCP
7743	0.0119047619047619	LCP
7744	0	LCP
7745	0	LCP
7746	0	LCP
7747	0	LCP
7748	0	LCP
7749	0	LCP
7750	0	LCP
7751	0	LCP
7752	0	LCP
7753	0	LCP
7754	0	LCP
7755	0	LCP
7756	0	LCP
7757	0.166666666666667	LCP
7758	0.0416666666666667	LCP
7759	NA	LCP
7760	0	LCP
7761	0	LCP
7762	0.111111111111111	LCP
7763	0	LCP
7764	0	LCP
7765	0.0476190476190476	LCP
7766	0	LCP
7767	NA	LCP
7768	0	LCP
7769	0.116720779220779	LCP
7770	0	LCP
7771	0	LCP
7772	NA	LCP
7773	0	LCP
7774	0	LCP
7775	0	LCP
7776	0	LCP
7777	0	LCP
7778	0	LCP
7779	0	LCP
7780	NA	LCP
7781	0	LCP
7782	0	LCP
7783	0	LCP
7784	0	LCP
7785	0	LCP
7786	0	LCP
7787	NA	LCP
7788	NA	LCP
7789	0.0512820512820513	LCP
7790	0	LCP
7791	0.037037037037037	LCP
7792	0	LCP
7793	0	LCP
7794	0	LCP
7795	0.00384615384615385	LCP
7796	0	LCP
7797	0	LCP
7798	0	LCP
7799	0.0185185185185185	LCP
7800	0	LCP
7801	0.5	LCP
7802	0.0416666666666667	LCP
7803	0	LCP
7804	0	LCP
7805	0.0303030303030303	LCP
7806	0.0043010752688172	LCP
7807	0	LCP
7808	0	LCP
7809	0	LCP
7810	0.0333333333333333	LCP
7811	0.277777777777778	LCP
7812	0	LCP
7813	0	LCP
7814	0	LCP
7815	0.00555555555555555	LCP
7816	0	LCP
7817	0	LCP
7818	0.333333333333333	LCP
7819	0	LCP
7820	0	LCP
7821	0	LCP
7822	0	LCP
7823	0	LCP
7824	0	LCP
7825	0	LCP
7826	0.0277777777777778	LCP
7827	0	LCP
7828	0	LCP
7829	0	LCP
7830	NA	LCP
7831	NA	LCP
7832	0	LCP
7833	0	LCP
7834	0.25	LCP
7835	0	LCP
7836	0	LCP
7837	0	LCP
7838	0	LCP
7839	0	LCP
7840	0	LCP
7841	0.0208333333333333	LCP
7842	0	LCP
7843	0	LCP
7844	0.108333333333333	LCP
7845	0.0185185185185185	LCP
7846	0.000821018062397373	LCP
7847	NA	LCP
7848	0.147058823529412	LCP
7849	0	LCP
7850	0.0801282051282051	LCP
7851	0	LCP
7852	0	LCP
7853	0	LCP
7854	0.335312306740878	LCP
7855	0.25	LCP
7856	0	LCP
7857	0.0666666666666667	LCP
7858	0	LCP
7859	0	LCP
7860	0	LCP
7861	0	LCP
7862	0	LCP
7863	0.0376068376068376	LCP
7864	0	LCP
7865	0	LCP
7866	0	LCP
7867	1	LCP
7868	0	LCP
7869	0.285714285714286	LCP
7870	0.0666666666666667	LCP
7871	0	LCP
7872	0.0021505376344086	LCP
7873	0	LCP
7874	0.160267487888456	LCP
7875	0.333333333333333	LCP
7876	0.0888888888888889	LCP
7877	0.0119047619047619	LCP
7878	0.00625	LCP
7879	0	LCP
7880	0	LCP
7881	0	LCP
7882	0.168506493506493	LCP
7883	0	LCP
7884	0.1	LCP
7885	0.00110741971207087	LCP
7886	0.0666666666666667	LCP
7887	0	LCP
7888	0	LCP
7889	0	LCP
7890	0	LCP
7891	0	LCP
7892	NA	LCP
7893	0.442030622547122	LCP
7894	0.0666666666666667	LCP
7895	0	LCP
7896	0	LCP
7897	0	LCP
7898	0	LCP
7899	0	LCP
7900	0.0238095238095238	LCP
7901	0	LCP
7902	0	LCP
7903	0	LCP
7904	0.00909090909090909	LCP
7905	0	LCP
7906	0.037037037037037	LCP
7907	0.2	LCP
7908	0	LCP
7909	0	LCP
7910	0.304868742368742	LCP
7911	0.5	LCP
7912	0	LCP
7913	0.0333333333333333	LCP
7914	0	LCP
7915	0.0166666666666667	LCP
7916	0.0224270353302611	LCP
7917	0.197916666666667	LCP
7918	0	LCP
7919	0.0512820512820513	LCP
7920	0.0104166666666667	LCP
7921	0.0555555555555556	LCP
7922	0	LCP
7923	0	LCP
7924	0	LCP
7925	0	LCP
7926	0	LCP
7927	0	LCP
7928	0	LCP
7929	0.0303030303030303	LCP
7930	0.0166666666666667	LCP
7931	0.111111111111111	LCP
7932	0	LCP
7933	0.0222222222222222	LCP
7934	0.0415711682588113	LCP
7935	1	LCP
7936	0	LCP
7937	0	LCP
7938	0	LCP
7939	0.00769230769230769	LCP
7940	0	LCP
7941	0	LCP
7942	NA	LCP
7943	0	LCP
7944	0.0119047619047619	LCP
7945	0.589583333333333	LCP
7946	0.106666666666667	LCP
7947	0.0128205128205128	LCP
7948	0	LCP
7949	0	LCP
7950	0.00666666666666667	LCP
7951	0	LCP
7952	0.0555555555555556	LCP
7953	0.125	LCP
7954	0	LCP
7955	0	LCP
7956	0	LCP
7957	0.0333333333333333	LCP
7958	0	LCP
7959	0	LCP
7960	0.2	LCP
7961	0	LCP
7962	0	LCP
7963	0	LCP
7964	0.05	LCP
7965	0	LCP
7966	0	LCP
7967	0	LCP
7968	0	LCP
7969	0	LCP
7970	0.000683760683760684	LCP
7971	0.0606060606060606	LCP
7972	0.0104166666666667	LCP
7973	0	LCP
7974	0.0208333333333333	LCP
7975	0	LCP
7976	0	LCP
7977	0	LCP
7978	0	LCP
7979	0	LCP
7980	0.0666666666666667	LCP
7981	0	LCP
7982	0	LCP
7983	0	LCP
7984	0.0833333333333333	LCP
7985	0.00625	LCP
7986	0	LCP
7987	0	LCP
7988	0	LCP
7989	0	LCP
7990	0.00769230769230769	LCP
7991	0	LCP
7992	0	LCP
7993	0	LCP
7994	0.0185185185185185	LCP
7995	0	LCP
7996	0.0333333333333333	LCP
7997	0.0238095238095238	LCP
7998	0	LCP
7999	0	LCP
8000	0	LCP
8001	0	LCP
8002	0	LCP
8003	0	LCP
8004	0	LCP
8005	0	LCP
8006	0.652777777777778	LCP
8007	0	LCP
8008	0.00980392156862745	LCP
8009	0	LCP
8010	0	LCP
8011	0	LCP
8012	0.0833333333333333	LCP
8013	0.0555555555555556	LCP
8014	0	LCP
8015	0	LCP
8016	0	LCP
8017	0	LCP
8018	0.00555555555555555	LCP
8019	0.130952380952381	LCP
8020	0	LCP
8021	0	LCP
8022	0	LCP
8023	0	LCP
8024	0	LCP
8025	1	LCP
8026	0	LCP
8027	0	LCP
8028	0.0128205128205128	LCP
8029	0.0666666666666667	LCP
8030	0	LCP
8031	0.0666666666666667	LCP
8032	0	LCP
8033	0	LCP
8034	0	LCP
8035	0	LCP
8036	0.0111111111111111	LCP
8037	0	LCP
8038	0	LCP
8039	0.115277777777778	LCP
8040	0	LCP
8041	0.0012531328320802	LCP
8042	NA	LCP
8043	0.270611240611241	LCP
8044	0.0128205128205128	LCP
8045	0.0208333333333333	LCP
8046	0	LCP
8047	0	LCP
8048	0	LCP
8049	0.0183150183150183	LCP
8050	0	LCP
8051	0	LCP
8052	0.833333333333333	LCP
8053	0.133333333333333	LCP
8054	0	LCP
8055	0.00714285714285714	LCP
8056	0	LCP
8057	0	LCP
8058	0	LCP
8059	0	LCP
8060	0	LCP
8061	0	LCP
8062	0.0541666666666667	LCP
8063	0	LCP
8064	0.666666666666667	LCP
8065	0	LCP
8066	0	LCP
8067	0	LCP
8068	0.0396229677479678	LCP
8069	0.280656201874689	LCP
8070	0.288888888888889	LCP
8071	0.0714285714285714	LCP
8072	0.0185185185185185	LCP
8073	0	LCP
8074	0	LCP
8075	0	LCP
8076	0.0606060606060606	LCP
8077	0.0111111111111111	LCP
8078	0.0833333333333333	LCP
8079	0.166666666666667	LCP
8080	0.00625	LCP
8081	0	LCP
8082	0.0416666666666667	LCP
8083	0.00526315789473684	LCP
8084	0	LCP
8085	0	LCP
8086	0	LCP
8087	NA	LCP
8088	0.543516973497293	LCP
8089	0.0666666666666667	LCP
8090	0	LCP
8091	0	LCP
8092	0	LCP
8093	0.192640692640693	LCP
8094	0	LCP
8095	0	LCP
8096	0	LCP
8097	0	LCP
8098	0	LCP
8099	0	LCP
8100	0	LCP
8101	0.0128205128205128	LCP
8102	0	LCP
8103	0	LCP
8104	0	LCP
8105	0.258709100149987	LCP
8106	0.638701298701299	LCP
8107	0	LCP
8108	0	LCP
8109	0	LCP
8110	0	LCP
8111	0.0299465240641711	LCP
8112	0.588888888888889	LCP
8113	0.0238095238095238	LCP
8114	0.0277777777777778	LCP
8115	0.0606060606060606	LCP
8116	0	LCP
8117	0	LCP
8118	0	LCP
8119	0	LCP
8120	0.0303030303030303	LCP
8121	0	LCP
8122	0	LCP
8123	0	LCP
8124	0	LCP
8125	0	LCP
8126	0.0952380952380952	LCP
8127	0.0339751552795031	LCP
8128	0.0111111111111111	LCP
8129	0.00666666666666667	LCP
8130	0.85638921583622	LCP
8131	0	LCP
8132	NA	LCP
8133	0	LCP
8134	0	LCP
8135	0	LCP
8136	0	LCP
8137	0.5	LCP
8138	0.0849358974358974	LCP
8139	0	LCP
8140	0.671666666666667	LCP
8141	0	LCP
8142	0.0555555555555556	LCP
8143	0	LCP
8144	0.0185185185185185	LCP
8145	0.00694444444444444	LCP
8146	0	LCP
8147	0.037037037037037	LCP
8148	0.0555555555555556	LCP
8149	0	LCP
8150	0	LCP
8151	0	LCP
8152	0.0444444444444444	LCP
8153	0	LCP
8154	0	LCP
8155	0	LCP
8156	0	LCP
8157	0	LCP
8158	0	LCP
8159	0.0153846153846154	LCP
8160	0.0222222222222222	LCP
8161	0	LCP
8162	0	LCP
8163	0	LCP
8164	0	LCP
8165	0	LCP
8166	0.0476190476190476	LCP
8167	0	LCP
8168	0	LCP
8169	0	LCP
8170	0	LCP
8171	0	LCP
8172	0	LCP
8173	0	LCP
8174	0.00793650793650794	LCP
8175	0	LCP
8176	0.0017636684303351	LCP
8177	NA	LCP
8178	0	LCP
8179	0	LCP
8180	0	LCP
8181	0.0416666666666667	LCP
8182	0	LCP
8183	0	LCP
8184	0	LCP
8185	0.00416666666666667	LCP
8186	0	LCP
8187	0.00757575757575758	LCP
8188	NA	LCP
8189	0	LCP
8190	0	LCP
8191	0	LCP
8192	0.817460317460317	LCP
8193	0	LCP
8194	0	LCP
8195	NA	LCP
8196	0.00476190476190476	LCP
8197	NA	LCP
8198	0	LCP
8199	0	LCP
8200	0	LCP
8201	0	LCP
8202	0	LCP
8203	0	LCP
8204	0.0666666666666667	LCP
8205	0	LCP
8206	0	LCP
8207	0	LCP
8208	0.5	LCP
8209	0	LCP
8210	0	LCP
8211	0	LCP
8212	0	LCP
8213	0.255194931773879	LCP
8214	0	LCP
8215	0	LCP
8216	0.0952380952380952	LCP
8217	0	LCP
8218	0.542592592592593	LCP
8219	0	LCP
8220	1	LCP
8221	NA	LCP
8222	0	LCP
8223	0.0333333333333333	LCP
8224	0.133333333333333	LCP
8225	0	LCP
8226	0.0833333333333333	LCP
8227	0	LCP
8228	0	LCP
8229	0	LCP
8230	0	LCP
8231	0.0289855072463768	LCP
8232	0.0158730158730159	LCP
8233	0	LCP
8234	0.0185185185185185	LCP
8235	0	LCP
8236	0	LCP
8237	0	LCP
8238	0.186375307698837	LCP
8239	0	LCP
8240	0.0529411764705882	LCP
8241	0	LCP
8242	0	LCP
8243	0.000823045267489712	LCP
8244	0	LCP
8245	0	LCP
8246	0.0138888888888889	LCP
8247	0	LCP
8248	0	LCP
8249	0	LCP
8250	0.00833333333333333	LCP
8251	0	LCP
8252	NA	LCP
8253	0	LCP
8254	0	LCP
8255	0	LCP
8256	0.0128205128205128	LCP
8257	0	LCP
8258	0	LCP
8259	0.111111111111111	LCP
8260	0	LCP
8261	0	LCP
8262	0	LCP
8263	0	LCP
8264	0.504979395604396	LCP
8265	0.333333333333333	LCP
8266	0.0666666666666667	LCP
8267	0.0151515151515152	LCP
8268	0	LCP
8269	0	LCP
8270	0	LCP
8271	0	LCP
8272	0	LCP
8273	0.0376470588235294	LCP
8274	0.0555555555555556	LCP
8275	0.00317460317460317	LCP
8276	0.0476190476190476	LCP
8277	0.0666666666666667	LCP
8278	0	LCP
8279	0	LCP
8280	0	LCP
8281	0	LCP
8282	NA	LCP
8283	0.358910776168704	LCP
8284	0	LCP
8285	0	LCP
8286	0	LCP
8287	0	LCP
8288	0.0151515151515152	LCP
8289	0	LCP
8290	0	LCP
8291	0	LCP
8292	0	LCP
8293	0	LCP
8294	0.00769230769230769	LCP
8295	0	LCP
8296	0.0888888888888889	LCP
8297	0	LCP
8298	NA	LCP
8299	0	LCP
8300	0.0698707422845354	LCP
8301	0.176963562753036	LCP
8302	0	LCP
8303	0.144249512670565	LCP
8304	0	LCP
8305	NA	LCP
8306	0	LCP
8307	0.666666666666667	LCP
8308	0	LCP
8309	0.185185185185185	LCP
8310	0.0833333333333333	LCP
8311	0	LCP
8312	0	LCP
8313	0	LCP
8314	0	LCP
8315	0.0128205128205128	LCP
8316	0.0019047619047619	LCP
8317	0	LCP
8318	0	LCP
8319	0	LCP
8320	0	LCP
8321	0.0555555555555556	LCP
8322	0	LCP
8323	0.125	LCP
8324	0.00233918128654971	LCP
8325	0.116341991341991	LCP
8326	0	LCP
8327	0	LCP
8328	0	LCP
8329	0	LCP
8330	0.00588235294117647	LCP
8331	0	LCP
8332	0	LCP
8333	0	LCP
8334	0.197643097643098	LCP
8335	0.0472222222222222	LCP
8336	0	LCP
8337	0	LCP
8338	0	LCP
8339	0	LCP
8340	0	LCP
8341	0	LCP
8342	0.0833333333333333	LCP
8343	0.0185185185185185	LCP
8344	0	LCP
8345	0.0010840108401084	LCP
8346	0	LCP
8347	0.0416666666666667	LCP
8348	0.0151515151515152	LCP
8349	0	LCP
8350	0	LCP
8351	0	LCP
8352	0	LCP
8353	0	LCP
8354	0.333333333333333	LCP
8355	0	LCP
8356	0	LCP
8357	0	LCP
8358	0	LCP
8359	0	LCP
8360	0	LCP
8361	0.0333333333333333	LCP
8362	0.158730158730159	LCP
8363	0	LCP
8364	NA	LCP
8365	0	LCP
8366	0.240740740740741	LCP
8367	0.00714285714285714	LCP
8368	0	LCP
8369	0.0151515151515152	LCP
8370	0	LCP
8371	0	LCP
8372	NA	LCP
8373	0	LCP
8374	0.0476190476190476	LCP
8375	0	LCP
8376	0.0666666666666667	LCP
8377	0	LCP
8378	0.00625	LCP
8379	0	LCP
8380	0	LCP
8381	0	LCP
8382	0.0196078431372549	LCP
8383	0	LCP
8384	0	LCP
8385	0	LCP
8386	0.0476190476190476	LCP
8387	0.0920634920634921	LCP
8388	0	LCP
8389	0	LCP
8390	0	LCP
8391	0.00144927536231884	LCP
8392	0	LCP
8393	0	LCP
8394	0	LCP
8395	0	LCP
8396	0.235897435897436	LCP
8397	0	LCP
8398	0	LCP
8399	0	LCP
8400	0.00285714285714286	LCP
8401	0.0833333333333333	LCP
8402	0.793650793650794	LCP
8403	0.0666666666666667	LCP
8404	0	LCP
8405	0	LCP
8406	0	LCP
8407	0	LCP
8408	0.0867676266137041	LCP
8409	0	LCP
8410	0	LCP
8411	0.0333333333333333	LCP
8412	0	LCP
8413	0.0573870573870574	LCP
8414	0	LCP
8415	NA	LCP
8416	NA	LCP
8417	0	LCP
8418	0	LCP
8419	0.1	LCP
8420	0	LCP
8421	0.0294117647058824	LCP
8422	0	LCP
8423	0	LCP
8424	0.00140056022408964	LCP
8425	0	LCP
8426	0	LCP
8427	0.0158730158730159	LCP
8428	0.00694444444444444	LCP
8429	0.0957264957264957	LCP
8430	0	LCP
8431	0	LCP
8432	NA	LCP
8433	0.262738095238095	LCP
8434	0.05	LCP
8435	0.0835678549093183	LCP
8436	0	LCP
8437	0	LCP
8438	0	LCP
8439	NA	LCP
8440	0.0454545454545454	LCP
8441	0	LCP
8442	0	LCP
8443	0.0444444444444444	LCP
8444	0	LCP
8445	0.0027027027027027	LCP
8446	0	LCP
8447	NA	LCP
8448	0.0606060606060606	LCP
8449	0.00857142857142857	LCP
8450	0	LCP
8451	0	LCP
8452	0	LCP
8453	0	LCP
8454	0.0666666666666667	LCP
8455	0	LCP
8456	0	LCP
8457	0	LCP
8458	0	LCP
8459	0.354598236955154	LCP
8460	0.116754385964912	LCP
8461	0.0175438596491228	LCP
8462	0.0238095238095238	LCP
8463	0.0386877828054299	LCP
8464	0	LCP
8465	0	LCP
8466	0	LCP
8467	0.0161904761904762	LCP
8468	0.00540540540540541	LCP
8469	0.0833333333333333	LCP
8470	0.000435729847494553	LCP
8471	0	LCP
8472	0.0555555555555556	LCP
8473	0.00540540540540541	LCP
8474	0	LCP
8475	0	LCP
8476	0	LCP
8477	NA	LCP
8478	0.000952380952380952	LCP
8479	0	LCP
8480	0	LCP
8481	0	LCP
8482	0	LCP
8483	0.0166666666666667	LCP
8484	0	LCP
8485	0.5	LCP
8486	0	LCP
8487	0	LCP
8488	0	LCP
8489	0	LCP
8490	0	LCP
8491	0	LCP
8492	0.0111111111111111	LCP
8493	0	LCP
8494	0	LCP
8495	0.0112319259687681	LCP
8496	0.215920634920635	LCP
8497	0	LCP
8498	0.0416666666666667	LCP
8499	0	LCP
8500	0	LCP
8501	0.003125	LCP
8502	0.0192307692307692	LCP
8503	0.0087719298245614	LCP
8504	0.0490196078431373	LCP
8505	0.0196078431372549	LCP
8506	0	LCP
8507	0	LCP
8508	0	LCP
8509	0	LCP
8510	0.0087719298245614	LCP
8511	0	LCP
8512	0	LCP
8513	0	LCP
8514	0.00757575757575758	LCP
8515	0	LCP
8516	0.142857142857143	LCP
8517	0	LCP
8518	0.0138888888888889	LCP
8519	0.332358523119393	LCP
8520	0.271768707482993	LCP
8521	0.004	LCP
8522	0	LCP
8523	0	LCP
8524	0	LCP
8525	0	LCP
8526	0	LCP
8527	0	LCP
8528	0	LCP
8529	0.0555555555555556	LCP
8530	0.142584652374274	LCP
8531	0	LCP
8532	0	LCP
8533	0.00595238095238095	LCP
8534	0	LCP
8535	0.010752688172043	LCP
8536	0	LCP
8537	0.0555555555555556	LCP
8538	0.0192307692307692	LCP
8539	0	LCP
8540	0	LCP
8541	0	LCP
8542	0.274048625792812	LCP
8543	0	LCP
8544	0	LCP
8545	0	LCP
8546	0	LCP
8547	0	LCP
8548	0	LCP
8549	0.0107142857142857	LCP
8550	0	LCP
8551	0	LCP
8552	0	LCP
8553	0	LCP
8554	0	LCP
8555	0.000703445219895868	LCP
8556	0.0175438596491228	LCP
8557	0	LCP
8558	0.0208333333333333	LCP
8559	0	LCP
8560	0	LCP
8561	0	LCP
8562	0	LCP
8563	0.00793650793650794	LCP
8564	0.0252955082742317	LCP
8565	0.444444444444444	LCP
8566	0	LCP
8567	0	LCP
8568	0	LCP
8569	0	LCP
8570	0.00666666666666667	LCP
8571	0.0416666666666667	LCP
8572	0.00925925925925926	LCP
8573	0	LCP
8574	0	LCP
8575	0	LCP
8576	0	LCP
8577	0	LCP
8578	NA	LCP
8579	0.180555555555556	LCP
8580	0	LCP
8581	0.0416666666666667	LCP
8582	0.176282051282051	LCP
8583	0.0185185185185185	LCP
8584	0	LCP
8585	0.0238095238095238	LCP
8586	0	LCP
8587	0	LCP
8588	0.0277777777777778	LCP
8589	0	LCP
8590	0	LCP
8591	0	LCP
8592	0.116666666666667	LCP
8593	0	LCP
8594	0	LCP
8595	0.00344827586206897	LCP
8596	NA	LCP
8597	0.0208333333333333	LCP
8598	0.0555555555555556	LCP
8599	0.0185185185185185	LCP
8600	0	LCP
8601	0.0151515151515152	LCP
8602	0.287878787878788	LCP
8603	0.0125	LCP
8604	0.0976430976430976	LCP
8605	0	LCP
8606	0.0476190476190476	LCP
8607	0	LCP
8608	0.0606060606060606	LCP
8609	0	LCP
8610	0	LCP
8611	0	LCP
8612	0	LCP
8613	0.0246913580246914	LCP
8614	0.0740740740740741	LCP
8615	0	LCP
8616	0	LCP
8617	0	LCP
8618	0	LCP
8619	0	LCP
8620	0	LCP
8621	0.0196078431372549	LCP
8622	0.00925925925925926	LCP
8623	0	LCP
8624	0.154761904761905	LCP
8625	0	LCP
8626	0	LCP
8627	0	LCP
8628	0.150715045188729	LCP
8629	0.0185185185185185	LCP
8630	0.038961038961039	LCP
8631	0	LCP
8632	0	LCP
8633	0	LCP
8634	NA	LCP
8635	0.0277777777777778	LCP
8636	0.0138888888888889	LCP
8637	0	LCP
8638	0.0833333333333333	LCP
8639	0	LCP
8640	0	LCP
8641	0	LCP
8642	NA	LCP
8643	0.148194444444444	LCP
8644	0.00625	LCP
8645	0	LCP
8646	0	LCP
8647	0.121693121693122	LCP
8648	0	LCP
8649	0.037037037037037	LCP
8650	0	LCP
8651	0.00183150183150183	LCP
8652	0	LCP
8653	0	LCP
8654	0.522482822560462	LCP
8655	0.316666666666667	LCP
8656	0.230769230769231	LCP
8657	0.00694444444444444	LCP
8658	0.00476190476190476	LCP
8659	0	LCP
8660	0	LCP
8661	0	LCP
8662	0.00571428571428571	LCP
8663	0	LCP
8664	0.0740740740740741	LCP
8665	0.0070450885668277	LCP
8666	0	LCP
8667	0	LCP
8668	0.00266666666666667	LCP
8669	0	LCP
8670	0	LCP
8671	0	LCP
8672	NA	LCP
8673	0.00335549224438113	LCP
8674	0.0666666666666667	LCP
8675	0	LCP
8676	0	LCP
8677	0	LCP
8678	0.00694444444444444	LCP
8679	0	LCP
8680	0.3	LCP
8681	0	LCP
8682	0	LCP
8683	0	LCP
8684	0	LCP
8685	0	LCP
8686	0.111111111111111	LCP
8687	0	LCP
8688	0	LCP
8689	0.00175438596491228	LCP
8690	0.206700691770961	LCP
8691	0.288177339901478	LCP
8692	0	LCP
8693	0	LCP
8694	NA	LCP
8695	0.00980392156862745	LCP
8696	0.0283333333333333	LCP
8697	0.0515873015873016	LCP
8698	0.0222222222222222	LCP
8699	0.0614035087719298	LCP
8700	0.13015873015873	LCP
8701	0	LCP
8702	0.0138888888888889	LCP
8703	0	LCP
8704	0	LCP
8705	0	LCP
8706	0.00476190476190476	LCP
8707	0	LCP
8708	0	LCP
8709	0	LCP
8710	0	LCP
8711	0.125	LCP
8712	0	LCP
8713	0.0444444444444444	LCP
8714	0.477324263038549	LCP
8715	0.758333333333333	LCP
8716	0	LCP
8717	0	LCP
8718	0	LCP
8719	0	LCP
8720	0	LCP
8721	0	LCP
8722	0	LCP
8723	0	LCP
8724	0	LCP
8725	0.0117647058823529	LCP
8726	0	LCP
8727	0	LCP
8728	0	LCP
8729	0	LCP
8730	0	LCP
8731	0	LCP
8732	0.0277777777777778	LCP
8733	0.0357142857142857	LCP
8734	0	LCP
8735	0.053927824119904	LCP
8736	0	LCP
8737	0.0787037037037037	LCP
8738	0	LCP
8739	0	LCP
8740	0	LCP
8741	0	LCP
8742	0	LCP
8743	0	LCP
8744	0.467669172932331	LCP
8745	0.0175438596491228	LCP
8746	0	LCP
8747	0	LCP
8748	0	LCP
8749	0	LCP
8750	0	LCP
8751	0.0666666666666667	LCP
8752	0.0192307692307692	LCP
8753	0	LCP
8754	0	LCP
8755	0.00350877192982456	LCP
8756	0.2375	LCP
8757	0	LCP
8758	0	LCP
8759	0.0906432748538012	LCP
8760	0.0476190476190476	LCP
8761	0	LCP
8762	0.277777777777778	LCP
8763	0	LCP
8764	0.0606060606060606	LCP
8765	0	LCP
8766	0	LCP
8767	0	LCP
8768	0	LCP
8769	0	LCP
8770	0	LCP
8771	0	LCP
8772	0	LCP
8773	NA	LCP
8774	0	LCP
8775	0	LCP
8776	0.0701754385964912	LCP
8777	0.00925925925925926	LCP
8778	0	LCP
8779	0	LCP
8780	0	LCP
8781	0.00229885057471264	LCP
8782	0	LCP
8783	0	LCP
8784	0	LCP
8785	0	LCP
8786	0.320261437908497	LCP
8787	0.0277777777777778	LCP
8788	0	LCP
8789	0.444444444444444	LCP
8790	0	LCP
8791	0	LCP
8792	0.0868055555555555	LCP
8793	0.0740740740740741	LCP
8794	0	LCP
8795	0	LCP
8796	0	LCP
8797	0.0555555555555556	LCP
8798	0.137063909774436	LCP
8799	0	LCP
8800	0	LCP
8801	0	LCP
8802	0	LCP
8803	0.289047619047619	LCP
8804	0	LCP
8805	NA	LCP
8806	0	LCP
8807	0	LCP
8808	0	LCP
8809	0.104166666666667	LCP
8810	0	LCP
8811	0.0476190476190476	LCP
8812	0	LCP
8813	0	LCP
8814	0	LCP
8815	0	LCP
8816	0.0384615384615385	LCP
8817	0	LCP
8818	0.0128205128205128	LCP
8819	0.153198653198653	LCP
8820	0.00793650793650794	LCP
8821	0.00221483942414175	LCP
8822	0.0238095238095238	LCP
8823	0.758021871382838	LCP
8824	0.0266666666666667	LCP
8825	0.115895800106326	LCP
8826	0	LCP
8827	0	LCP
8828	0	LCP
8829	0.0192400192400192	LCP
8830	0	LCP
8831	0.0087719298245614	LCP
8832	0	LCP
8833	0.0666666666666667	LCP
8834	0.10875	LCP
8835	0.00512820512820513	LCP
8836	0	LCP
8837	NA	LCP
8838	0.0772101449275362	LCP
8839	0	LCP
8840	0	LCP
8841	0	LCP
8842	0.144444444444444	LCP
8843	0	LCP
8844	0.0444444444444444	LCP
8845	0	LCP
8846	0	LCP
8847	0	LCP
8848	0	LCP
8849	0.298161994150687	LCP
8850	0.320512820512821	LCP
8851	0.0666666666666667	LCP
8852	0.0185185185185185	LCP
8853	0.00303030303030303	LCP
8854	0	LCP
8855	0	LCP
8856	0	LCP
8857	0.00294117647058824	LCP
8858	0.0136363636363636	LCP
8859	0.137254901960784	LCP
8860	0.000462962962962963	LCP
8861	0	LCP
8862	0.0476190476190476	LCP
8863	0.0125730994152047	LCP
8864	0	LCP
8865	0	LCP
8866	0	LCP
8867	NA	LCP
8868	0.334001918265927	LCP
8869	0.0476190476190476	LCP
8870	0	LCP
8871	0	LCP
8872	0	LCP
8873	0.191737248258987	LCP
8874	0	LCP
8875	0.142857142857143	LCP
