V1	V2	V3
14164	MBL2	0	
14165	PCDH15	0	
14166	ANK3	0	
14167	RTKN2	0	
14168	JMJD1C	0	
14169	CTNNA3	1	31539150
14170	SLC25A16	0	
14171	CDH23	0	
14172	C10orf11	0	
14173	KCNMA1	0	
14174	ZMIZ1-AS1	0	
14175	LRIT2	0	
14176	GRID1	0	
14177	NUTM2D	0	
14178	RNLS	1	22812913
14179	SLC16A12	0	
14180	SLC16A12-AS1	0	
14181	HECTD2-AS1	0	
14182	KIF11	0	
14183	PDE6C	0	
14184	CYP2C18	0	
14185	ENTPD1	0	
14186	ENTPD1-AS1	0	
14187	GOLGA7B	0	
14188	DNMBP	0	
14189	DNMBP-AS1	0	
14190	LZTS2	0	
14191	C10orf76	0	
14192	NT5C2	0	
14193	CFAP43	0	
14194	SORCS3	0	
14195	VTI1A	0	
14196	HABP2	1	27796860
14197	ABLIM1	0	
14198	HSPA12A	0	
14199	NSMCE4A	0	
14200	ACADSB	0	
14201	ADAM12	0	
14202	DOCK1	0	
14203	FAM196A	0	
14204	ZMYND11	0	
14205	DIP2C	0	
14206	LARP4B	0	
14207	ADARB2	0	
14208	ADARB2-AS1	0	
14209	LOC105376351	0	
14210	LOC105376360	0	
14211	LINC00704	0	
14212	AKR1C3	0	
14213	FAM208B	0	
14214	PRKCQ	0	
14215	ITIH5	0	
14216	TAF3	0	
14217	LOC101928272	0	
14218	CELF2	0	
14219	CELF2-AS2	0	
14220	ECHDC3	0	
14221	PROSER2-AS1	0	
14222	UPF2	0	
14223	SEC61A2	0	
14224	CCDC3	0	
14225	MCM10	0	
14226	SEPHS1	0	
14227	BEND7	0	
14228	FRMD4A	0	
14229	SUV39H2	0	
14230	DCLRE1CP1	0	
14231	ACBD7-DCLRE1CP1	0	
14232	NMT2	0	
14233	FAM171A1	0	
14234	FAM188A	0	
14235	PTER	0	
14236	CUBN	0	
14237	ST8SIA6	0	
14238	ST8SIA6-AS1	0	
14239	STAM	0	
14240	CACNB2	6	28239561;27545043;25785065;25107449;24727801;19606473
14241	PLXDC2	0	
14242	NEBL	1	28416822
14243	DNAJC1	0	
14244	LOC100130992	0	
14245	SPAG6	0	
14246	PIP4K2A	0	
14247	ARHGAP21	0	
14248	ENKUR	0	
14249	LINC01516	0	
14250	GPR158	0	
14251	LINC00836	0	
14252	MYO3A	0	
14253	APBB1IP	0	
14254	PDSS1	0	
14255	ABI1	0	
14256	ACBD5	0	
14257	MKX-AS1	0	
14258	ARMC4	0	
14259	MPP7	0	
14260	WAC	0	
14261	BAMBI	0	
14262	SVIL-AS1	0	
14263	SVIL	0	
14264	ZNF438	0	
14265	ZEB1	0	
14266	ARHGAP12	0	
14267	EPC1	0	
14268	LOC102031319	0	
14269	CCDC7	0	
14270	ANKRD30A	0	
14271	LINC00993	0	
14272	ZNF248	0	
14273	ZNF37A	0	
14274	HSD17B7P2	0	
14275	LOC441666	0	
14276	ZNF33B	0	
14277	LOC105378269	0	
14278	CSGALNACT2	0	
14279	LINC00841	0	
14280	TMEM72-AS1	0	
14281	RASSF4	0	
14282	RSU1P2	0	
14283	ALOX5	0	
14284	MARCH8	0	
14285	WASHC2C	0	
14286	PARGP1	0	
14287	FAM35BP	0	
14288	ZNF488	0	
14289	PTPN20	0	
14290	FRMPD2	0	
14291	MAPK8	0	
14292	ARHGAP22	0	
14293	WDFY4	0	
14294	DRGX	0	
14295	ERCC6	0	
14296	PGBD3	0	
14297	CHAT	10	30575932;30392584;29652036;27027580;26202363;26131082;25970842;24372357;21055291;16814659
14298	PARG	0	
14299	SGMS1	0	
14300	A1CF	0	
14301	LOC105378311	0	
14302	CISD1	0	
14303	BICC1	0	
14304	PHYHIPL	0	
14305	FAM13C	0	
14306	CCDC6	0	
14307	RHOBTB1	1	31572525
14308	LINC00845	0	
14309	TMEM26	0	
14310	C10orf107	0	
14311	ARID5B	0	
14312	ZNF365	0	
14313	LINC01515	0	
14314	LOC101928961	0	
14315	LRRTM3	0	
14316	HERC4	0	
14317	RUFY2	0	
14318	TET1	0	
14319	CCAR1	0	
14320	STOX1	0	
14321	VPS26A	0	
14322	HK1	0	
14323	TACR2	0	
14324	COL13A1	0	
14325	H2AFY2	0	
14326	LRRC20	0	
14327	ADAMTS14	0	
14328	SGPL1	0	
14329	UNC5B	0	
14330	CDH23-AS1	0	
14331	VSIR	0	
14332	ASCC1	0	
14333	MICU1	0	
14334	MCU	1	31590355
14335	PLA2G12B	0	
14336	P4HA1	0	
14337	FAM149B1	0	
14338	CFAP70	0	
14339	PPP3CB	0	
14340	CAMK2G	0	
14341	VCL	1	12388219
14342	AP3M1	0	
14343	ADK	0	
14344	LOC102723439	0	
14345	KAT6B	0	
14346	LOC101929165	0	
14347	DUPD1	0	
14348	SAMD8	0	
14349	ZNF503	0	
14350	ZNF503-AS1	0	
14351	KCNMA1-AS2	0	
14352	DLG5	1	11876824
14353	ZMIZ1	0	
14354	LOC105378385	0	
14355	NUTM2B-AS1	0	
14356	ANXA11	0	
14357	FAM213A	0	
14358	SH2D4B	0	
14359	CCSER2	0	
14360	WAPL	0	
14361	LDB3	0	
14362	BMPR1A	0	
14363	AGAP11	0	
14364	FAM35A	0	
14365	ATAD1	0	
14366	PTEN	5	31629736;31434432;30203914;30098136;29507100
14367	LIPM	0	
14368	ACTA2	2	31408621;30729664
14369	IFIT3	0	
14370	PANK1	0	
14371	KIF20B	0	
14372	HTR7	0	
14373	RPP30	0	
14374	LOC105378430	0	
14375	PCGF5	0	
14376	HECTD2	0	
14377	TNKS2	0	
14378	BTAF1	0	
14379	CPEB3	0	
14380	MARCH5	0	
14381	IDE	6	31681964;30831333;29487680;26341604;24184028;11568874
14382	EXOC6	0	
14383	MYOF	0	
14384	LGI1	0	
14385	PLCE1	0	
14386	TBC1D12	0	
14387	HELLS	0	
14388	CYP2C19	14	31591509;30233700;30018749;29478129;29335863;27356304;26827407;25163321;25089947;24986003;24919870;21584696;20979470;12452751
14389	CYP2C9	83	31591509;31461081;31447576;31064211;31053296;30770140;30277905;29916837;29794812;29577257;29542828;29494423;29457079;29396738;29273767;29156869;28825849;28525318;28479094;28412319
14390	SORBS1	0	
14391	ALDH18A1	0	
14392	CC2D2B	0	
14393	ZNF518A	0	
14394	TLL2	0	
14395	TM9SF3	0	
14396	PIK3AP1	0	
14397	LCOR	0	
14398	SLIT1	0	
14399	ARHGAP19-SLIT1	0	
14400	MMS19	0	
14401	HOGA1	0	
14402	CRTAC1	0	
14403	LOXL4	0	
14404	GOT1	0	
14405	ENTPD7	0	
14406	ABCC2	0	
14407	CHUK	0	
14408	WNT8B	0	
14409	PAX2	0	
14410	TLX1NB	0	
14411	TLX1	0	
14412	LOC101927419	0	
14413	BTRC	0	
14414	FBXW4	0	
14415	MGEA5	0	
14416	GBF1	0	
14417	SUFU	0	
14418	ARL3	0	
14419	CYP17A1	0	
14420	CNNM2	0	
14421	NEURL1-AS1	0	
14422	SH3PXD2A	1	28416822
14423	SH3PXD2A-AS1	0	
14424	STN1	0	
14425	SLK	0	
14426	GSTO2	0	
14427	CFAP58	0	
14428	LOC101927549	0	
14429	SORCS1	0	
14430	LINC01435	0	
14431	XPNPEP1	0	
14432	ADD3	0	
14433	SMC3	0	
14434	RBM20	3	30871351;30061737;22004663
14435	SHOC2	0	
14436	ACSL5	0	
14437	TCF7L2	1	25940230
14438	CASP7	0	
14439	DCLRE1A	0	
14440	AFAP1L2	0	
14441	FAM160B1	0	
14442	GFRA1	0	
14443	CCDC172	0	
14444	PNLIPRP3	0	
14445	PNLIPRP1	0	
14446	ENO4	0	
14447	SHTN1	0	
14448	SLC18A2	0	
14449	EMX2OS	0	
14450	RAB11FIP2	0	
14451	CASC2	0	
14452	CACUL1	0	
14453	GRK5	2	26235218;25049040
14454	INPP5F	0	
14455	PLPP4	0	
14456	WDR11-AS1	0	
14457	FGFR2	0	
14458	ATE1	0	
14459	TACC2	0	
14460	HTRA1	0	
14461	DMBT1	0	
14462	DMBT1P1	0	
14463	LOC399815	0	
14464	GPR26	0	
14465	CPXM2	0	
14466	OAT	98	31322085;31184323;31069850;30994632;30818093;30758149;30691678;30575175;30223341;30081803;30001822;29945808;29875222;29513397;29487685;29440949;29312960;29223435;29217725;29052116
14467	LHPP	0	
14468	FAM53B	0	
14469	CTBP2	0	
14470	TEX36	0	
14471	FLJ37035	0	
14472	BCCIP	0	
14473	DHX32	0	
14474	FANK1	0	
14475	C10orf90	0	
14476	PTPRE	0	
14477	MGMT	0	
14478	EBF3	0	
14479	TCERG1L	0	
14480	JAKMIP3	0	
14481	STK32C	0	
14482	INPP5A	0	
14483	CFAP46	0	
14484	KNDC1	0	
14485	LOC102723376	0	
14486	TUBB8	0	
14487	MIR5699	0	
14488	PRR26	0	
14489	LOC101927762	0	
14490	IDI2	0	
14491	IDI2-AS1	0	
14492	IDI1	0	
14493	WDR37	0	
14494	LINC00200	0	
14495	LINC00700	0	
14496	MIR6072	0	
14497	LINC00701	0	
14498	SNORD142	0	
14499	PITRM1	0	
14500	PITRM1-AS1	0	
14501	KLF6	0	
14502	LOC105376365	0	
14503	MIR6078	0	
14504	LOC101927964	0	
14505	LINC00702	0	
14506	LINC00703	0	
14507	LINC00705	0	
14508	AKR1E2	0	
14509	AKR1C6P	0	
14510	AKR1C1	0	
14511	AKR1C2	0	
14512	AKR1C8P	0	
14513	UCN3	0	
14514	TUBAL3	0	
14515	NET1	0	
14516	CALML5	0	
14517	CALML3-AS1	0	
14518	CALML3	0	
14519	LOC105376382	0	
14520	ASB13	0	
14521	GDI2	0	
14522	ANKRD16	0	
14523	FBXO18	0	
14524	IL15RA	0	
14525	IL2RA	0	
14526	RBM17	0	
14527	PFKFB3	0	
14528	MIR3155A	0	
14529	MIR3155B	0	
14530	LOC399715	0	
14531	PRKCQ-AS1	0	
14532	LOC101928150	0	
14533	LINP1	0	
14534	LINC00706	0	
14535	LINC00707	0	
14536	SNORD129	0	
14537	ITIH2	0	
14538	KIN	5	27326036;21295779;21229261;15795507;135488
14539	ATP5C1	0	
14540	GATA3-AS1	0	
14541	GATA3	0	
14542	LINC00708	0	
14543	LOC105376398	0	
14544	LOC105755953	0	
14545	LINC00709	0	
14546	LOC101928298	0	
14547	SFTA1P	0	
14548	LINC00710	0	
14549	CELF2-AS1	0	
14550	PROSER2	0	
14551	DHTKD1	0	
14552	MIR548AK	0	
14553	NUDT5	0	
14554	CDC123	1	24135527
14555	MIR4480	0	
14556	MIR4481	0	
14557	MIR548Q	0	
14558	OPTN	1	26946333
14559	UCMA	0	
14560	PHYH	0	
14561	LOC101928453	0	
14562	MIR4293	0	
14563	MIR1265	0	
14564	CDNF	0	
14565	HSPA14	0	
14566	DCLRE1C	0	
14567	MEIG1	0	
14568	LOC105376430	0	
14569	OLAH	0	
14570	ACBD7	0	
14571	C10orf111	0	
14572	RPP38	0	
14573	PPIAP30	0	
14574	C1QL3	0	
14575	TRDMT1	0	
14576	VIM-AS1	0	
14577	VIM	2	31299298;31017966
14578	HACD1	0	
14579	STAM-AS1	0	
14580	MRC1	0	
14581	MIR511	0	
14582	SLC39A12	0	
14583	SLC39A12-AS1	0	
14584	ARL5B	0	
14585	LOC101928834	0	
14586	MIR4675	0	
14587	C10orf113	0	
14588	NEBL-AS1	0	
14589	CASC10	0	
14590	MIR1915	0	
14591	SKIDA1	0	
14592	EBLN1	0	
14593	COMMD3	0	
14594	COMMD3-BMI1	0	
14595	BMI1	0	
14596	LOC100499489	0	
14597	ARMC3	0	
14598	MSRB2	0	
14599	PTF1A	0	
14600	C10orf67	0	
14601	MIR1254-2	0	
14602	OTUD1	0	
14603	MIR603	0	
14604	THNSL1	0	
14605	GPR158-AS1	0	
14606	GAD2	0	
14607	LOC101929117	0	
14608	LINC00264	0	
14609	LINC00202-2	0	
14610	LINC00202-1	0	
14611	ANKRD26	0	
14612	YME1L1	0	
14613	MASTL	0	
14614	LRRC37A6P	0	
14615	ARMC4P1	0	
14616	PTCHD3	0	
14617	RAB18	0	
14618	MKX	0	
14619	SNORD130	0	
14620	MIR8086	0	
14621	WAC-AS1	0	
14622	LINC01517	0	
14623	LINC00837	0	
14624	C10orf126	0	
14625	LYZL1	0	
14626	MIR604	0	
14627	MIR938	0	
14628	KIAA1462	0	
14629	LOC101929279	0	
14630	MTPAP	0	
14631	GOLGA2P6	0	
14632	MIR7162	0	
14633	MAP3K8	0	
14634	LYZL2	0	
14635	SVILP1	0	
14636	LOC105376480	0	
14637	LOC101929352	0	
14638	ZEB1-AS1	0	
14639	KIF5B	0	
14640	LOC101929431	0	
14641	ITGB1	0	
14642	SNORA86	0	
14643	LINC00838	0	
14644	PARD3-AS1	0	
14645	CUL2	0	
14646	MIR3611	0	
14647	CREM	13	31475302;30879335;30026696;29881975;29802206;29306121;28807377;28784605;28526353;24398018;22093963;17132778;15569686
14648	GJD4	0	
14649	FZD8	0	
14650	MIR4683	0	
14651	PCAT5	0	
14652	MTRNR2L7	0	
14653	ZNF33BP1	0	
14654	ZNF25	0	
14655	ZNF33A	0	
14656	LOC100129055	0	
14657	SEPT7P9	0	
14658	LINC00999	0	
14659	ACTR3BP5	0	
14660	CCNYL2	0	
14661	LINC00839	0	
14662	ZNF37BP	0	
14663	LINC01518	0	
14664	LOC283028	0	
14665	BMS1	0	
14666	LOC101929445	0	
14667	LINC01264	0	
14668	MIR5100	0	
14669	RET	2	1559321;6175119
14670	RASGEF1A	0	
14671	FXYD4	0	
14672	HNRNPF	0	
14673	ZNF487	0	
14674	ZNF239	0	
14675	ZNF485	0	
14676	ZNF32-AS3	0	
14677	ZNF32	0	
14678	ZNF32-AS1	0	
14679	ZNF32-AS2	0	
14680	LOC102724264	0	
14681	HNRNPA3P1	0	
14682	LINC00619	0	
14683	LINC00840	0	
14684	C10orf142	0	
14685	CXCL12	0	
14686	TMEM72	0	
14687	C10orf10	0	
14688	C10orf25	0	
14689	ZNF22	0	
14690	ANKRD30BP3	0	
14691	MIR3156-1	0	
14692	OR13A1	0	
14693	LOC102724323	0	
14694	AGAP4	0	
14695	LOC102724593	0	
14696	SYT15	0	
14697	GPRIN2	0	
14698	NPY4R	0	
14699	LINC00842	0	
14700	HNRNPA1P33	0	
14701	ANXA8L1	0	
14702	FAM25BP	0	
14703	FAM35DP	0	
14704	ANTXRLP1	0	
14705	ANTXRL	0	
14706	CTSLP2	0	
14707	BMS1P6	0	
14708	FAM25G	0	
14709	ANXA8	0	
14710	LOC107001062	0	
14711	LOC105378292	0	
14712	RBP3	0	
14713	GDF2	0	
14714	GDF10	0	
14715	FRMPD2B	0	
14716	BMS1P5	0	
14717	GLUD1P7	0	
14718	FAM25C	0	
14719	AGAP12P	0	
14720	LRRC18	0	
14721	MIR4294	0	
14722	VSTM4	0	
14723	FAM170B	0	
14724	C10orf128	0	
14725	C10orf71-AS1	0	
14726	C10orf71	0	
14727	SLC18A3	0	
14728	C10orf53	0	
14729	OGDHL	0	
14730	AGAP7P	0	
14731	MSMB	0	
14732	NCOA4	0	
14733	TIMM23	0	
14734	AGAP6	0	
14735	FAM21EP	0	
14736	WASHC2A	0	
14737	ASAH2	0	
14738	SGMS1-AS1	0	
14739	ASAH2B	0	
14740	LOC102724719	0	
14741	MIR605	0	
14742	CSTF2T	0	
14743	PRKG1-AS1	0	
14744	DKK1	0	
14745	LINC01468	0	
14746	MIR548F1	0	
14747	MTRNR2L5	0	
14748	ZWINT	0	
14749	MIR3924	0	
14750	IPMK	0	
14751	UBE2D1	0	
14752	TFAM	1	26130614
14753	FAM133CP	0	
14754	LINC00844	0	
14755	CCEPR	0	
14756	SLC16A9	0	
14757	MRLN	0	
14758	LINC01553	0	
14759	CDK1	1	30745530
14760	TMEM26-AS1	0	
14761	LOC283045	0	
14762	ADO	10	30375070;30372591;27462069;26371951;25644741;22730410;22432847;19447800;12890705;9291626
14763	EGR2	1	25824147
14764	NRBF2	0	
14765	MIR1296	0	
14766	LOC105378330	0	
14767	JMJD1C-AS1	0	
14768	REEP3	0	
14769	ANXA2P3	0	
14770	LOC101928887	0	
14771	MIR7151	0	
14772	DNAJC12	0	
14773	SIRT1	7	31680473;31625260;30857762;29097705;28043667;26952538;22980663
14774	POU5F1P5	0	
14775	MYPN	0	
14776	ATOH7	0	
14777	PBLD	0	
14778	HNRNPH3	0	
14779	DNA2	0	
14780	SNORD98	0	
14781	MIR1254-1	0	
14782	DDX50	0	
14783	DDX21	0	
14784	KIF1BP	0	
14785	SRGN	0	
14786	SUPV3L1	0	
14787	LOC101928994	0	
14788	HKDC1	0	
14789	TSPAN15	0	
14790	NEUROG3	0	
14791	C10orf35	0	
14792	AIFM2	0	
14793	TYSND1	0	
14794	SAR1A	0	
14795	PPA1	0	
14796	NPFFR1	0	
14797	EIF4EBP2	0	
14798	NODAL	905	31678717;31654199;31626365;31593164;31588639;31575421;31541632;31483168;31482624;31409803;31208898;31194431;31177353;31145188;31144331;31082029;31036741;31000098;30989216;30931601
14799	PALD1	0	
14800	PRF1	0	
14801	TBATA	0	
14802	PCBD1	0	
14803	LOC105378349	0	
14804	UNC5B-AS1	0	
14805	SLC29A3	0	
14806	C10orf105	0	
14807	MIR7152	0	
14808	PSAP	0	
14809	CHST3	0	
14810	SPOCK2	0	
14811	ANAPC16	0	
14812	DDIT4	0	
14813	DNAJB12	0	
14814	MIR4676	0	
14815	OIT3	0	
14816	NUDT13	0	
14817	ECD	3	29153561;22652527;1507514
14818	DNAJC9	0	
14819	DNAJC9-AS1	0	
14820	MRPS16	0	
14821	ANXA7	0	
14822	MSS51	1	27840984
14823	PPP3CB-AS1	0	
14824	USP54	0	
14825	MYOZ1	5	29545482;28464817;27438321;26073630;24177373
14826	SYNPO2L	4	27589061;26243430;25953654;25196315
14827	AGAP5	0	
14828	BMS1P4	0	
14829	GLUD1P3	0	
14830	SEC24C	0	
14831	FUT11	0	
14832	CHCHD1	0	
14833	ZSWIM8	0	
14834	ZSWIM8-AS1	0	
14835	NDST2	0	
14836	C10orf55	0	
14837	PLAU	0	
14838	DUSP13	0	
14839	VDAC2	0	
14840	COMTD1	0	
14841	ZNF503-AS2	0	
14842	LOC101929234	0	
14843	MIR606	0	
14844	LOC105378367	0	
14845	KCNMA1-AS1	0	
14846	KCNMA1-AS3	0	
14847	DLG5-AS1	0	
14848	POLR3A	0	
14849	RPS24	0	
14850	LINC00856	0	
14851	LINC00595	0	
14852	PPIF	0	
14853	ZCCHC24	0	
14854	LOC729815	0	
14855	EIF5AL1	0	
14856	SFTPA2	0	
14857	SFTPA1	0	
14858	BEND3P3	0	
14859	NUTM2B	0	
14860	LOC642361	0	
14861	BMS1P21	0	
14862	MBL1P	0	
14863	SFTPD	0	
14864	TMEM254-AS1	0	
14865	TMEM254	0	
14866	PLAC9	0	
14867	LINC00857	0	
14868	LOC100130698	0	
14869	MAT1A	0	
14870	DYDC1	0	
14871	DYDC2	0	
14872	TSPAN14	0	
14873	LOC101929574	0	
14874	LOC102723703	0	
14875	NRG3-AS1	0	
14876	LOC105378397	0	
14877	GHITM	0	
14878	HOST2	0	
14879	C10orf99	0	
14880	CDHR1	0	
14881	LRIT1	0	
14882	RGR	0	
14883	LINC00858	0	
14884	LINC01519	0	
14885	LOC101929646	0	
14886	LOC101929662	0	
14887	LINC01520	0	
14888	GRID1-AS1	0	
14889	MIR346	0	
14890	OPN4	0	
14891	MMRN2	0	
14892	SNCG	0	
14893	ADIRF	0	
14894	FAM25A	0	
14895	GLUD1	0	
14896	NUTM2A	0	
14897	NUTM2A-AS1	0	
14898	LINC00863	0	
14899	LINC00864	0	
14900	MIR4678	0	
14901	MINPP1	0	
14902	PAPSS2	0	
14903	CFL1P1	0	
14904	KLLN	0	
14905	LIPJ	0	
14906	LIPF	0	
14907	LIPK	0	
14908	LIPN	0	
14909	ANKRD22	0	
14910	STAMBPL1	0	
14911	ACTA2-AS1	0	
14912	FAS	13	29736630;28803653;26279999;26048130;25750090;23790081;20881386;20508899;18065754;16105481;15485590;12062350;11684069
14913	FAS-AS1	0	
14914	MIR4679-2	0	
14915	MIR4679-1	0	
14916	CH25H	0	
14917	LIPA	0	
14918	IFIT2	0	
14919	IFIT1B	0	
14920	IFIT1	0	
14921	IFIT5	0	
14922	MIR107	0	
14923	FLJ37201	0	
14924	LINC00865	0	
14925	LINC01375	0	
14926	ANKRD1	0	
14927	XLOC_008559	0	
14928	LINC00502	0	
14929	NUDT9P1	0	
14930	PPP1R3C	0	
14931	TNKS2-AS1	0	
14932	FGFBP3	0	
14933	MARK2P9	0	
14934	HHEX	0	
14935	CYP26C1	0	
14936	CYP26A1	0	
14937	CEP55	0	
14938	FFAR4	0	
14939	RBP4	2	31659433;29972826
14940	FRA10AC1	0	
14941	SLC35G1	0	
14942	PIPSL	0	
14943	PLCE1-AS2	0	
14944	PLCE1-AS1	0	
14945	NOC3L	0	
14946	CYP2C8	0	
14947	ACSM6	0	
14948	PDLIM1	0	
14949	TCTN3	0	
14950	C10orf131	0	
14951	CCNJ	0	
14952	MIR3157	0	
14953	BLNK	0	
14954	DNTT	0	
14955	OPALIN	0	
14956	RPL13AP5	0	
14957	MIR607	0	
14958	LOC102723665	0	
14959	SLIT1-AS1	0	
14960	ARHGAP19	0	
14961	FRAT1	0	
14962	FRAT2	0	
14963	RRP12	0	
14964	PGAM1	0	
14965	EXOSC1	0	
14966	ZDHHC16	0	
14967	UBTD1	0	
14968	ANKRD2	0	
14969	C10orf62	0	
14970	MORN4	0	
14971	PI4K2A	0	
14972	AVPI1	0	
14973	MARVELD1	0	
14974	ZFYVE27	0	
14975	SFRP5	0	
14976	LINC00866	0	
14977	R3HCC1L	0	
14978	PYROXD2	0	
14979	MIR1287	0	
14980	HPS1	0	
14981	MIR4685	0	
14982	LOC101927278	0	
14983	MIR6507	0	
14984	CNNM1	0	
14985	LINC01475	0	
14986	NKX2-3	0	
14987	SLC25A28	0	
14988	COX15	0	
14989	CUTC	0	
14990	CPN1	0	
14991	ERLIN1	0	
14992	CWF19L1	0	
14993	SNORA12	0	
14994	BLOC1S2	0	
14995	PKD2L1	0	
14996	SCD	136	31542235;31422363;31405554;31353765;31131284;31110733;31109887;31028976;30930331;30746324;30687538;30680853;30666210;30606129;30393643;30357612;30342698;29994685;29947763;29791317
14997	OLMALINC	0	
14998	SEC31B	0	
14999	NDUFB8	0	
15000	HIF1AN	0	
15001	SLF2	0	
15002	SEMA4G	0	
15003	MIR608	0	
15004	MRPL43	0	
15005	TWNK	0	
15006	PDZD7	0	
15007	SFXN3	0	
15008	KAZALD1	0	
15009	LINC01514	0	
15010	LBX1	0	
15011	LBX1-AS1	0	
15012	POLL	2	29071290;16413431
15013	DPCD	0	
15014	MIR3158-2	0	
15015	MIR3158-1	0	
15016	FGF8	0	
15017	NPM3	0	
15018	KCNIP2-AS1	0	
15019	KCNIP2	1	23400760
15020	HPS6	0	
15021	LDB1	0	
15022	PPRC1	0	
15023	NOLC1	0	
15024	ELOVL3	0	
15025	PITX3	0	
15026	NFKB2	0	
15027	PSD	10	30683068;30375659;27752746;23418214;19926081;18330743;16239182;15795507;15164196;10884443
15028	FBXL15	0	
15029	CUEDC2	0	
15030	MIR146B	0	
15031	RPARP-AS1	0	
15032	C10orf95	0	
15033	MFSD13A	0	
15034	ACTR1A	0	
15035	TRIM8	0	
15036	SFXN2	0	
15037	WBP1L	0	
15038	BORCS7	0	
15039	BORCS7-ASMT	0	
15040	AS3MT	0	
15041	RPEL1	0	
15042	INA	83	31622781;31594392;31521490;31077706;30984031;30499712;30393761;30302862;30273558;30233394;30017860;30016000;29752401;29714131;29378480;29218016;28965168;28892643;28842436;28665544
15043	PCGF6	0	
15044	TAF5	0	
15045	USMG5	0	
15046	MIR1307	0	
15047	PDCD11	0	
15048	CALHM2	0	
15049	CALHM1	0	
15050	CALHM3	0	
15051	NEURL1	2	31039368;28549997
15052	COL17A1	0	
15053	MIR936	0	
15054	SFR1	0	
15055	MIR609	0	
15056	GSTO1	0	
15057	MIR4482	0	
15058	ITPRIP	0	
15059	LOC101927472	0	
15060	CFAP58-AS1	0	
15061	LOC101927523	0	
15062	SORCS3-AS1	0	
15063	LOC105378470	0	
15064	ADD3-AS1	0	
15065	MXI1	0	
15066	SMNDC1	0	
15067	DUSP5	0	
15068	PDCD4-AS1	0	
15069	PDCD4	0	
15070	MIR4680	0	
15071	BBIP1	0	
15072	RPL13AP6	0	
15073	MIR548E	0	
15074	ADRA2A	0	
15075	GPAM	0	
15076	TECTB	0	
15077	MIR6715B	0	
15078	MIR6715A	0	
15079	GUCY2GP	0	
15080	ZDHHC6	0	
15081	MIR4295	0	
15082	LOC103344931	0	
15083	SNORA87	0	
15084	NRAP	0	
15085	PLEKHS1	0	
15086	MIR4483	0	
15087	NHLRC2	0	
15088	ADRB1	6	31042551;29754666;28975475;22192669;20831043;20384459
15089	CCDC186	0	
15090	MIR2110	0	
15091	TDRD1	0	
15092	VWA2	0	
15093	LOC101927692	0	
15094	TRUB1	0	
15095	LOC102724589	0	
15096	PNLIP	0	
15097	PNLIPRP2	0	
15098	C10orf82	0	
15099	VAX1	0	
15100	MIR3663HG	0	
15101	MIR3663	0	
15102	KCNK18	0	
15103	PDZD8	0	
15104	EMX2	0	
15105	FAM204A	0	
15106	LINC00867	0	
15107	PRLHR	0	
15108	NANOS1	0	
15109	EIF3A	0	
15110	SNORA19	0	
15111	FAM45A	0	
15112	SFXN4	0	
15113	PRDX3	0	
15114	MIR4681	0	
15115	RGS10	0	
15116	TIAL1	0	
15117	BAG3	1	30586722
15118	MCMBP	0	
15119	SEC23IP	0	
15120	MIR4682	0	
15121	LINC01561	0	
15122	WDR11	0	
15123	ATE1-AS1	0	
15124	BTBD16	0	
15125	PLEKHA1	0	
15126	MIR3941	0	
15127	ARMS2	0	
15128	C10orf120	0	
15129	CUZD1	0	
15130	FAM24B-CUZD1	0	
15131	FAM24B	0	
15132	FAM24A	0	
15133	C10orf88	0	
15134	PSTK	0	
15135	IKZF5	0	
15136	HMX3	0	
15137	HMX2	0	
15138	BUB3	0	
15139	NKX1-2	0	
15140	FAM53B-AS1	0	
15141	METTL10	0	
15142	FAM175B	0	
15143	ZRANB1	0	
15144	MIR4296	0	
15145	TEX36-AS1	0	
15146	LOC283038	0	
15147	EDRF1	0	
15148	EDRF1-AS1	0	
15149	MMP21	0	
15150	UROS	0	
15151	MIR4484	0	
15152	FANK1-AS1	0	
15153	LINC00601	0	
15154	NPS	29	31426320;31222929;31185605;31008112;30636477;30467996;30239604;30140899;30051184;29853819;29176437;28772028;28359411;28062619;27456894;27035567;26812904;26701223;25641115;25368032
15155	FOXI2	0	
15156	CLRN3	0	
15157	AS-PTPRE	0	
15158	MKI67	0	
15159	LINC01163	0	
15160	MIR4297	0	
15161	LINC00959	0	
15162	CTAGE7P	0	
15163	GLRX3	0	
15164	MIR378C	0	
15165	TCERG1L-AS1	0	
15166	LINC01164	0	
15167	PPP2R2D	0	
15168	BNIP3	0	
15169	DPYSL4	0	
15170	LRRC27	0	
15171	C10orf91	0	
15172	NKX6-2	0	
15173	LINC01166	0	
15174	LINC01167	0	
15175	LINC01168	0	
15176	ADGRA1-AS1	0	
15177	ADGRA1	0	
15178	UTF1	0	
15179	VENTX	0	
15180	MIR202HG	0	
15181	MIR202	0	
15182	ADAM8	0	
15183	TUBGCP2	0	
15184	ZNF511	0	
15185	CALY	0	
15186	PRAP1	0	
15187	FUOM	0	
15188	ECHS1	0	
15189	MIR3944	0	
15190	PAOX	0	
15191	MTG1	0	
15192	SPRN	0	
15193	SCART1	0	
15194	CYP2E1	1	11130219
15195	SYCE1	0	
15196	SPRNP1	0	
15197	FRG2B	0	
15198	LOC100130987	0	
15199	GLB1L2	0	
15200	C11orf58	0	
15201	GLYATL1	0	
15202	LOC283194	0	
