Probe_id	6P-10.WGBS_BSPP.mld_blocks_r2-0.5	6P-1.WGBS_BSPP.mld_blocks_r2-0.5	6P-2.WGBS_BSPP.mld_blocks_r2-0.5	6P-3.WGBS_BSPP.mld_blocks_r2-0.5	6P-4.WGBS_BSPP.mld_blocks_r2-0.5	6P-5.WGBS_BSPP.mld_blocks_r2-0.5	6P-8.WGBS_BSPP.mld_blocks_r2-0.5	6P-9.WGBS_BSPP.mld_blocks_r2-0.5	7P-10.WGBS_BSPP.mld_blocks_r2-0.5	7P-1.WGBS_BSPP.mld_blocks_r2-0.5	7P-2.WGBS_BSPP.mld_blocks_r2-0.5	7P-3.WGBS_BSPP.mld_blocks_r2-0.5	7P-5.WGBS_BSPP.mld_blocks_r2-0.5	7P-6.WGBS_BSPP.mld_blocks_r2-0.5	7P-7.WGBS_BSPP.mld_blocks_r2-0.5	7P-8.WGBS_BSPP.mld_blocks_r2-0.5	NC-12.WGBS_BSPP.mld_blocks_r2-0.5	NC-13.WGBS_BSPP.mld_blocks_r2-0.5	NC-14.WGBS_BSPP.mld_blocks_r2-0.5	NC-15.WGBS_BSPP.mld_blocks_r2-0.5	NC-16.WGBS_BSPP.mld_blocks_r2-0.5	NC-17.WGBS_BSPP.mld_blocks_r2-0.5	NC-18.WGBS_BSPP.mld_blocks_r2-0.5	NC-19.WGBS_BSPP.mld_blocks_r2-0.5	NC-1.WGBS_BSPP.mld_blocks_r2-0.5	NC-20.WGBS_BSPP.mld_blocks_r2-0.5	NC-21.WGBS_BSPP.mld_blocks_r2-0.5	NC-22.WGBS_BSPP.mld_blocks_r2-0.5	NC-23.WGBS_BSPP.mld_blocks_r2-0.5	NC-25.WGBS_BSPP.mld_blocks_r2-0.5	NC-27.WGBS_BSPP.mld_blocks_r2-0.5	NC-29.WGBS_BSPP.mld_blocks_r2-0.5
chr12:27678008-27678108	0	5.20833333333333e-05	0	0	0.000182481751824818	0	0	0	0	0	0	0	0	8.50340136054422e-05	0	0	0	0	0	0	0	0	0.0243761996161228	0	0	0	0	0	0	0	0	0
chr7:127672083-127672246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:151171653-151171705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:28375960-28375991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:2574162-2574250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:49649210-49649281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:111039959-111040111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:72918995-72919174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9:113341635-113341681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:96900295-96900546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:232573930-232574345	0	0	0	0.00222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:136581573-136581776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10:44806475-44806582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10:182372-182496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:16492353-16492375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:45729881-45730083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9:140301314-140301446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:74833639-74833959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:150812493-150812552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:224370697-224370798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:14117275-14117735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8:22436697-22436727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:50947071-50947304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:154333521-154333649	0	0	0	0.0154903770369223	0.0130923932721109	0	0	0	0	0.000138261656706475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:201509057-201509091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18:77711922-77712141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9:140024272-140024325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11:71823923-71823973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:47495540-47495767	0	0	0.00025908553330527	0.000182749118732408	0.000289267293594595	0	0	0.000175628496241424	0	0.000386530827779599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00632798935061928	0
chr1:46632621-46632996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:44037982-44038010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10:6187361-6187422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:63340377-63340514	0	0	0	0	0	0	7.18390804597701e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:46734801-46734829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:71801401-71801464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4:103265846-103266347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:45879160-45879309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5:95170575-95170744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:39989078-39989172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:9695745-9695825	0	0	0	0	0	0.000210970464135021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:11750482-11750859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:48419689-48419720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:135194736-135194815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9:134637825-134637905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:14445407-14445592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8:56792412-56792436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:1754605-1754731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:1822583-1822688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:4400564-4400834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11:45687089-45687123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20:34680619-34680837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8:1765931-1765961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:26249051-26249314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:77752942-77753083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6:37467734-37467866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10:93393047-93393237	0	0	0	0.00520833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000133868808567604	0	0	0	0	0	0	0	0	0
chr2:200819953-200820260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:40030548-40031045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:209131008-209131082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43679580-43679591	0	0	0	1	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00909090909090909	0	0	0	0	0	0
chr6:123110634-123110663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11:118069168-118069240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:71357510-71357735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6:2842024-2842107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:182817204-182817222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:187454182-187454657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:54382789-54383106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6:139695580-139695597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:29604943-29605088	0	0	0	0	0.0574925117672229	0	0	0	0	0.458333333333333	0	0	0.0398163054695562	0	0	0	0	0	0.141666666666667	0	0	0	0	0	0	0	0	0	0.027688757627805	0	0	0
chr5:172199384-172199484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:91316603-91316660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6:32055503-32055599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:73267489-73268050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11:1968989-1969055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:40817692-40817773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5:74161437-74161701	0	0	0	0.0323809523809524	0	0	0	0	0	0	0	0.103318903318903	0.0323809523809524	0	0	0	0	0.5	0.00559440559440559	0	0	0	0.0323809523809524	0	0	0	0	0	0	0	0	0
chr15:75870270-75870688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:46662916-46663002	0	0	0	0.0010752688172043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4:56413047-56413115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr17:42401501-42401593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6:28219534-28219555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:26726255-26726483	0	0	0	0.000769945572812956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0228571428571429	0
chr10:104181832-104181981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:122124788-122125275	0	0	0.000490196078431373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00333333333333333	0
chr7:104653909-104653956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:60782627-60783009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9:114424015-114424136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:278926-279003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:85722473-85722792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13:103052805-103053217	0.000228310502283105	0	0	0	0.000479616306954436	0	0	0	0	0	0.00109289617486339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.916666666666667	0	0	0	0
chr10:77156729-77156747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0
chr16:725531-725621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10:96305491-96306184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:113299496-113299515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:68758929-68759278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:30364853-30364961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:186080142-186080203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10:94834511-94834684	0	0	0	0	0.00104166666666667	9.51022349025202e-05	0	0.0196581196581197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:48103706-48103829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:2918373-2918453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.01606425702811e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:155023380-155023624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:11456996-11457438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:7953577-7953647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:7591665-7591698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:54329891-54329932	0	0	0.00213333333333333	0.00165399088499346	0	0	0	0.00017636684303351	0	0	0	0	0.00123456790123457	0	0	0	0	0	6.14439324116743e-05	0	5.87889476778366e-05	0	0	0	0	0	0	0	0	0	0	0
chr14:55878302-55878314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11:8284946-8285200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:46659494-46659775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5:5140886-5140969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4:657521-657553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6:26551056-26551104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5:68789694-68789954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:10827932-10828832	0.000444990221494519	0	0	0	0.00701575138356748	0	0	0	0	0.0390512265512265	0	0	0.00140527158875783	0	0.065	0	0	0	0	0	0	0.567989417989418	0.00020655932964863	0	0.000181844155963852	0.333333333333333	0	0	0	0	0	0.0809442711942712
chr3:27756780-27756929	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00392156862745098	0	0	0.000171379605826907	0
chr21:35287977-35288471	0	0	0	0	0	0	0	0	0	0	0	0	0.000941469489414695	0	0	0	0	0	0	0	0.0641077441077441	0	0	0	0	0	0	0	0	0	0	0.00046696079922917
chr5:180486464-180486500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	0
chr5:52095774-52096099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6:31587779-31587973	0	0	0	0	0	0	0	0	0	0	0	0	0.220050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:295305-295352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6:134216782-134217190	0	0	0	0	0	0	0	0.0321428571428571	0	0	0	0	0	0	0	0	0	0.0577777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15:79603514-79603541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2627607-2627740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:209130606-209130956	0	0.00909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:161349184-161349251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8:144349589-144349749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:84464298-84464378	0	0	0	0	0.000132013201320132	0	0.00997658079625293	0.02	0.0666666666666667	0	0.000296296296296296	0	0	0	0	0.00476190476190476	0	0.0666666666666667	0	0.00666666666666667	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0
chr11:116706497-116706948	0	0.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00285312953836631	0	0	0	0	0
chr22:29999869-30000048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:151217168-151217725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00833333333333333	0	0	0	0
chr3:196014710-196014969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:105653807-105655141	0	0.0228571428571429	0.00332793315875845	0.0317290648815469	0	0	0.00112841666074011	0	0	0.00487162606978275	0	0	0	0	0	0	1.210115274876e-05	0	0	0	0	0	0	0	0	0	0	0.0525	0	0	0	0
chr12:49208177-49208356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:20861742-20861818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:53845668-53845876	0	0	0.00169419737399407	0.00111731843575419	0.00238095238095238	0.00169537872573147	0	0	0	0.000666666666666667	0	0.00512820512820513	0.00183303446901773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8:144679294-144679312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:109756671-109756818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:50889473-50889554	0	0	0.00424242424242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140666666666667	0	0	0	0	0	0	0	0	0	0
chr1:169336699-169338031	0	0	0	0	0.0065624747625485	0	0	0	0	0.00157836161716667	0	0	0	0	0	0	0	0	0	0	0.028453557720216	0.00372448778221867	0	0	0	0	0	0	0	0	0	0
chr15:32605756-32605775	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6:163148603-163148625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:195809118-195809498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:50689537-50689689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:18668918-18669176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:100494858-100494883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11:67981020-67981490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10:97889720-97889779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11:130732004-130732129	0	0	0	0	0	0	0	0.958333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14:103800129-103800165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:19567080-19567512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:100076618-100076644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46294775-46294965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12:104680691-104680830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:37899404-37899506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5:81268163-81268339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6:28602666-28602937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:18483846-18484038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10:103892182-103893183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16389793224375e-05	0	0	0	0	0	0	0	0.974074074074074	0	0	0	0	0	0	0	0
chr10:70660707-70661230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19:11266230-11266377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20:18448081-18448187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:183892412-183892672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:50310445-50310569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
