Pvalue.pair	Statistic.pair	mean1.pair	mean2.pair	SD1.pair	SD2.pair	FDR.pair	Pvalue.single	Statistic.single	mean1.single	mean2.single	SD1.single	SD2.single	FDR.single	V1	V2	V3	V4	V5	V6	V7
3.078574e-07	0.257	0.396	0.138	0.301	0.075	1.962712e-06	1.120691e-25	0.209	0.347	0.138	0.284	0.075	5.076473e-25	chr11	31832879	31832880	cg12086936	PAX6	Island	I
3.982953e-05	0.152	0.17	0.018	0.239	0.005	0.0001531591	1.674832e-28	0.124	0.142	0.018	0.199	0.006	8.452805e-28	chr4	122873018	122873019	cg12087304	TRPC3	Island	I
2.420794e-10	0.283	0.379	0.097	0.223	0.118	4.072247e-09	1.443181e-21	0.246	0.343	0.097	0.223	0.118	5.58524e-21	chr14	61104566	61104567	cg12091642	cg12091642	Island	I
2.754748e-08	0.225	0.468	0.244	0.25	0.12	2.346869e-07	3.359997e-20	0.238	0.482	0.244	0.245	0.12	1.230982e-19	chr10	82116446	82116447	cg12091732	DYDC2	Island	I
3.004557e-07	0.215	0.462	0.247	0.299	0.095	1.921322e-06	1.073729e-22	0.214	0.461	0.247	0.252	0.095	4.343398e-22	chr20	3053037	3053038	cg12099952	OXT	Island	II
1.368108e-07	0.152	0.382	0.23	0.148	0.076	9.578062e-07	6.882069e-12	0.106	0.336	0.23	0.174	0.076	1.763667e-11	chr1	109203672	109203673	cg12100751	C1orf59	Island	I
2.477842e-14	0.308	0.441	0.133	0.217	0.074	2.057845e-12	3.329539e-51	0.318	0.451	0.133	0.206	0.074	4.477198e-50	chr8	11558169	11558170	cg12117141	cg12117141	Island	I
1.959216e-05	0.18	0.211	0.031	0.27	0.009	8.07838e-05	1.047801e-29	0.155	0.186	0.031	0.242	0.009	5.537801e-29	chr8	102093206	102093207	cg12120367	cg12120367	Island	I
1.908885e-14	0.387	0.496	0.109	0.252	0.041	1.660537e-12	8.657912e-92	0.363	0.472	0.109	0.237	0.041	2.945959e-89	chr17	42733724	42733725	cg12127472	C17orf104	Island	I
1.412897e-06	0.21	0.332	0.122	0.256	0.053	7.622823e-06	6.202869e-25	0.163	0.285	0.122	0.242	0.053	2.734146e-24	chr7	97501908	97501909	cg12136088	ASNS	Island	II
7.140441e-13	0.272	0.479	0.206	0.184	0.062	3.219213e-11	7.249941e-41	0.229	0.435	0.206	0.216	0.062	5.980812e-40	chr3	3840360	3840361	cg12136608	LRRN1	N_Shore	II
2.001371e-19	0.304	0.788	0.484	0.113	0.088	2.390896e-16	2.383665e-30	0.247	0.731	0.484	0.16	0.088	1.291535e-29	chr19	3688036	3688037	cg12148647	PIP5K1C	Island	I
1.131563e-09	0.223	0.51	0.287	0.206	0.056	1.501315e-08	9.667857e-22	0.141	0.428	0.287	0.214	0.056	3.766686e-21	chr11	119613308	119613309	cg12150784	cg12150784	Island	II
1.942651e-05	0.197	0.245	0.048	0.291	0.022	8.017089e-05	3.019017e-34	0.188	0.236	0.048	0.265	0.022	1.899819e-33	chr11	78673073	78673074	cg12162138	ODZ4	Island	I
1.957304e-06	0.186	0.217	0.031	0.244	0.01	1.019825e-05	3.658992e-40	0.165	0.197	0.031	0.213	0.011	2.928325e-39	chr8	54794628	54794629	cg12164472	RGS20	Island	I
3.090008e-05	0.188	0.536	0.348	0.221	0.124	0.0001218022	1.929824e-08	0.132	0.48	0.348	0.253	0.124	4.15048e-08	chr14	61789593	61789594	cg12165758	PRKCH	S_Shore	II
7.269855e-11	0.25	0.518	0.268	0.191	0.058	1.477946e-09	1.825344e-31	0.186	0.454	0.268	0.223	0.058	1.031422e-30	chr19	11959578	11959579	cg12169233	cg12169233	Island	II
4.094155e-05	0.181	0.428	0.247	0.258	0.101	0.0001569628	1.049161e-22	0.229	0.476	0.247	0.277	0.101	4.245491e-22	chr18	44526700	44526701	cg12171183	KATNAL2	N_Shore	II
4.390528e-13	0.35	0.429	0.079	0.258	0.046	2.167437e-11	1.717626e-71	0.318	0.397	0.079	0.247	0.046	8.518552e-70	chr8	140715540	140715541	cg12175729	KCNK9	Island	I
1.017377e-12	0.272	0.323	0.051	0.201	0.029	4.311443e-11	3.947116e-87	0.273	0.324	0.051	0.193	0.029	8.125335e-85	chr3	38080925	38080926	cg12177220	DLEC1	Island	I
5.049315e-05	0.185	0.265	0.08	0.293	0.054	0.0001895385	1.277794e-23	0.166	0.246	0.08	0.26	0.054	5.357315e-23	chr1	45792714	45792715	cg12178578	HPDL	Island	I
5.136377e-06	0.203	0.268	0.065	0.282	0.025	2.421458e-05	2.533583e-34	0.193	0.258	0.065	0.27	0.025	1.598916e-33	chr4	26030463	26030464	cg12180270	cg12180270	Island	I
2.831381e-05	0.176	0.357	0.18	0.263	0.045	0.0001125496	1.40833e-21	0.146	0.327	0.18	0.252	0.045	5.452761e-21	chr14	60952945	60952946	cg12189551	C14orf39	Island	II
2.69875e-07	0.164	0.347	0.183	0.196	0.037	1.74653e-06	4.433687e-35	0.158	0.341	0.183	0.201	0.037	2.882941e-34	chr7	27195602	27195603	cg12196573	HOXA7	Island	II
3.425973e-18	0.403	0.49	0.087	0.204	0.087	2.06217e-15	1.529806e-48	0.372	0.459	0.087	0.195	0.087	1.800977e-47	chr2	39187543	39187544	cg12206199	LOC375196	Island	I
1.812399e-05	0.204	0.355	0.151	0.297	0.046	7.531427e-05	2.822348e-20	0.144	0.295	0.151	0.258	0.046	1.037028e-19	chr14	90526722	90526723	cg12212555	KCNK13	Island	II
4.934403e-11	0.3	0.356	0.056	0.253	0.028	1.069547e-09	4.851372e-64	0.268	0.324	0.056	0.246	0.028	1.399868e-62	chr3	3840744	3840745	cg12212657	LRRN1	Island	I
1.143097e-16	0.279	0.583	0.304	0.133	0.076	2.90591e-14	2.875923e-37	0.268	0.573	0.304	0.131	0.076	2.043803e-36	chr6	29521604	29521605	cg12217400	cg12217400	Island	I
5.852569e-15	0.324	0.411	0.087	0.203	0.042	6.467628e-13	8.509396e-85	0.306	0.393	0.087	0.197	0.042	1.362277e-82	chr12	58021569	58021570	cg12230728	B4GALNT1	Island	I
1.259227e-10	0.337	0.38	0.044	0.294	0.022	2.345256e-09	5.988217e-83	0.361	0.405	0.044	0.277	0.022	8.007168e-81	chr19	41018880	41018881	cg12248614	SPTBN4	Island	I
7.586558e-08	0.222	0.285	0.063	0.245	0.039	5.696571e-07	1.009331e-39	0.196	0.258	0.063	0.235	0.039	7.93113e-39	chr10	134001112	134001113	cg12250896	DPYSL4	Island	I
1.883468e-05	0.176	0.227	0.051	0.262	0.041	7.796325e-05	3.61977e-31	0.158	0.21	0.051	0.214	0.041	2.02235e-30	chr17	79503877	79503878	cg12252135	FSCN2	Island	I
9.211004e-17	0.272	0.567	0.294	0.146	0.082	2.44804e-14	1.47819e-32	0.241	0.535	0.294	0.176	0.082	8.706233e-32	chr11	77122929	77122930	cg12269002	PAK1	Island	I
7.502121e-05	0.159	0.193	0.034	0.263	0.012	0.0002709878	2.00936e-30	0.134	0.168	0.034	0.205	0.013	1.091758e-29	chr17	35294230	35294231	cg12279877	LHX1	Island	I
4.907521e-05	0.161	0.23	0.069	0.248	0.033	0.0001847287	4.892845e-27	0.141	0.21	0.069	0.22	0.033	2.333564e-26	chr13	77460322	77460323	cg12280407	KCTD12	Island	II
7.387121e-07	0.226	0.524	0.298	0.243	0.102	4.273208e-06	7.166723e-21	0.212	0.51	0.298	0.246	0.102	2.697695e-20	chr14	65016595	65016596	cg12281657	C14orf50	Island	II
4.084427e-08	0.198	0.233	0.034	0.217	0.011	3.312309e-07	1.250714e-44	0.184	0.218	0.034	0.221	0.011	1.222759e-43	chr6	74019833	74019834	cg12281798	C6orf147	Island	I
1.010295e-06	0.203	0.312	0.109	0.256	0.027	5.6499e-06	5.942127e-40	0.198	0.308	0.109	0.25	0.027	4.716275e-39	chr6	27065003	27065004	cg12298212	cg12298212	Island	II
3.075127e-08	0.247	0.312	0.065	0.273	0.026	2.583139e-07	7.319368e-40	0.195	0.26	0.065	0.248	0.026	5.786087e-39	chr17	47074576	47074577	cg12314713	IGF2BP1	Island	I
7.694113e-07	0.261	0.463	0.203	0.313	0.108	4.429122e-06	6.148801e-25	0.258	0.46	0.203	0.276	0.108	2.710645e-24	chr5	43018443	43018444	cg12319602	cg12319602	Island	I
6.8729e-07	0.157	0.214	0.058	0.187	0.047	4.004465e-06	6.402865e-26	0.123	0.18	0.058	0.152	0.047	2.926052e-25	chr12	2800909	2800910	cg12350325	CACNA1C	Island	I
6.047544e-08	0.203	0.252	0.049	0.223	0.017	4.664136e-07	4.075432e-51	0.205	0.255	0.049	0.224	0.017	5.454821e-50	chr4	113444295	113444296	cg12353207	cg12353207	Island	I
2.167364e-09	0.345	0.38	0.035	0.337	0.024	2.612108e-08	6.685989e-67	0.356	0.391	0.035	0.322	0.024	2.351555e-65	chr10	11059727	11059728	cg12356890	CUGBP2	Island	I
7.011295e-07	0.198	0.323	0.125	0.247	0.031	4.077243e-06	1.668704e-45	0.193	0.318	0.125	0.218	0.031	1.696525e-44	chr3	169530467	169530468	cg12358524	LRRC34	S_Shore	II
5.007798e-05	0.159	0.215	0.055	0.26	0.026	0.0001881439	2.951419e-23	0.124	0.18	0.055	0.217	0.026	1.220139e-22	chr5	158758705	158758706	cg12368524	IL12B	Island	I
1.517527e-05	0.187	0.213	0.026	0.276	0.01	6.416621e-05	1.530015e-24	0.125	0.151	0.026	0.221	0.01	6.644212e-24	chr13	44947923	44947924	cg12379940	SERP2	Island	I
5.243007e-06	0.17	0.204	0.033	0.232	0.023	2.466794e-05	1.088295e-31	0.139	0.172	0.033	0.203	0.023	6.203111e-31	chr12	4383699	4383700	cg12382902	CCND2	Island	I
3.43843e-07	0.204	0.253	0.049	0.248	0.026	2.163096e-06	2.410493e-35	0.168	0.218	0.049	0.229	0.027	1.583638e-34	chr8	105235606	105235607	cg12396325	RIMS2	Island	I
1.700495e-12	0.176	0.642	0.466	0.143	0.071	6.560555e-11	5.364852e-15	0.121	0.587	0.466	0.189	0.071	1.583095e-14	chr8	116680127	116680128	cg12396523	TRPS1	N_Shore	I
2.957146e-07	0.21	0.257	0.047	0.247	0.019	1.894262e-06	7.243909e-23	0.109	0.156	0.047	0.195	0.019	2.949097e-22	chr3	68981877	68981878	cg12412079	FAM19A4	Island	I
2.357576e-08	0.253	0.282	0.03	0.269	0.013	2.050763e-07	1.317468e-48	0.235	0.265	0.03	0.267	0.013	1.555995e-47	chr12	8123380	8123381	cg12414653	cg12414653	Island	I
1.220099e-07	0.242	0.276	0.033	0.276	0.01	8.657085e-07	6.834762e-49	0.219	0.252	0.033	0.248	0.01	8.185697e-48	chr3	186490344	186490345	cg12435415	cg12435415	N_Shore	I
4.818857e-07	0.213	0.333	0.12	0.254	0.055	2.919212e-06	2.252909e-36	0.21	0.33	0.12	0.241	0.055	1.543235e-35	chr3	48632723	48632724	cg12448161	COL7A1	Island	I
5.592716e-15	0.317	0.367	0.05	0.204	0.025	6.234391e-13	1.565027e-84	0.278	0.328	0.05	0.207	0.025	2.437485e-82	chr7	39649359	39649360	cg12457909	LOC646999	Island	I
3.426167e-07	0.177	0.378	0.201	0.21	0.049	2.155998e-06	2.327426e-21	0.129	0.33	0.201	0.204	0.049	8.932893e-21	chr2	102091129	102091130	cg12464048	RFX8	Island	II
2.385549e-07	0.248	0.266	0.018	0.287	0.029	1.565484e-06	5.981013e-43	0.208	0.226	0.018	0.249	0.029	5.40949e-42	chr2	98703450	98703451	cg12477533	VWA3B	Island	I
3.565709e-11	0.277	0.402	0.124	0.237	0.056	8.146827e-10	6.505333e-54	0.262	0.386	0.124	0.214	0.056	1.01255e-52	chr20	2674285	2674286	cg12497914	EBF4	Island	I
1.570437e-05	0.181	0.23	0.049	0.265	0.021	6.618941e-05	9.755306e-23	0.12	0.169	0.049	0.217	0.021	3.952266e-22	chr5	72595685	72595686	cg12505170	cg12505170	Island	I
3.578171e-08	0.2	0.25	0.051	0.212	0.025	2.947379e-07	6.359016e-55	0.208	0.259	0.051	0.211	0.025	1.046228e-53	chr11	111411176	111411177	cg12506005	LAYN	Island	I
7.319573e-10	0.192	0.294	0.103	0.178	0.035	1.037962e-08	1.110157e-55	0.189	0.292	0.103	0.169	0.035	1.907568e-54	chr2	162280741	162280742	cg12520549	TBR1	S_Shore	I
1.90494e-08	0.257	0.305	0.048	0.271	0.01	1.703e-07	9.697606e-48	0.188	0.236	0.048	0.216	0.01	1.096424e-46	chr5	76925623	76925624	cg12520861	OTP	Island	I
4.51793e-06	0.182	0.232	0.05	0.249	0.016	2.158028e-05	1.341067e-39	0.178	0.229	0.05	0.231	0.016	1.048294e-38	chr2	73429371	73429372	cg12529672	NOTO	Island	I
9.200465e-09	0.282	0.568	0.286	0.267	0.141	9.042588e-08	3.080504e-17	0.249	0.535	0.286	0.293	0.141	1.000016e-16	chr5	112073613	112073614	cg12534150	APC	NA	I
1.420242e-06	0.159	0.19	0.032	0.202	0.012	7.65859e-06	2.972505e-38	0.175	0.206	0.032	0.232	0.012	2.199091e-37	chr17	47271185	47271186	cg12537925	cg12537925	S_Shore	I
3.295493e-17	0.512	0.805	0.293	0.206	0.202	1.093157e-14	1.96355e-21	0.422	0.715	0.293	0.283	0.202	7.560184e-21	chr5	7850203	7850204	cg12539796	C5orf49	Island	I
8.662037e-05	0.169	0.192	0.023	0.279	0.009	0.0003085327	3.436099e-18	0.097	0.12	0.023	0.205	0.009	1.160728e-17	chr1	227730308	227730309	cg12550412	cg12550412	Island	I
1.472738e-06	0.235	0.33	0.095	0.319	0.075	7.907437e-06	5.135465e-28	0.234	0.329	0.095	0.314	0.075	2.542218e-27	chr19	19281197	19281198	cg12558012	LOC729991-MEF2B	Island	I
1.511921e-05	0.187	0.372	0.186	0.264	0.055	6.395384e-05	4.743692e-30	0.182	0.367	0.186	0.233	0.055	2.541199e-29	chr2	105470711	105470712	cg12573849	POU3F3	Island	I
9.594512e-07	0.198	0.265	0.067	0.251	0.019	5.396798e-06	5.963682e-36	0.17	0.236	0.067	0.232	0.019	4.017631e-35	chr19	53606654	53606655	cg12586262	ZNF160	Island	II
5.969372e-05	0.157	0.223	0.066	0.252	0.029	0.0002204972	4.439919e-23	0.128	0.194	0.066	0.224	0.029	1.822635e-22	chr4	2061930	2061931	cg12595016	NAT8L	Island	I
8.223918e-07	0.155	0.243	0.088	0.188	0.029	4.702257e-06	4.367607e-41	0.163	0.251	0.088	0.196	0.029	3.634915e-40	chr17	59531696	59531697	cg12597983	cg12597983	N_Shore	I
4.002971e-05	0.159	0.188	0.03	0.25	0.014	0.0001538467	2.763995e-32	0.146	0.176	0.03	0.216	0.014	1.612256e-31	chr18	56935199	56935200	cg12605662	RAX	Island	I
1.02738e-07	0.212	0.351	0.139	0.24	0.048	7.440101e-07	7.665074e-34	0.17	0.309	0.139	0.203	0.048	4.741098e-33	chr6	392555	392556	cg12612118	IRF4	Island	II
1.093957e-16	0.203	0.639	0.436	0.091	0.066	2.798954e-14	7.470957e-31	0.187	0.622	0.436	0.137	0.066	4.126033e-30	chr8	59058273	59058274	cg12615766	FAM110B	Island	I
1.238957e-06	0.199	0.235	0.036	0.255	0.011	6.776043e-06	7.972006e-35	0.163	0.199	0.036	0.23	0.011	5.130616e-34	chr15	79576216	79576217	cg12628659	ANKRD34C	Island	I
1.623617e-08	0.256	0.302	0.046	0.271	0.013	1.48112e-07	1.337669e-55	0.28	0.327	0.046	0.29	0.013	2.287384e-54	chr1	247171403	247171404	cg12629875	ZNF695	Island	I
6.476761e-08	0.24	0.305	0.065	0.26	0.037	4.953785e-07	1.051526e-53	0.236	0.301	0.065	0.234	0.037	1.616867e-52	chr4	54975894	54975895	cg12630714	cg12630714	Island	I
7.962127e-10	0.276	0.329	0.053	0.26	0.028	1.113647e-08	1.05636e-56	0.233	0.286	0.053	0.232	0.028	1.927608e-55	chr5	80256738	80256739	cg12631351	RASGRF2	Island	I
1.337538e-06	0.16	0.193	0.033	0.209	0.014	7.258965e-06	2.550093e-35	0.145	0.178	0.033	0.202	0.014	1.673742e-34	chr10	92617735	92617736	cg12639324	HTR7	Island	I
2.75606e-05	0.152	0.266	0.114	0.218	0.039	0.0001098687	7.583583e-18	0.117	0.23	0.114	0.227	0.039	2.52443e-17	chr4	87515184	87515185	cg12647643	PTPN13	Island	II
1.098932e-05	0.222	0.477	0.256	0.253	0.151	4.7993e-05	4.058014e-09	0.166	0.421	0.256	0.274	0.151	9.046143e-09	chr3	53529387	53529388	cg12668309	CACNA1D	Island	I
2.627355e-06	0.168	0.249	0.081	0.216	0.035	1.32803e-05	2.01135e-27	0.129	0.209	0.081	0.191	0.035	9.731677e-27	chr8	72987762	72987763	cg12668482	TRPA1	Island	I
2.49104e-08	0.218	0.286	0.069	0.224	0.043	2.151079e-07	4.883305e-27	0.144	0.212	0.069	0.207	0.043	2.329154e-26	chr11	18727774	18727775	cg12670477	IGSF22	S_Shore	II
9.146864e-11	0.307	0.394	0.087	0.256	0.054	1.791314e-09	8.867562e-50	0.267	0.354	0.087	0.257	0.054	1.11045e-48	chr15	55880894	55880895	cg12686317	PYGO1	Island	I
2.337239e-09	0.317	0.348	0.031	0.309	0.014	2.784813e-08	3.77435e-61	0.295	0.325	0.031	0.285	0.014	9.038017e-60	chr1	63788429	63788430	cg12690148	FOXD3	Island	I
1.051807e-05	0.165	0.208	0.043	0.24	0.036	4.614415e-05	4.401414e-32	0.156	0.198	0.043	0.213	0.036	2.54626e-31	chr3	13590720	13590721	cg12700904	FBLN2	Island	I
1.241568e-09	0.273	0.588	0.315	0.232	0.113	1.62433e-08	4.520793e-21	0.232	0.547	0.315	0.237	0.113	1.715755e-20	chr12	3862497	3862498	cg12710510	EFCAB4B	Island	II
1.113752e-10	0.26	0.429	0.168	0.196	0.113	2.114903e-09	3.084012e-20	0.222	0.391	0.168	0.184	0.113	1.131461e-19	chr10	74008773	74008774	cg12710800	cg12710800	NA	II
1.114533e-05	0.168	0.186	0.018	0.246	0.006	4.860359e-05	8.186615e-32	0.144	0.162	0.018	0.216	0.006	4.687695e-31	chr1	38512250	38512251	cg12714180	POU3F1	Island	I
1.321484e-08	0.162	0.241	0.078	0.168	0.034	1.237483e-07	1.12951e-23	0.108	0.186	0.078	0.17	0.034	4.744757e-23	chr15	44487545	44487546	cg12722217	FRMD5	Island	I
1.029931e-05	0.213	0.531	0.319	0.284	0.152	4.528616e-05	2.013431e-09	0.17	0.489	0.319	0.277	0.152	4.56006e-09	chr3	183542914	183542915	cg12727374	MAP6D1	Island	II
5.323513e-06	0.251	0.314	0.063	0.334	0.046	2.501046e-05	2.652261e-25	0.175	0.238	0.063	0.278	0.046	1.184774e-24	chr1	108742820	108742821	cg12727462	SLC25A24	Island	I
1.963495e-08	0.288	0.344	0.055	0.306	0.027	1.748874e-07	6.322961e-39	0.22	0.276	0.055	0.285	0.027	4.80774e-38	chr6	27342632	27342633	cg12728578	ZNF204P	Island	I
9.456342e-05	0.161	0.25	0.089	0.256	0.061	0.0003338943	7.852019e-13	0.113	0.202	0.089	0.237	0.061	2.101589e-12	chr11	129565909	129565910	cg12737152	cg12737152	NA	I
3.41918e-05	0.156	0.178	0.022	0.245	0.006	0.0001334283	1.157408e-24	0.121	0.142	0.022	0.212	0.006	5.049056e-24	chr11	8289974	8289975	cg12740527	cg12740527	Island	I
1.831743e-12	0.228	0.423	0.195	0.159	0.072	6.966481e-11	1.176017e-28	0.19	0.385	0.195	0.182	0.072	5.969615e-28	chr3	170137321	170137322	cg12741994	CLDN11	Island	II
3.362004e-15	0.356	0.641	0.285	0.205	0.13	4.141748e-13	2.102365e-25	0.311	0.596	0.285	0.226	0.13	9.428019e-25	chr21	26934576	26934577	cg12749863	MIR155HG	Island	I
6.459011e-07	0.176	0.238	0.062	0.213	0.032	3.788954e-06	4.0179e-22	0.106	0.168	0.062	0.179	0.032	1.589998e-21	chr7	151078750	151078751	cg12775656	WDR86	Island	I
6.526562e-06	0.182	0.223	0.041	0.248	0.04	3.003582e-05	1.798484e-28	0.144	0.185	0.041	0.205	0.04	9.065666e-28	chr2	1746846	1746847	cg12780678	PXDN	Island	I
2.966302e-14	0.408	0.468	0.06	0.272	0.033	2.382576e-12	4.001246e-100	0.39	0.45	0.06	0.251	0.033	3.437643e-97	chr17	42733729	42733730	cg12781700	C17orf104	Island	I
5.597991e-09	0.165	0.504	0.339	0.154	0.119	5.888242e-08	1.821189e-08	0.118	0.457	0.339	0.155	0.119	3.921821e-08	chr3	124860616	124860617	cg12788878	SLC12A8	Island	II
2.069397e-06	0.175	0.216	0.041	0.227	0.028	1.071785e-05	1.878826e-22	0.102	0.143	0.041	0.175	0.028	7.530305e-22	chr11	101918140	101918141	cg12790391	C11orf70	Island	I
1.403273e-07	0.211	0.267	0.056	0.234	0.033	9.795335e-07	2.657573e-38	0.16	0.216	0.056	0.195	0.033	1.970296e-37	chr17	15166031	15166032	cg12798118	PMP22	Island	I
9.981099e-10	0.194	0.24	0.046	0.183	0.024	1.349617e-08	6.028829e-45	0.155	0.201	0.046	0.177	0.024	5.974449e-44	chr15	74537963	74537964	cg12799119	CCDC33	Island	I
2.207696e-07	0.216	0.348	0.132	0.249	0.038	1.460947e-06	1.048669e-40	0.2	0.332	0.132	0.237	0.038	8.587105e-40	chr17	46655836	46655837	cg12806763	HOXB4	S_Shore	II
7.440553e-14	0.346	0.419	0.074	0.238	0.043	5.087075e-12	2.695332e-89	0.346	0.419	0.074	0.223	0.043	6.816901e-87	chr10	134598927	134598928	cg12816961	NKX6-2	Island	I
1.1785e-07	0.223	0.319	0.096	0.255	0.034	8.394558e-07	3.699445e-40	0.2	0.296	0.096	0.246	0.033	2.960102e-39	chr7	155166290	155166291	cg12820681	cg12820681	Island	II
1.028373e-08	0.253	0.327	0.074	0.262	0.026	9.950226e-08	2.775452e-43	0.202	0.276	0.074	0.242	0.026	2.548239e-42	chr14	77227570	77227571	cg12825804	VASH1	Island	I
5.560603e-10	0.268	0.383	0.114	0.231	0.042	8.212859e-09	1.019394e-69	0.275	0.389	0.114	0.213	0.042	4.417839e-68	chr11	15136150	15136151	cg12828075	INSC	Island	I
3.012826e-05	0.176	0.21	0.034	0.268	0.018	0.0001190501	2.347791e-26	0.145	0.18	0.034	0.242	0.018	1.090919e-25	chr5	140346236	140346237	cg12832313	PCDHAC2	Island	I
3.786551e-09	0.265	0.387	0.122	0.272	0.053	4.213408e-08	1.089175e-47	0.25	0.372	0.122	0.246	0.053	1.228629e-46	chr7	87936190	87936191	cg12833207	STEAP4	NA	I
1.192325e-08	0.22	0.281	0.061	0.234	0.029	1.13233e-07	2.46612e-51	0.207	0.268	0.061	0.219	0.029	3.338839e-50	chr22	30116919	30116920	cg12840502	CABP7	Island	I
5.086735e-11	0.295	0.367	0.072	0.26	0.078	1.09702e-09	6.970799e-35	0.249	0.321	0.072	0.244	0.078	4.495757e-34	chr17	30846586	30846587	cg12855166	MYO1D	Island	I
1.62017e-06	0.163	0.264	0.101	0.206	0.033	8.612515e-06	4.616303e-20	0.103	0.204	0.101	0.186	0.033	1.682639e-19	chr3	27763737	27763738	cg12858460	EOMES	Island	II
8.760492e-06	0.181	0.22	0.039	0.258	0.024	3.916521e-05	2.398661e-27	0.129	0.169	0.039	0.206	0.024	1.157185e-26	chr11	124735105	124735106	cg12859211	ROBO3	Island	I
2.778891e-06	0.218	0.277	0.059	0.295	0.088	1.396523e-05	7.90047e-15	0.151	0.211	0.059	0.247	0.088	2.314663e-14	chr4	165878085	165878086	cg12861945	C4orf39	Island	I
1.089587e-09	0.249	0.436	0.187	0.226	0.07	1.45503e-08	1.186231e-32	0.216	0.403	0.187	0.229	0.07	7.012935e-32	chr17	8869136	8869137	cg12863545	PIK3R5	Island	I
1.391001e-12	0.307	0.33	0.024	0.232	0.02	5.559302e-11	1.4199e-70	0.271	0.295	0.024	0.235	0.02	6.57592e-69	chr10	17271519	17271520	cg12874092	VIM	Island	I
8.269321e-07	0.218	0.338	0.12	0.268	0.034	4.725216e-06	2.896711e-42	0.213	0.333	0.12	0.254	0.034	2.539198e-41	chr3	138679347	138679348	cg12879143	cg12879143	Island	II
4.150536e-07	0.178	0.242	0.063	0.209	0.033	2.557497e-06	9.960267e-27	0.128	0.191	0.063	0.195	0.033	4.69409e-26	chr6	27782658	27782659	cg12879909	HIST1H2BM	S_Shore	II
1.551395e-07	0.167	0.669	0.502	0.174	0.083	1.069433e-06	3.436159e-12	0.118	0.62	0.502	0.196	0.083	8.932002e-12	chr7	151330217	151330218	cg12889538	PRKAG2	NA	II
1.442987e-05	0.16	0.254	0.094	0.231	0.035	6.132877e-05	4.807581e-17	0.096	0.19	0.094	0.188	0.035	1.548514e-16	chr17	2952096	2952097	cg12895747	cg12895747	Island	II
8.754456e-07	0.151	0.64	0.49	0.15	0.103	4.9718e-06	1.953381e-10	0.122	0.611	0.49	0.169	0.103	4.661592e-10	chr3	158390510	158390511	cg12896421	LXN	NA	II
1.391775e-08	0.227	0.326	0.099	0.233	0.023	1.293702e-07	1.113439e-59	0.238	0.337	0.099	0.231	0.023	2.42865e-58	chr12	105477934	105477935	cg12910175	ALDH1L2	N_Shore	II
6.220837e-06	0.177	0.239	0.062	0.247	0.03	2.876253e-05	1.445266e-34	0.17	0.232	0.062	0.232	0.03	9.204066e-34	chr8	93114150	93114151	cg12926938	cg12926938	Island	I
9.616669e-10	0.302	0.373	0.071	0.277	0.051	1.308066e-08	3.26205e-54	0.281	0.352	0.071	0.263	0.051	5.163185e-53	chr5	141031122	141031123	cg12927498	FCHSD1	Island	I
2.311994e-08	0.297	0.362	0.065	0.334	0.059	2.016231e-07	1.179813e-41	0.275	0.341	0.065	0.311	0.058	1.006077e-40	chr11	637175	637176	cg12928379	DRD4	Island	I
1.088105e-06	0.173	0.203	0.03	0.22	0.009	6.035182e-06	4.99304e-31	0.132	0.162	0.03	0.2	0.009	2.775457e-30	chr6	74020018	74020019	cg12938565	C6orf147	Island	I
9.704727e-09	0.229	0.284	0.055	0.238	0.043	9.460258e-08	4.139138e-47	0.228	0.284	0.056	0.24	0.043	4.539927e-46	chr5	127873397	127873398	cg12940822	FBN2	Island	I
3.72872e-08	0.204	0.273	0.069	0.225	0.031	3.057716e-07	3.832018e-39	0.164	0.233	0.069	0.202	0.031	2.9386e-38	chr3	127347978	127347979	cg12943155	PODXL2	Island	I
4.049007e-14	0.226	0.571	0.345	0.138	0.055	3.087543e-12	3.629954e-36	0.176	0.521	0.345	0.13	0.055	2.466245e-35	chr3	50378407	50378408	cg12966367	RASSF1	Island	II
2.699718e-06	0.183	0.224	0.041	0.245	0.017	1.360785e-05	3.826278e-33	0.145	0.186	0.041	0.209	0.017	2.303088e-32	chr7	93519473	93519474	cg12973591	TFPI2	Island	I
2.264732e-08	0.269	0.303	0.034	0.286	0.013	1.979916e-07	1.064586e-62	0.266	0.301	0.034	0.253	0.013	2.823202e-61	chr2	237072998	237072999	cg12974388	cg12974388	Island	I
1.271172e-07	0.264	0.299	0.035	0.297	0.025	8.971253e-07	1.243033e-44	0.232	0.266	0.035	0.275	0.025	1.215369e-43	chr18	73167671	73167672	cg12975230	cg12975230	Island	I
5.966334e-10	0.228	0.35	0.122	0.21	0.047	8.718799e-09	6.590978e-46	0.204	0.326	0.122	0.199	0.047	6.826505e-45	chr20	52789956	52789957	cg12978433	CYP24A1	Island	I
1.382122e-10	0.274	0.32	0.045	0.239	0.041	2.538066e-09	1.207473e-69	0.3	0.345	0.045	0.245	0.041	5.199933e-68	chr17	75370611	75370612	cg12985929	SEPT9	S_Shore	I
8.624837e-07	0.206	0.264	0.059	0.229	0.103	4.905573e-06	5.208528e-17	0.18	0.239	0.059	0.217	0.103	1.675043e-16	chr19	31841559	31841560	cg12986271	TSHZ3	Island	I
